GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
DNM3	0.504785	0.782197	0.631862	0.01965
C1orf9	36.9615	10.8176	-1.77264	5e-05
PRDX6	138.151	163.325	0.241501	0.1864
KLHL20	7.81649	5.29113	-0.562946	0.00805
DARS2	10.6973	11.5869	0.115248	0.5645
ZBTB37	1.28624	1.49389	0.215919	0.4938
RABGAP1L	7.53289	9.31396	0.30619	0.1617
CACYBP	33.0657	48.6119	0.555973	0.00335
PAPPA2	1.74608	0.0120425	-7.17984	0.0111
RASAL2	10.9584	2.77922	-1.97929	5e-05
RALGPS2	8.73269	6.58182	-0.40794	0.037
FAM20B	21.2004	13.6471	-0.635502	0.0007
TOR3A	13.7055	16.3584	0.255274	0.2123
SOAT1	12.7908	7.33212	-0.802801	5e-05
TOR1AIP1	18.3239	12.8355	-0.513579	0.0077
CEP350	4.84807	4.90259	0.016132	0.93405
QSOX1	311.292	44.9895	-2.79061	5e-05
XPR1	8.9633	6.01691	-0.575008	0.0033
KIAA1614	0.807372	0.283458	-1.5101	5e-05
MR1	4.73174	1.6106	-1.55477	5e-05
IER5	34.059	38.9644	0.19412	0.30595
DHX9	58.8629	81.9264	0.476969	0.0089
LAMC1	145.693	11.4688	-3.66714	5e-05
LAMC2	0.939857	7.37195	2.97153	5e-05
SMG7	17.2011	18.0815	0.0720166	0.6969
RGL1	11.6205	1.69612	-2.77636	5e-05
TSEN15	18.7108	13.9818	-0.420316	0.0462
C1orf21	7.64254	1.09927	-2.79751	5e-05
RNF2	7.53929	11.2037	0.571481	0.006
SWT1	1.22143	1.91143	0.646086	0.23575
HMCN1	7.88833	0.289026	-4.77045	0.00975
C1orf27	5.09402	5.76466	0.178429	0.8181
PLA2G4A	1.74961	5.36267	1.61591	5e-05
RGS2	1.65419	35.4811	4.42286	5e-05
TROVE2	10.9206	16.9044	0.630344	0.0444
CDC73	13.5977	11.146	-0.286843	0.1265
CFH	86.4857	0.0768158	-10.1368	5e-05
C1orf53	6.31025	2.86122	-1.14107	0.0008
LHX9	1.14847	0.0212431	-5.75657	0.17255
NEK7	69.8084	9.73662	-2.84191	5e-05
CAMSAP2	14.4835	8.54485	-0.761285	0.0002
C1orf106	0.524602	6.24785	3.57407	5e-05
RPS10P7	1.32854	1.9604	0.561313	0.1557
NAV1	37.6458	5.25895	-2.83964	5e-05
IPO9	16.024	13.2587	-0.273299	0.1414
SHISA4	35.1853	8.71426	-2.01352	5e-05
TIMM17A	59.8337	53.2404	-0.168439	0.37095
RNPEP	49.1706	48.1347	-0.0307181	0.87065
ELF3	0.0427124	29.3337	9.42369	0.0004
PPP1R12B	3.19656	1.56952	-1.0262	0.00025
KDM5B-AS1	7.47457	1.50044	-2.31661	5e-05
LOC148709	0.079054	0.666529	3.07576	0.00045
TMEM183A	39.3927	42.9554	0.124911	0.5161
PPFIA4	2.17114	0.849672	-1.35348	5e-05
ADORA1	5.11893	2.50241	-1.03252	5e-05
BTG2	4.40316	18.9559	2.10603	5e-05
PRELP	0.474334	0.0616665	-2.94334	5e-05
ATP2B4	72.8921	12.8169	-2.50772	5e-05
LINC00260	0.507032	0.0968569	-2.38815	0.61275
ZC3H11A	39.8695	42.3153	0.0858946	0.6741
ZBED6	16.4132	13.8912	-0.240688	0.6064
SNRPE	38.2314	58.5448	0.614784	0.00125
SOX13	2.86773	11.4738	2.00037	5e-05
MDM4	2.60253	5.78653	1.15278	5e-05
NFASC	22.8186	0.171413	-7.05659	5e-05
TMCC2	3.12702	2.07618	-0.590853	0.01485
CDK18	12.3308	11.9213	-0.0487297	0.81265
LOC284581	0.203325	0.814001	2.00124	5e-05
FAM72A	0.483828	2.23787	2.20956	5e-05
SRGAP2	17.6272	14.0948	-0.322638	0.1022
IKBKE	6.04652	1.87282	-1.6909	5e-05
RASSF5	2.21307	3.07161	0.472946	0.0465
DYRK3	9.97456	4.98702	-1.00008	5e-05
MAPKAPK2	47.9092	24.3492	-0.976431	5e-05
PFKFB2	3.05199	3.69569	0.276091	0.2116
CD55	23.9281	9.18104	-1.38198	5e-05
CD46	56.2131	44.2589	-0.34494	0.0644
CAMK1G	1.70725	0.321929	-2.40685	5e-05
G0S2	19.5723	0.0134043	-10.5119	0.10915
DIEXF	4.11892	5.06092	0.297133	0.1344
SYT14	2.34174	0.00219252	-10.0608	0.22155
SERTAD4	4.02795	0.644918	-2.64286	5e-05
HHAT	2.3622	1.61118	-0.552017	0.03065
RCOR3	12.2008	7.77346	-0.650347	0.00505
TRAF5	10.9924	2.33994	-2.23196	5e-05
LINC00467	3.2243	9.89931	1.61834	5e-05
DTL	9.09461	11.8776	0.385164	0.19165
PPP2R5A	9.58228	32.4859	1.76137	5e-05
NENF	43.8426	46.3479	0.0801714	0.6885
ATF3	2.61537	7.74416	1.56609	5e-05
TATDN3	3.77217	4.84126	0.35999	0.1185
FLVCR1	1.49067	5.73265	1.94324	5e-05
VASH2	0.302826	4.47755	3.88615	5e-05
RPS6KC1	9.42086	7.11556	-0.404881	0.0437
SMYD2	20.8825	17.812	-0.229441	0.25735
CENPF	20.4873	33.0642	0.690538	0.0005
KCNK2	24.4126	0.0181163	-10.3961	0.1084
KCTD3	21.8765	19.9969	-0.129604	0.49365
SPATA17	0.461262	0.891216	0.950187	0.02845
RRP15	3.98983	5.28037	0.40431	0.04515
TGFB2	127.624	0.0884058	-10.4955	5e-05
LYPLAL1	12.0111	8.47106	-0.503757	0.0222
IARS2	51.4598	52.4737	0.0281494	0.92885
MARK1	0.838439	1.70361	1.02282	5e-05
C1orf115	0.106271	14.1864	7.06062	5e-05
MARC2	4.90058	7.89507	0.688	0.00525
MARC1	0.0662499	8.79628	7.05283	0.0003
HLX	1.10551	0.610554	-0.856525	0.01385
MIA3	12.294	8.86485	-0.471788	0.01275
BROX	20.7022	18.2643	-0.180755	0.375
DISP1	2.84573	2.14523	-0.407664	0.07015
CAPN2	339.585	80.9091	-2.0694	5e-05
FBXO28	10.6423	11.2353	0.0782338	0.692
DEGS1	81.6472	19.8128	-2.04297	5e-05
CNIH4	65.2424	52.0701	-0.325355	0.11495
CNIH3	7.38732	0.123546	-5.90194	5e-05
DNAH14	3.1223	3.82897	0.29435	0.46415
SRP9	188.911	184.44	-0.0345561	0.8448
EPHX1	54.6539	36.5015	-0.582368	0.01405
H3F3A	373.227	698.442	0.904088	5e-05
PSEN2	8.51935	7.85967	-0.116274	0.5892
ADCK3	3.7984	15.2507	2.00541	5e-05
ZNF678	0.689671	1.76755	1.35777	5e-05
LOC100130093	0.643173	0.386676	-0.73408	0.6242
SNAP47	15.8536	16.058	0.0184831	0.9427
ARF1	257.6	215.307	-0.258735	0.16065
GUK1	142.538	67.1575	-1.08573	5e-05
GJC2	0.637148	0.557361	-0.193018	0.59005
IBA57	1.02068	1.84308	0.85258	0.0002
OBSCN	0.659987	1.94893	1.56217	5e-05
RNF187	56.8105	53.7035	-0.0811438	0.6582
RHOU	0.862137	3.61599	2.0684	5e-05
RAB4A,SPHAR	20.5121	31.1649	0.603447	0.0024
URB2	4.03651	7.74511	0.940178	5e-05
GALNT2	130.933	22.8898	-2.51606	5e-05
COG2	8.25563	15.6815	0.925611	5e-05
ARV1	12.0703	2.41473	-2.32152	5e-05
GNPAT	21.2653	31.5398	0.568668	0.00505
C1orf124	4.64964	5.62654	0.275129	0.2126
DISC1,TSNAX	21.4073	22.9846	0.102563	0.5948
NTPCR	27.7634	23.5705	-0.2362	0.2669
KIAA1804	0.681361	6.57963	3.27152	5e-05
KCNK1	0.0858699	15.1057	7.45872	5e-05
SLC35F3	0.799411	2.49786	1.64369	5e-05
C1orf31	24.2056	25.0804	0.0512194	0.8171
GGPS1	11.4862	8.97194	-0.356409	0.0875
TBCE	13.7067	11.2522	-0.284668	0.4494
GPR137B	6.59433	7.50866	0.18733	0.39925
LGALS8	6.60653	5.50983	-0.261886	0.5167
MTR	6.57812	5.35594	-0.296536	0.1218
FMN2	10.5645	0.00730018	-10.499	0.06455
EXO1	5.75511	8.0333	0.481148	0.024
SDCCAG8	11.1343	4.99803	-1.15559	0.0118
ZNF238	16.3985	2.16333	-2.92224	5e-05
PPPDE1	22.058	22.2881	0.01497	0.9362
COX20	6.13992	5.0477	-0.282595	0.5435
EFCAB2	3.33877	2.69486	-0.309104	0.3393
CNST	8.62101	4.4212	-0.96342	5e-05
SCCPDH	36.5415	0.0429211	-9.73363	5e-05
ZNF672	9.27924	12.7741	0.461141	0.0247
PGBD2	2.26643	3.01764	0.413003	0.10725
WASH7P	1.07411	1.77672	0.726078	0.022
LOC729737	0.263264	2.92524	3.47397	5e-05
LOC100288069	3.00331	6.01483	1.00197	0.0003
LINC00115	0.784205	0.664555	-0.238842	0.54345
FAM41C	0.785554	0.414157	-0.923531	0.0204
NOC2L	43.1124	79.8727	0.889598	5e-05
C1orf170	0.602681	0.434216	-0.472982	0.1694
HES4	12.4225	41.5041	1.7403	5e-05
C1orf159	6.46279	6.69691	0.0513383	0.81605
TNFRSF18	0.0203604	22.4265	10.1052	0.2507
SDF4	119.856	71.7888	-0.739476	5e-05
UBE2J2	28.613	21.2307	-0.430519	0.02655
ACAP3	12.848	11.0133	-0.222295	0.2703
CPSF3L	28.899	37.0585	0.358787	0.09065
DVL1	46.1296	49.0087	0.0873459	0.6341
MXRA8	130.889	1.19545	-6.77465	5e-05
AURKAIP1	105.11	99.4648	-0.0796449	0.676
CCNL2	54.9944	49.4377	-0.153671	0.4718
MRPL20	104.119	89.1746	-0.223532	0.3092
TMEM240	1.6324	0.104329	-3.96778	5e-05
SSU72	74.4538	73.3527	-0.0214954	0.9068
C1orf233	5.70179	6.78421	0.250764	0.2732
CDK11A,CDK11B	21.0516	23.0968	0.133763	0.66255
SLC35E2B	12.63	12.7154	0.00972772	0.9695
SLC35E2	3.31927	4.52499	0.447048	0.0719
NADK	26.3595	22.7903	-0.209904	0.2637
GNB1	194.218	164.052	-0.243519	0.1864
TMEM52	0.0840217	10.4447	6.95779	0.044
C1orf86	65.286	52.6803	-0.30951	0.2213
MORN1	1.36196	3.61121	1.40679	5e-05
LOC100129534	0.289597	0.671592	1.21354	0.0515
PEX10	22.5603	15.6459	-0.527997	0.17505
PANK4	7.59086	7.75524	0.0309078	0.8832
MMEL1	1.96758	3.08975	0.651067	0.2268
FLJ42875	5.25241	1.12826	-2.21888	5e-05
MEGF6	119.029	6.27577	-4.24537	5e-05
WRAP73	6.03931	24.9785	2.04823	5e-05
TP73-AS1	2.83814	0.00869744	-8.35014	5e-05
LRRC47	23.0163	27.8702	0.27607	0.1532
CEP104	6.49648	5.80293	-0.162876	0.4162
C1orf174	11.6698	19.3156	0.726984	0.00045
NPHP4	3.19325	4.24293	0.410035	0.1521
CHD5	0.0162924	1.79409	6.78291	0.00015
RPL22	238.529	248.77	0.0606482	0.7394
ICMT	40.4458	31.9783	-0.338899	0.07885
GPR153	1.78525	4.4465	1.31654	5e-05
ACOT7	47.5604	95.9249	1.01214	5e-05
HES2	0.0124174	3.90084	8.29528	0.0026
PLEKHG5,TNFRSF25	14.2378	17.0123	0.256849	0.4845
NOL9	4.85528	7.3656	0.601249	0.00265
KLHL21	14.4515	12.6674	-0.190091	0.32445
DNAJC11	23.4795	28.0358	0.255868	0.1986
ERRFI1	51.4118	207.129	2.01036	5e-05
RERE	22.5014	10.4847	-1.10173	5e-05
ENO1	1472.2	1119.86	-0.394657	0.0412
SLC2A5	0.81426	0.021415	-5.2488	0.23915
GPR157	0.85539	1.5805	0.885724	0.02255
CLSTN1	76.3104	54.6178	-0.482507	0.0127
CTNNBIP1	10.7152	14.7992	0.465853	0.02005
LZIC	14.7574	14.8131	0.00543941	0.9793
DFFA	20.0899	23.0591	0.198864	0.32755
CASZ1	0.289881	1.71076	2.56111	5e-05
MASP2	0.535808	0.62165	0.214385	0.54325
SRM	111.948	68.1388	-0.716285	0.0002
EXOSC10	26.1052	34.0187	0.381994	0.04365
MTOR	9.93355	13.4025	0.432126	0.0187
FBXO2	0.736386	91.0589	6.95019	5e-05
MAD2L2	25.4114	54.1605	1.09177	5e-05
MTHFR	3.28434	3.88713	0.243102	0.2456
KIAA2013	35.6016	37.8475	0.0882535	0.643
DHRS3	50.0617	13.2946	-1.91287	5e-05
CASP9	3.94091	4.77901	0.278183	0.25255
AGMAT	0.644468	0.0913239	-2.81904	0.24655
FLJ37453	1.0128	0.697638	-0.5378	0.75895
ZBTB17	9.06086	10.8824	0.264272	0.1985
HSPB7	2.24374	0.0131011	-7.42008	0.24295
FAM131C	2.40145	8.64003	1.84713	5e-05
EPHA2	113.266	49.3132	-1.19967	5e-05
ARHGEF19	0.250367	31.1135	6.95735	5e-05
RSG1	2.80424	2.24265	-0.322406	0.2561
FBXO42	10.3713	9.51135	-0.12488	0.5424
CROCCP3	0.67809	0.564329	-0.26494	0.35005
NBPF1	6.47715	7.60311	0.23123	0.25155
CROCCP2	4.22628	8.92769	1.0789	5e-05
MST1P9	0.0276348	0.848301	4.94002	0.0026
MFAP2	17.0748	67.17	1.97595	5e-05
ATP13A2	23.8796	23.7289	-0.00913654	0.96285
SDHB	57.6784	72.4547	0.329046	0.08865
PADI2	0.00715024	2.5345	8.46949	0.24975
RCC2	45.0211	89.9886	0.999142	5e-05
ALDH4A1	8.81143	8.89202	0.0131354	0.95135
IFFO2	8.44184	5.70785	-0.56461	0.0045
UBR4	15.7646	12.0477	-0.387939	0.04365
KIAA0090	43.8196	26.1539	-0.744549	0.0001
LOC100506730	1.59846	2.13008	0.414222	0.12925
AKR7A2	22.1447	27.0983	0.29124	0.12865
CAPZB	228.679	99.2355	-1.20439	5e-05
TMCO4	5.77094	4.95035	-0.221276	0.31635
CAMK2N1	13.3069	12.2059	-0.124597	0.54985
MUL1	18.2766	15.5082	-0.236963	0.2369
DDOST	203.117	198.683	-0.0318421	0.8567
SH2D5	5.29232	2.78249	-0.927523	5e-05
HP1BP3	66.0232	70.9818	0.104476	0.56955
EIF4G3	33.8614	14.8646	-1.18776	5e-05
ECE1	102.875	29.2044	-1.81663	5e-05
RAP1GAP	0.0681866	6.81253	6.64256	0.0377
USP48	22.1735	22.6456	0.030395	0.87765
HSPG2	36.1592	8.69157	-2.05667	5e-05
LUZP1	17.9403	9.71082	-0.885541	5e-05
HTR1D	6.80781	2.47254	-1.4612	5e-05
HNRNPR	92.4047	103.786	0.167581	0.3737
ZNF436	5.48099	4.93253	-0.152108	0.48735
TCEA3	3.04258	1.34118	-1.18179	0.0004
ASAP3	8.70182	7.74615	-0.167838	0.40215
E2F2	2.05384	4.72213	1.20111	5e-05
ID3	163.622	160.509	-0.0277132	0.88885
LOC100506963	12.1573	8.89886	-0.450129	0.3869
GALE	33.8657	37.8028	0.158667	0.41455
HMGCL	22.6852	15.9765	-0.505803	0.0138
FUCA1	22.957	18.4907	-0.312137	0.1276
SRSF10	45.0891	56.0219	0.313212	0.09905
MYOM3	0.0153109	4.07936	8.05764	0.044
IL22RA1	0.0246476	1.37532	5.80218	0.044
IL28RA	0.622812	3.15744	2.34189	5e-05
C1orf201	5.94941	2.29878	-1.37188	5e-05
RUNX3	0.00812942	11.4591	10.4611	0.23685
SYF2	27.5497	27.3497	-0.0105108	0.95885
C1orf63	13.4931	12.0282	-0.165795	0.45
RHCE	0.225476	0.546779	1.27798	0.5936
LOC646471	1.0667	0.710932	-0.585368	0.47325
C1orf135	2.01005	5.55904	1.4676	5e-05
PAQR7	6.42547	9.84411	0.615459	0.00395
STMN1	247.238	317.592	0.361274	0.0538
PAFAH2	2.00256	5.06001	1.33729	5e-05
UBXN11	6.70366	5.64342	-0.248378	0.29155
AIM1L	0.0328172	1.6428	5.64556	0.00015
GPN2	15.3582	12.2858	-0.322011	0.13245
GPATCH3	5.53895	6.75302	0.285922	0.205
FAM46B	0.0228411	7.9899	8.4504	0.0026
SLC9A1	14.7634	4.91939	-1.58547	5e-05
MAP3K6	7.67375	5.85515	-0.390226	0.05995
CD164L2	0.0137672	2.58698	7.55389	0.17455
WASF2	46.241	26.7228	-0.791102	5e-05
AHDC1	11.9468	7.78892	-0.617124	0.0018
IFI6	24.437	30.872	0.337234	0.11785
RPA2	24.0333	38.2428	0.670158	0.0004
EYA3	6.00302	8.85632	0.561019	0.005
PTAFR	0.0183691	1.55546	6.40392	0.0796
DNAJC8	73.2969	59.8838	-0.291587	0.1186
SNHG12	11.0675	31.4862	1.50839	5e-05
SNORA61	19.6825	77.9537	1.9857	0.42645
SNORA44	79.8813	5.38943	-3.88965	0.4506
SNORA16A	32.3567	10.673	-1.6001	0.63315
TAF12	16.9571	30.768	0.859536	5e-05
TMEM200B	2.87482	10.229	1.83112	0.00115
SRSF4	34.9186	36.3953	0.0597581	0.75115
MECR	7.71543	9.27345	0.265359	0.21155
SDC3	65.9943	26.9241	-1.29344	5e-05
PUM1	25.1485	26.5173	0.0764591	0.679
NKAIN1	0.0243209	1.47027	5.91774	0.0186
SNRNP40	25.2763	50.0177	0.984652	5e-05
FABP3	0.701687	0.320974	-1.12837	0.0259
PEF1	41.8849	19.0886	-1.13372	5e-05
COL16A1	1.00224	0.683081	-0.553095	0.0437
BAI2	13.327	3.35186	-1.99132	5e-05
SPOCD1	19.3264	0.624111	-4.95263	5e-05
PTP4A2	72.2065	72.4757	0.00536878	0.97645
TMEM234	10.9231	2.53213	-2.10896	5e-05
MTMR9LP	1.37135	2.64424	0.94726	0.00085
MARCKSL1	92.2341	182.055	0.981001	5e-05
LOC100128071	1.34692	1.42977	0.086127	0.83755
BSDC1	24.3319	21.5063	-0.178089	0.35155
ZBTB8OS	19.5351	18.027	-0.115914	0.6096
SYNC	63.6147	25.5721	-1.31479	5e-05
YARS	68.5984	56.2524	-0.28626	0.16965
TMEM54	28.5552	65.3022	1.19338	5e-05
RNF19B	8.97719	10.9919	0.292105	0.15505
AK2	47.5904	57.7052	0.278031	0.13615
TRIM62	8.74445	3.18618	-1.45654	5e-05
PHC2	75.6541	61.2401	-0.304941	0.0998
C1orf212	5.61113	6.96606	0.312051	0.1227
LOC653160	0.94212	0.742688	-0.343154	0.3297
ZMYM6NB	14.2521	11.1624	-0.352528	0.13135
ZMYM6	3.99458	3.99673	0.000776589	0.99785
SFPQ	97.8539	133.756	0.450899	0.01655
KIAA0319L	27.0161	15.1198	-0.837381	5e-05
PSMB2	27.4814	31.0521	0.176235	0.33745
C1orf216	13.7814	13.41	-0.0394122	0.8409
CLSPN	5.33446	6.46693	0.27774	0.16275
COL8A2	2.68398	0.00590059	-8.8293	0.2231
TRAPPC3	67.5754	41.9581	-0.687548	0.00055
FAM176B	25.7668	12.6076	-1.03123	5e-05
STK40	11.28	6.11768	-0.882707	5e-05
LSM10	32.1052	30.1629	-0.0900301	0.665
OSCP1	6.62871	2.68819	-1.30209	5e-05
MRPS15	57.6874	63.206	0.131805	0.496
LOC728431	3.36022	0.677397	-2.31048	5e-05
MEAF6	19.3167	17.7877	-0.118968	0.54785
SNIP1	7.38295	9.37108	0.344018	0.10175
GNL2	26.6239	34.6508	0.380167	0.0573
C1orf109	6.27559	10.7984	0.782994	0.0001
EPHA10	0.021759	2.84617	7.03127	0.19935
YRDC	13.4617	18.2823	0.44159	0.14165
MTF1	3.67345	4.66647	0.345197	0.09225
INPP5B	4.71474	4.83081	0.0350856	0.86255
SF3A3	35.7291	43.4361	0.281792	0.1316
FHL3	28.2257	14.7895	-0.932437	5e-05
RRAGC	25.0248	9.12819	-1.45496	5e-05
GJA9,MYCBP	8.29148	13.7309	0.727721	0.00045
RHBDL2	1.99001	0.015308	-7.02235	0.2231
PPIEL	0.272695	1.13098	2.05221	5e-05
PABPC4	108.29	121.998	0.171954	0.3462
HPCAL4	0.00407686	3.69789	9.82503	0.1611
BMP8B	0.0903144	5.3824	5.89715	0.04715
OXCT2	0.0328929	0.830476	4.65809	0.2551
TRIT1	12.6522	13.8948	0.135164	0.5125
MYCL1	0.109303	3.81179	5.12406	5e-05
PPT1	39.8459	27.8608	-0.516196	0.0055
COL9A2	0.221918	2.79422	3.65435	5e-05
RIMS3	0.199118	2.95891	3.89337	5e-05
CITED4	3.72352	5.86245	0.654836	0.0165
SCMH1	14.7242	6.75278	-1.12464	5e-05
HIVEP3	2.82287	5.36469	0.92633	0.00545
FOXJ3	13.4111	17.8515	0.412619	0.0308
LEPRE1	52.2259	15.1697	-1.78357	5e-05
CCDC23	12.6612	14.1321	0.158561	0.6601
SLC2A1	236.845	75.7764	-1.64413	5e-05
EBNA1BP2	62.8574	68.6459	0.127091	0.5103
C1orf210	0.0275053	4.99673	7.50513	0.2211
ELOVL1	90.6255	39.1067	-1.2125	5e-05
MED8	31.0903	17.8544	-0.800188	0.0002
HYI	41.3421	4.19515	-3.30082	5e-05
LOC100132774	0.780396	0.621567	-0.328297	0.85465
SLC6A9	11.1205	2.79104	-1.99435	5e-05
ERI3	42.5551	32.018	-0.410447	0.0339
TMEM53	3.32413	3.76022	0.17784	0.501
TCTEX1D4	0.666276	0.328606	-1.01976	0.56885
EIF2B3	13.6738	8.15138	-0.746296	0.0008
HECTD3	15.3261	11.5082	-0.413327	0.03795
ZSWIM5	0.332357	0.618088	0.895077	0.00435
MUTYH	3.83467	13.153	1.77822	5e-05
TESK2	1.1415	2.42357	1.0862	0.08585
CCDC163P	1.56016	1.50214	-0.0546781	0.8566
PRDX1	399.087	810.368	1.02187	5e-05
GPBP1L1	22.512	34.5514	0.618052	0.0012
IPP	5.62749	5.59349	-0.00874276	0.97775
PIK3R3	10.7002	0.310633	-5.10629	5e-05
POMGNT1	43.2789	27.7859	-0.639311	0.00045
LRRC41	49.3599	28.1753	-0.808907	0.00015
MKNK1	5.27528	8.81861	0.741304	0.0007
MOB3C	3.68572	3.11165	-0.244267	0.2957
ATPAF1	22.5314	21.4604	-0.0702617	0.72795
KIAA0494	20.6615	19.5653	-0.0786473	0.6743
STIL	4.4627	11.1662	1.32315	5e-05
MGC12982	0.991758	1.41854	0.516352	0.08335
SPATA6	1.55277	1.53449	-0.0170908	0.9437
FAF1	25.2314	19.5369	-0.369023	0.05725
TTC39A	0.226194	5.28427	4.54607	5e-05
EPS15	21.0063	11.9925	-0.808689	5e-05
NRD1	53.7531	50.5321	-0.0891473	0.70075
RAB3B	18.0166	7.00195	-1.3635	5e-05
TXNDC12	40.2187	64.7925	0.687959	0.0008
KTI12	8.59397	8.12865	-0.0803077	0.8838
CC2D1B	13.0791	5.90938	-1.14618	5e-05
ORC1	3.58621	9.62017	1.4236	5e-05
ZCCHC11	9.5943	10.0879	0.0723836	0.7095
SELRC1	11.2059	17.4282	0.637167	0.0016
ECHDC2	5.37988	6.90384	0.359825	0.13035
C1orf123	32.7564	21.2098	-0.627045	0.02665
MAGOH	33.644	68.2945	1.02142	0.0051
LRP8	3.55144	10.5162	1.56614	5e-05
GLIS1	7.88631	0.260102	-4.9222	5e-05
TMEM48	15.8923	21.6802	0.448051	0.0172
YIPF1	11.7432	11.1993	-0.0684205	0.74805
HSPB11	45.0847	49.0614	0.121949	0.5657
TMEM59	120.339	58.0396	-1.05199	5e-05
CYB5RL	1.92191	2.88495	0.586007	0.0149
SSBP3	13.4471	23.3291	0.794838	5e-05
FAM151A	0.226749	3.89577	4.10274	0.02245
PARS2	2.45345	5.7312	1.22403	5e-05
DHCR24	105.364	128.286	0.283992	0.132
USP24	8.94682	7.59879	-0.235604	0.2079
PPAP2B	20.1991	2.50283	-3.01266	5e-05
OMA1	6.72397	9.16516	0.446846	0.04545
MYSM1	4.50326	5.30674	0.236855	0.2355
JUN	81.9898	23.3636	-1.81118	5e-05
CYP2J2	0.0376741	0.64857	4.10562	0.04185
TM2D1	20.9442	9.14242	-1.1959	5e-05
DOCK7	20.504	9.3321	-1.13563	5e-05
ITGB3BP	14.2021	21.5608	0.602307	0.00775
JAK1	45.1474	20.3269	-1.15125	5e-05
WDR78	2.53653	0.918562	-1.46541	5e-05
SLC35D1	8.67825	3.03487	-1.51577	5e-05
SERBP1	72.5968	73.56	0.0190155	0.9167
GNG12	181.264	27.872	-2.7012	5e-05
DIRAS3	0.104582	0.74635	2.83521	0.28035
WLS	37.1676	22.732	-0.709321	0.1381
DEPDC1	9.85818	17.3402	0.814729	5e-05
LRRC40	9.16698	8.16557	-0.166894	0.4215
ANKRD13C	8.04767	6.21724	-0.372295	0.06335
ZRANB2	31.2301	27.5903	-0.178774	0.35235
NEGR1	10.0108	0.00644729	-10.6006	0.2493
CRYZ	18.0848	17.1302	-0.0782354	0.7807
SLC44A5	0.0412735	1.98906	5.59073	5e-05
PIGK	17.0919	7.2949	-1.22835	5e-05
ZZZ3	16.0894	15.0564	-0.0957364	0.61345
USP33	22.0895	20.7897	-0.0874866	0.64625
FUBP1	37.69	41.2395	0.129846	0.48945
ELTD1	27.8983	0.0219798	-10.3098	0.04575
TTLL7	5.09099	5.84848	0.200117	0.34795
GNG5	116.17	126.085	0.118159	0.62715
CTBS	10.6381	6.51479	-0.707453	0.0006
SSX2IP	7.97006	16.499	1.04972	5e-05
LPAR3	0.0230035	11.0786	8.9117	0.24235
MCOLN2	0.0296181	3.17063	6.74215	0.044
MCOLN3	1.09098	4.5082	2.04693	5e-05
SYDE2	1.47991	0.935534	-0.661647	0.01025
C1orf52	5.62967	5.9952	0.0907591	0.6761
BCL10	11.7437	8.09134	-0.537433	0.0112
DDAH1	62.4837	9.47903	-2.72067	5e-05
ZNHIT6	6.99506	5.48618	-0.350533	0.07745
ODF2L	4.77207	5.60007	0.230832	0.2756
SEP15	83.4623	86.0007	0.0432235	0.81235
GTF2B	13.8725	22.589	0.70339	0.00095
CCBL2,RBMXL1	19.6259	17.1157	-0.197441	0.3551
GBP3	17.6705	0.130019	-7.08647	5e-05
GBP1	25.543	0.0401591	-9.31298	0.00265
GBP2	7.23943	0.21075	-5.10227	5e-05
GEMIN8P4	0.322782	0.934551	1.53371	0.001
ZNF644	10.5983	13.3146	0.329169	0.1066
TGFBR3	0.895388	1.67291	0.901777	0.0003
GLMN	4.36525	7.03629	0.688751	0.05045
GFI1	0.0669585	2.2309	5.05822	5e-05
EVI5	11.6021	3.21644	-1.85085	5e-05
FAM69A	17.204	4.50516	-1.9331	0.2508
TMED5	16.352	10.1316	-0.690606	0.0001
LOC100131564	1.86807	1.59048	-0.232085	0.35595
BCAR3	39.7213	7.3956	-2.42517	5e-05
DNTTIP2	24.3457	28.8185	0.243332	0.2013
GCLM	11.7628	9.64124	-0.286939	0.16645
ARHGAP29	40.4171	59.0148	0.546109	0.00315
F3	260.006	6.44213	-5.33486	5e-05
CNN3	290.607	79.3235	-1.87325	5e-05
ALG14	9.72506	7.12583	-0.44865	0.06445
DPYD	19.9453	0.360771	-5.78882	5e-05
FRRS1	0.634989	3.04328	2.26082	0.004
SASS6	2.00985	5.43968	1.43643	5e-05
LRRC39	0.40967	0.635018	0.632334	0.44285
DBT	2.41863	3.45267	0.513521	0.01305
EXTL2	16.3331	10.9033	-0.583038	0.0028
DPH5	17.2296	16.0866	-0.0990365	0.62215
COL11A1	4.91656	0.00363954	-10.3997	0.1059
SLC25A24	23.4144	15.9682	-0.552201	0.00475
CLCC1	11.4324	7.58401	-0.592097	0.03
WDR47	8.37376	3.63306	-1.20469	5e-05
TAF13	47.0856	28.9853	-0.699965	0.00195
PSRC1	14.158	22.7504	0.684275	0.00145
SORT1	46.7535	13.4592	-1.79648	5e-05
PSMA5	28.6379	31.3651	0.131231	0.47965
GSTM3	6.72711	0.00265033	-11.3096	0.2281
ALX3	0.75648	1.74309	1.20427	0.0013
SLC16A4	18.0145	0.100627	-7.48399	5e-05
HBXIP	83.8642	79.1932	-0.0826779	0.66315
LRIF1	9.94252	15.0505	0.598131	0.0084
DRAM2	12.4662	9.06478	-0.459674	0.1422
DENND2D	1.96368	12.0401	2.61622	5e-05
