symbol	Uninfected_12.FPKM	SC35M_wt_12.FPKM	uninfected_12_SC35M_wt_12.logfc	uninfected_12_SC35M_wt_12.qvalue
BOD1L1	9.22521	8.64427	-0.0938371	0.83791
MAT2B	41.8908	40.4951	-0.0488841	0.922427
TLL1	0.367933	0.336613	-0.128349	0.963741
EDC4	67.3853	53.2623	-0.339319	0.24811
TRIO	27.457	26.5771	-0.0469889	0.974853
VCAN	0	0	0	1
CLEC16A	6.14077	5.64965	-0.120258	0.759726
MSR1	0.036396	0.135963	1.90137	1
CDH1	1.15711	0.144706	-2.99934	0.00402791
SKIV2L2	89.0983	73.245	-0.282668	0.391764
DNAH5	0.582708	0.586519	0.00940477	0.9909
ZFYVE16	44.3094	38.9547	-0.185814	0.859244
FAM65A	46.7009	60.1463	0.365025	0.442028
C6	0	0	0	1
RAI14	13.0582	11.9117	-0.132577	0.943508
SOX30	0	0.00861474	Inf	1
PNKP	35.7194	28.2215	-0.339912	0.354606
BEST2	0.0168458	0.0293141	0.799203	1
PHLPP2	4.44169	3.6231	-0.293886	0.646507
SPDL1	63.7625	61.8076	-0.0449232	0.963293
STAU2	40.4948	55.9354	0.466024	0.732094
PQLC2	8.99668	7.83932	-0.198665	0.418864
CTNS	10.3146	9.13232	-0.175629	0.690062
RTN4R	1.95188	2.24732	0.203337	0.692507
PHF23	48.6422	44.0079	-0.144446	0.755583
CDH10	4.38116	3.52747	-0.31268	0.214844
INPP4A	6.86695	6.19782	-0.147908	0.858263
RAB27B	5.9451	6.60307	0.151438	0.906871
PSMA4	299.385	314.691	0.0719353	0.888179
MYO16	1.10766	0.658802	-0.749595	0.398059
LSG1	41.4902	34.8836	-0.250219	0.511975
PARP3	10.3463	10.4364	0.0124984	0.988163
TNC	0.206793	0.127314	-0.69979	1
THAP3	14.0042	12.3536	-0.180929	0.947641
FAM65C	0.199132	0.105748	-0.913099	1
TDP1	32.3855	28.0768	-0.205968	0.429592
AIFM2	20.9692	16.6994	-0.32847	0.0220773
C2orf83	0	0	0	1
SPATA7	2.44491	2.38546	-0.035515	0.970931
MED17	80.702	66.5806	-0.277502	0.792222
RETSAT	23.5681	18.4396	-0.354025	0.0387249
CAPG	209.471	206.848	-0.0181786	0.969982
AP2S1	254.084	211.441	-0.265049	0.321022
USH2A	0.00191283	0.00489931	1.35687	1
ZPBP	0	0	0	1
TG	0.0533491	0.00487664	-3.45151	1
ADAM28	0.105943	0.103733	-0.0304195	1
BARX2	0	0	0	1
DCUN1D1	52.9654	53.7185	0.0203695	0.980201
PHF15	28.9334	24.6047	-0.233801	0.618478
ZIC2	14.3913	11.0922	-0.375646	0.578145
LCP2	0	0	0	1
TRIT1	23.2051	22.6616	-0.0341912	0.957691
ADRB1	0.0192557	0.0400076	1.05498	1
GUCA2B	0.204343	0.344798	0.754757	1
CUL7	4.8466	3.57705	-0.438203	0.368956
CTNNA1	420.376	304.813	-0.463757	0.0202939
PHKA2	20.5868	15.4292	-0.416059	0.773092
CNTLN	3.33869	3.86731	0.212051	0.361935
EPHA3	0	0	0	1
HSPA5	178.77	139.757	-0.355186	0.00194575
DSG2	29.9698	30.3005	0.0158325	0.964391
GEMIN8	9.34779	8.20887	-0.187442	0.522963
OFD1	17.8708	16.723	-0.0957708	0.886273
GPM6B	0.140781	0.17455	0.310188	1
MAGEC2	0	0	0	1
PREX2	0	0	0	1
WDR37	2.73856	2.31418	-0.242915	0.416381
YTHDC2	11.6399	9.38457	-0.310713	0.570845
CTPS2	15.8265	15.5503	-0.0254049	0.974501
ATP6V1H	88.8674	80.6638	-0.139733	0.776524
POLR2B	97.7382	83.8723	-0.220728	0.654309
FAM214A	11.5943	10.963	-0.0807686	0.916469
ARAP2	13.527	9.96993	-0.440183	0.670015
TPR	60.5007	43.8332	-0.464929	0.273623
CP	4.5152	4.16882	-0.115151	0.911147
KIAA0556	6.3422	5.7594	-0.139066	0.900449
DTNBP1	11.3934	9.87518	-0.206316	0.54834
XK	5.8624	6.56052	0.162318	0.666166
ANO2	0.0802448	0.00294495	-4.76809	1
C12orf4	6.38707	5.61818	-0.185052	0.757646
SCML1	7.26067	13.0123	0.8417	0.000538752
WWC3	5.84772	6.37942	0.12555	0.765515
ARHGAP6	0.00545742	0.010216	0.904539	1
FAM184B	0.462765	0.463067	0.000941973	0.994862
MAP4	57.2158	50.8805	-0.169301	0.602651
GOPC	6.82123	7.09581	0.0569357	0.875243
ROS1	0.0522885	0.0157073	-1.73505	1
USP28	15.622	15.6999	0.0071771	0.989682
HDAC9	0	0.0819301	Inf	1
TSPAN17	14.5699	18.8302	0.370056	0.055402
NOP16	80.4309	78.921	-0.0273411	0.976973
CC2D2A	11.8899	12.1707	0.0336769	0.971954
RRM2B	37.6708	30.144	-0.321575	0.928408
ZNF800	7.52294	6.67374	-0.172802	0.749472
TNFRSF17	0	0	0	1
SNX29	3.02714	2.50035	-0.275828	0.73594
LMO3	0.071379	0.0157366	-2.18138	1
MRPS10	26.8613	33.1186	0.302113	0.0121662
GUCA1A	0	0.00843129	Inf	1
RSF1	41.9039	39.6376	-0.0802152	0.935164
VPS13D	17.0671	16.7949	-0.0231946	0.990356
CELF2	0	0	0	1
FAM120A	60.0944	57.2466	-0.0700409	0.834447
R3HDM1	84.0759	94.276	0.165198	0.954853
COL9A2	0.0648062	0.121247	0.903742	1
KITLG	2.60398	3.26407	0.325954	0.296358
ERCC8	8.5994	10.4461	0.280658	0.326746
ADAMTS6	0.191386	0.337457	0.818215	1
H6PD	1.59828	1.25342	-0.350655	0.147503
VAMP3	153.095	180.646	0.238735	0.832366
PER3	0.582151	0.850659	0.547189	0.511062
UTS2	0.128792	0.249031	0.951284	1
TNFRSF9	0.0994544	0.23626	1.24827	1
EPN3	0.353413	0.216393	-0.707702	1
SRD5A2	0	0	0	1
LTBP1	0	0	0	1
RCN1	289.663	268.761	-0.108053	0.782163
ELN	0.0406996	0.0516287	0.343159	1
RFC2	116.202	115.879	-0.00401577	0.995616
ARID1B	6.93661	6.0649	-0.193748	0.379246
CLPTM1L	330.87	346.331	0.065885	0.925035
NEDD4L	74.9252	61.9791	-0.273669	0.682408
FOXP3	0.113781	0.164328	0.530319	1
PPP1R3F	1.43899	0.954336	-0.592488	0.431092
HEXB	147.882	148.309	0.00415973	0.994483
PTCD2	12.3332	11.0019	-0.164789	0.888379
KIAA2022	0	0	0	1
JKAMP	35.614	33.5326	-0.0868793	0.847043
DKK3	0.533372	0.179751	-1.56914	0.00556088
ARHGEF5	2.39927	2.30109	-0.0602723	0.938442
NFE2L3	0.495584	0.661813	0.417294	0.171972
CCDC90A	22.1522	24.8555	0.166115	0.336653
LIMA1	49.342	41.1172	-0.263073	0.402861
LETMD1	68.1241	69.2016	0.0226394	0.970571
SLC4A8	0.0118757	0.0144117	0.279237	1
LAMC3	1.25357	0.739995	-0.760459	0.235337
PTGER3	0	0.00661548	Inf	1
TNIP3	0	0	0	1
MAPK9	29.3307	32.695	0.156661	0.605858
COL23A1	0	0.00364458	Inf	1
BCAR1	24.2561	21.7114	-0.159893	0.733811
FAM160A2	17.1567	13.5265	-0.342983	0.201174
HERPUD1	57.1559	42.17	-0.438687	0.0977359
HOMER3	27.4857	31.6853	0.205133	0.766974
RAD51	57.1916	55.0579	-0.0548525	0.925689
POLQ	5.38399	4.81965	-0.159746	0.831676
PIK3CB	16.1351	18.593	0.204558	0.585799
CYBA	460.013	505.393	0.135732	0.569782
THOC3	47.9508	39.476	-0.280579	0.221218
HEBP2	4.65864	5.71148	0.293954	0.375217
MPHOSPH9	29.4654	28.2623	-0.0601428	0.959409
PLEKHA5	5.47976	5.51322	0.00878059	0.987692
PRSS8	1.11993	0.949559	-0.238081	0.874828
SIKE1	91.586	97.3376	0.0878699	0.927286
RRP12	23.78	13.6649	-0.799269	0.00194575
FNIP2	0.649179	0.566753	-0.195896	0.849001
MSMO1	26.9241	29.5993	0.136666	0.770014
TTC17	26.1058	24.2434	-0.106775	0.909546
ALX4	0	0	0	1
FSTL4	0.0298963	0.0199916	-0.580576	1
FOXN3	11.0307	12.3849	0.167059	0.90336
METTL24	0	0	0	1
AKR7A2	60.8612	53.143	-0.195643	0.418864
MRTO4	107.57	126.156	0.229929	0.732139
NNAT	1.29909	1.14503	-0.182112	0.956068
USE1	35.7887	36.4797	0.0275897	0.947465
MCF2L2	0.742562	0.900551	0.278297	0.742112
NRIP2	0.156037	0.121574	-0.360058	1
LAMA3	3.13992	3.35637	0.0961752	0.921547
AP5M1	17.3136	18.5585	0.100179	0.935884
ANAPC4	13.4102	12.6143	-0.0882727	0.880089
KCNQ1	9.93576	9.85696	-0.0114885	0.983628
TRAPPC3	60.1716	72.2697	0.264308	0.449757
THRAP3	95.7556	74.4052	-0.363954	0.518443
PHPT1	88.505	97.4949	0.139568	0.496626
ENTPD2	0.39584	0.287346	-0.46213	0.712429
LY75	0	0.0176244	Inf	1
ARID4B	13.9139	11.3205	-0.297594	0.772608
OPN3	11.825	14.8071	0.324452	0.589196
SDCCAG8	14.8568	13.267	-0.163284	0.919396
PTPRN	0.165709	0.203732	0.298021	1
HHAT	0.0440959	0.0436349	-0.0151646	1
KIF1B	13.3118	11.0584	-0.267568	0.197585
FOXC1	8.15578	7.52673	-0.115798	0.549203
TBC1D22A	6.92815	5.85087	-0.24382	0.240329
SYNE2	21.0778	16.3081	-0.370136	0.525696
PLEKHH1	3.55487	4.729	0.411738	0.567512
ATP9A	6.25388	6.07596	-0.0416398	0.962069
SPO11	0	0	0	1
CBLN4	0	0	0	1
CHRDL2	27.1408	32.3947	0.255294	0.532235
FAM168A	8.27714	7.85489	-0.075541	0.849717
RELT	5.91569	4.99893	-0.242927	0.464622
GALC	0	0	0	1
NOP58	82.9462	88.3676	0.0913417	0.824632
SZRD1	116.402	137.455	0.239844	0.376508
KCNH2	0	0	0	1
CUL1	24.9024	26.0911	0.0672742	0.780645
FAM114A2	12.2558	10.9152	-0.167121	0.910655
CYFIP2	3.267	2.70263	-0.273605	0.637019
TAB2	13.089	11.9196	-0.135019	0.547725
GINM1	13.4222	15.8026	0.235539	0.100231
EIF2AK2	33.8235	32.1846	-0.0716556	0.929659
USP36	36.343	32.7569	-0.149877	0.732637
MLL3	7.79694	7.78192	-0.00278121	0.997246
MCOLN3	0	0.00689149	Inf	1
CCDC85A	0.0123134	0.0172986	0.490428	1
PUM2	40.4243	40.6952	0.00963391	0.98795
MRPL43	65.0972	65.2912	0.00429246	0.991881
ITIH4	1.82277	1.4533	-0.326795	0.890942
ITIH1	0.0112958	0.0130765	0.211199	1
C4orf27	23.2124	27.3386	0.236042	0.380409
ZFR	35.4538	39.9585	0.172563	0.43233
ZNF280C	1.86185	1.85697	-0.00379018	0.992884
NPFFR2	0	0	0	1
PHF21B	0	0.00316324	Inf	1
TRAF1	0.0972841	0.0779988	-0.318751	1
RC3H2	38.0456	50.2223	0.400596	0.935671
PCGF2	24.7625	24.5265	-0.0138181	0.986305
IL17RB	5.61415	5.85087	0.0595828	0.880054
TRAF3IP2	19.4242	16.0991	-0.270875	0.77844
GYG2	0	0	0	1
DCBLD2	9.09936	9.68849	0.0905075	0.938234
SERPINB3	4.59883	14.185	1.62503	0.000538752
SOAT1	131.021	110.211	-0.249526	0.271225
PKP2	8.43263	8.17139	-0.045401	0.953343
MSH4	0	0.0246347	Inf	1
F7	0.00844846	0.0299426	1.82544	1
GDI2	124.303	138.385	0.154825	0.578486
PRDM1	8.01814	6.30005	-0.347903	0.398971
ATG5	13.9245	15.2856	0.134547	0.658849
TMCC3	0.71608	0.666235	-0.104091	0.959807
PITHD1	52.4359	54.402	0.0531056	0.85144
MTA3	23.5633	20.3258	-0.213229	0.607421
USP13	19.2321	13.7735	-0.481618	0.0283169
ATP11B	19.2806	20.0679	0.0577387	0.92391
LAMC2	0.199294	0.25004	0.327259	1
CDK14	23.2028	21.4328	-0.114479	0.935198
SEC61A1	194.786	153.788	-0.340951	0.374541
PPP1R12A	22.3107	18.7653	-0.249671	0.753712
RASGRF1	0.122795	0.178882	0.542756	1
CAMK2B	0.0453002	0.140429	1.63225	1
CROCC	4.9419	3.50741	-0.494658	0.198603
POLR3E	55.5661	56.0087	0.0114473	0.984324
ATP2B4	28.4915	25.3889	-0.16633	0.410923
ZC3H11A	61.5112	60.3638	-0.0271649	0.965547
RIOK2	39.0303	34.0529	-0.196816	0.567695
YIPF1	10.9715	13.1155	0.25751	0.267319
TMEM48	47.841	50.2603	0.0711728	0.803577
DGKG	2.30241	0.778252	-1.56483	0.468329
FLYWCH1	52.1461	41.707	-0.322271	0.334641
UNKL	49.451	43.4557	-0.186455	0.94653
TBXAS1	0.890825	1.13509	0.349589	0.891325
PARP12	19.8716	18.516	-0.101941	0.78881
ALDH18A1	90.7768	73.8051	-0.298603	0.260554
TARBP1	16.9442	12.6038	-0.426932	0.370178
PET112	17.7353	16.2265	-0.12827	0.785448
MXD1	10.6299	6.948	-0.613462	0.249505
CDK17	17.9784	11.3303	-0.666079	0.08296
DNAJC25	9.28697	19.5465	1.07363	0.181582
SLC2A3	35.6768	32.9213	-0.115964	0.879428
PSD	0.714333	0.661891	-0.110002	0.951012
CTDP1	6.37358	5.59234	-0.188653	0.629972
CSDA	444.522	441.337	-0.0103764	0.979311
STYK1	2.48578	2.69079	0.114327	0.937556
WNK1	103.022	105.167	0.0297254	0.976542
RPS17P5	0	0	0	1
CCAR1	135.197	143.837	0.0893737	0.873849
OGFR	26.7086	27.0842	0.020148	0.971518
GNA15	0.70305	0.628874	-0.160857	0.87778
CREB3L3	1.11028	0.5225	-1.08741	0.0442898
PIGV	10.4459	10.0001	-0.0629256	0.92448
PTPRU	29.3939	22.4649	-0.387845	0.461402
SNRNP40	71.6503	78.0319	0.123091	0.762953
RIMBP2	0.00274335	0.00166064	-0.724198	1
COL11A1	0.0301007	0.0769853	1.35479	1
QSER1	27.1074	28.5263	0.073608	0.949962
MPC1	22.5168	26.7534	0.248721	0.390266
ACAA1	23.6392	17.6623	-0.420511	0.00149606
BCAT1	0	0	0	1
HDAC7	57.7929	53.048	-0.123594	0.873042
LZTS1	0	0	0	1
PRDM6	0.113127	0.711371	2.65265	1
WNT8A	0	0	0	1
SPAG4	4.01173	3.41253	-0.233382	0.773814
NCKAP1	52.291	55.4538	0.0847243	0.932027
MRPS35	94.6437	113.79	0.265793	0.329212
GUCY1B3	0	0	0	1
SFSWAP	25.1717	24.8958	-0.0159016	0.986311
TNK2	76.8433	69.8504	-0.13765	0.908075
MON2	9.39704	8.92866	-0.0737632	0.92344
CDH3	0.235724	0.72927	1.62936	0.0496721
ARSF	0	0	0	1
GPBP1	27.7448	27.062	-0.0359447	0.947654
DGAT2	2.76387	3.28553	0.249437	0.269868
ZFP112	1.65848	1.75937	0.0851932	0.966153
CS	154.159	140.147	-0.137483	0.78142
LTK	0.358124	0.334985	-0.0963615	0.964374
MRPS24	166.633	188.486	0.177779	0.431043
ELMO2	12.344	13.3787	0.116119	0.767868
WAPAL	35.7221	35.448	-0.011114	0.987997
VMP1	273.503	258.682	-0.080379	0.96581
APPBP2	19.7617	19.1649	-0.0442455	0.966177
POLD1	93.6002	69.7884	-0.423524	0.220389
SEZ6	0.0447578	0.00315601	-3.82596	1
EIF4B	274.605	254.732	-0.108377	0.838988
SLC6A16	0.587654	1.43777	1.2908	0.150428
GLTSCR1	4.30388	3.79144	-0.182892	0.950843
SPHK2	13.0706	11.6481	-0.166235	0.926896
RPL18	1135.2	1291.44	0.186032	0.310812
CA11	11.3689	11.6668	0.0373224	0.982413
ISOC2	33.5932	37.6839	0.165778	0.355769
U2AF2	181.347	154.305	-0.23297	0.260176
EPN1	85.4542	87.1759	0.0287773	0.958393
MED29	17.2322	14.8228	-0.217293	0.492144
AHRR	5.44907	5.67287	0.0580683	0.969501
GSC2	0.0232337	0	-Inf	1
ZNF275	1.55582	1.55774	0.00177301	0.995609
MTMR1	41.301	38.1791	-0.113394	0.899428
GPC1	71.7354	54.747	-0.389905	0.120278
ADCK1	5.47551	4.62804	-0.242591	0.455141
HAGH	32.4829	29.377	-0.144994	0.766175
RNF4	42.0299	40.3645	-0.0583282	0.949487
CASP8	43.43	40.9389	-0.0852197	0.965109
LIMCH1	83.1297	80.1972	-0.051812	0.951776
ASUN	67.0215	75.9095	0.179656	0.641951
TM7SF3	214.106	279.911	0.386641	0.556927
DLX3	0.363086	0.242225	-0.583962	0.462671
SPA17	7.90324	8.61515	0.124432	0.885144
TSPAN32	0.041282	0.112482	1.44611	1
WISP2	45.4462	35.3208	-0.363643	0.0318963
DMRT3	0	0	0	1
ST3GAL6	0.0846751	0.0368022	-1.20214	1
ATP2C2	2.18784	0.718127	-1.6072	0.241382
NGFR	0.0331528	0.0492284	0.570361	1
CDON	3.04901	2.80074	-0.122536	0.90101
TAF2	26.8137	23.6626	-0.180361	0.712451
HIPK2	3.01547	3.25405	0.109857	0.719165
TNPO3	26.4803	25.2327	-0.0696231	0.766409
MEF2BNB-MEF2B	1.14355	1.57818	0.464748	0.81466
RFXANK	43.3832	45.8683	0.0803605	0.877163
TMEM161A	52.1187	40.2775	-0.371828	0.195081
LPAR2	5.98409	6.17104	0.0443804	0.962552
CTSA	113.862	88.7819	-0.358944	0.0474922
SUGP2	35.5593	29.82	-0.253944	0.611972
SLC12A2	6.42024	6.45266	0.00726827	0.992885
SNX24	12.782	12.5081	-0.0312603	0.979276
EYA2	0	0	0	1
CNN2	92.4491	92.4142	-0.000545957	0.998197
ABCA7	25.2498	20.4782	-0.30218	0.478683
SNCAIP	0.00762293	0	-Inf	1
DDX20	14.7682	12.9257	-0.192247	0.71517
BTBD1	48.906	53.413	0.127179	0.709487
FAR2	0.732574	1.36876	0.901818	0.775817
BCAS1	0.0233651	0	-Inf	1
POU1F1	0	0	0	1
CHI3L2	0	0.0842716	Inf	1
SBNO2	48.3195	41.0348	-0.235757	0.553412
PMS1	11.3844	12.9224	0.182816	0.876891
HMG20B	187.252	178.035	-0.0728234	0.922304
CALCRL	0.0343006	0.159923	2.22107	1
TAF11	26.8049	32.8634	0.293988	0.304726
ANKS1A	5.83958	5.3259	-0.132839	0.590077
AP3D1	44.0522	29.4868	-0.579145	0.107171
ZNF76	13.8732	12.1596	-0.19021	0.5249
SLC9A3R2	28.2108	30.7527	0.124464	0.60486
NTHL1	25.965	23.6361	-0.135577	0.85766
UHRF1BP1	8.99312	9.28658	0.0463255	0.897234
GNAI3	49.8512	52.7636	0.0819164	0.690501
IPO5	132.687	122.244	-0.118262	0.800261
OAT	35.9325	36.5468	0.0244585	0.965497
WDR3	39.953	38.7217	-0.0451626	0.933357
PKN2	37.0581	35.1487	-0.0763202	0.947186
WDR18	54.1517	47.3998	-0.192125	0.586643
TRAM2	11.3907	9.8273	-0.212995	0.171972
NTN1	0.00302959	0.0124594	2.04004	1
GLP2R	51.0294	46.8542	-0.12315	0.819008
MCM10	19.6606	22.2731	0.179995	0.789329
DGKA	14.6054	10.5955	-0.463053	0.693905
ERBB3	12.2147	9.65088	-0.339885	0.796117
ROPN1	0	0	0	1
ANKRD44	13.8837	10.712	-0.37416	0.802551
KARS	131.837	136.757	0.0528589	0.926646
ADAT1	43.7224	47.2364	0.111526	0.90156
PDIA5	24.5448	23.4645	-0.0649367	0.951949
TBC1D22B	4.06649	4.05294	-0.0048136	0.988486
NDUFB4	241.088	307.534	0.351183	0.106244
SPEN	11.5912	11.403	-0.0236169	0.980681
MYLK	0.29772	0.428565	0.525556	0.626555
ZC3H15	59.0953	60.5095	0.0341185	0.951601
MAP2K4	10.3319	11.7198	0.181854	0.749472
TMEM206	8.67141	7.42743	-0.223402	0.625647
SNAP91	0	0	0	1
SLK	18.7194	15.3405	-0.287184	0.442355
CYB5R4	8.70836	10.1482	0.220754	0.379672
COL17A1	0.452494	0.156918	-1.52789	0.227644
GSTO2	1.65859	1.79636	0.115121	0.912221
SEC61A2	5.92905	4.27678	-0.471278	0.80757
PRKCQ	1.0271	1.07282	0.0628317	0.920743
TLE2	9.93215	9.40341	-0.0789218	0.913174
ASB1	15.2381	13.196	-0.207584	0.672729
FAM107B	69.1464	74.1027	0.0998719	0.865233
ME1	28.8985	28.5049	-0.0197833	0.960072
TBC1D1	14.6944	17.3485	0.239543	0.516712
CDK13	7.96596	7.46769	-0.0931861	0.751348
MTHFD2	75.9771	88.2789	0.216503	0.54936
SLC9A7	0.919628	1.37997	0.585515	0.454892
FOXJ2	3.97178	3.68106	-0.109661	0.894749
YBX1	891.594	1123.7	0.333794	0.00480514
PDE4A	0.335417	0.530097	0.6603	0.781843
PPP2R5A	19.4486	20.2039	0.0549621	0.848057
CTNNA2	0.00406774	0.0338601	3.05729	1
ELAVL1	72.248	76.5353	0.0831677	0.812626
TIE1	0.349788	0.105577	-1.72818	1
DIP2B	8.74721	7.35504	-0.25009	0.150428
SMARCD1	96.0323	91.3252	-0.0725053	0.927317
KDM4A	22.0066	16.3052	-0.432603	0.481226
NFYC	70.9732	71.9718	0.0201577	0.984142
ZMYND12	0.0131329	0.0921233	2.81038	1
SLC9A3	5.01092	5.07199	0.0174763	0.987287
NGEF	1.19742	1.75351	0.550322	0.767765
ASPM	31.5787	25.332	-0.317988	0.0181708
CD84	0	0	0	1
ELOVL1	88.4354	85.745	-0.0445709	0.90822
SPI1	0.13098	0.0543857	-1.26805	1
ZNRD1	41.6016	50.6545	0.28405	0.0572707
MPPED2	0.00160995	0.00974582	2.59777	1
CLDN18	0.0869499	0.128143	0.559494	1
ZBTB11	6.0171	5.75985	-0.0630383	0.846887
ATXN3	17.694	16.9893	-0.0586266	0.950422
GOLGA5	11.4065	11.6721	0.0332007	0.936373
FGFR2	0	0.00425147	Inf	1
LRRC40	9.92548	10.4621	0.0759591	0.761657
ISOC1	22.6894	22.7277	0.00243746	0.994444
EML1	18.6239	16.0989	-0.210196	0.628003
TRMT11	27.4057	12.0532	-1.18506	0.498249
THUMPD1	14.9641	14.6336	-0.0322276	0.955707
MSANTD3	27.6602	33.7029	0.285062	0.0853641
KIF26A	12.9515	11.8923	-0.123095	0.468702
ATG2B	5.21538	4.03556	-0.370006	0.43219
ARFGEF1	21.2542	19.0528	-0.157746	0.935662
ACSM2B	0	0.0314361	Inf	1
ZFAT	8.77285	6.73882	-0.38055	0.218933
MTFR1	42.1161	46.8792	0.154576	0.73312
STAG3	2.25057	1.56575	-0.523441	0.321449
FECH	21.0901	21.3541	0.0179437	0.979228
MYO9A	6.11924	7.35007	0.264404	0.879888
DDX3Y	0	0	0	1
PFKP	136.632	112.554	-0.279681	0.510398
IDI1	23.6846	26.5387	0.164149	0.714601
SP100	25.9595	23.0989	-0.168438	0.812573
KLF6	6.54421	6.6975	0.0334023	0.975101
PPAP2A	11.736	10.4812	-0.163139	0.865233
NEO1	22.0171	20.2848	-0.118224	0.926719
TRAM1	88.2304	95.6287	0.116168	0.793582
PHKA1	9.13229	8.5855	-0.0890742	0.692356
TNFRSF1A	191.167	169.075	-0.177163	0.615244
CACNB1	3.08316	3.08793	0.00222894	0.997646
EVI5	11.981	12.6856	0.0824416	0.932118
STOML1	5.44305	4.72845	-0.203048	0.673919
PKM	4465.54	3618.04	-0.303628	0.22633
DHX29	14.0824	13.3168	-0.0806447	0.928485
DNTTIP2	81.8137	76.1938	-0.102669	0.784348
METTL22	17.4234	14.8898	-0.226706	0.730113
TP53BP1	33.6307	24.3825	-0.463931	0.367277
TRO	0.00351671	0.0191405	2.44433	1
RRP15	27.0287	25.2609	-0.0975853	0.913733
RHOA	389.273	413.031	0.0854646	0.791806
DHX8	30.8472	25.4652	-0.276609	0.562821
PMS2P4	3.62014	2.82562	-0.357478	0.770542
PRKCZ	16.5805	18.3383	0.145366	0.847882
ZFY	0.0104177	0.00677113	-0.621565	1
IARS2	56.9536	55.5553	-0.0358624	0.90822
SYT1	0.0697455	0.231976	1.7338	1
NAV3	0.513446	2.23114	2.1195	0.0128282
IDH3G	69.0715	59.7117	-0.210077	0.605354
ROGDI	18.1099	13.1377	-0.46306	0.306122
PDZD4	0.0245929	0.0435574	0.824677	1
ATP2B3	0.00226257	0	-Inf	1
ROCK1	11.6733	11.2136	-0.0579596	0.851492
CBFB	101.763	109.035	0.0995875	0.868254
PDK3	4.25268	3.97532	-0.0973	0.802888
HYAL2	29.858	44.4589	0.574351	0.509889
HDAC4	6.09196	4.31128	-0.498792	0.65095
RASSF1	15.7254	15.7814	0.00513226	0.987199
FGFR3	7.27824	5.50059	-0.404002	0.50412
IFI35	42.1197	46.1746	0.132605	0.783271
HEATR6	13.8776	11.7766	-0.236831	0.657056
COASY	177.922	148.441	-0.261357	0.307732
PLEKHH3	11.0838	9.94579	-0.156291	0.745073
MEF2A	14.4127	15.657	0.119475	0.868069
OTUD5	68.8375	56.0874	-0.295519	0.427488
TFE3	34.4541	33.6495	-0.0340896	0.918259
TBC1D25	14.7175	9.97551	-0.56107	0.0358995
ACSL4	26.4786	21.296	-0.314248	0.473105
INPP5A	14.0956	17.224	0.289175	0.565692
GPKOW	22.3349	19.9081	-0.165946	0.331948
GRIPAP1	28.8391	23.9872	-0.265765	0.0843292
FTSJ1	103.084	93.0767	-0.147331	0.57898
PRR11	54.2215	54.0027	-0.00583428	0.990495
REEP1	10.4782	10.7895	0.0422484	0.956068
ATP11A	19.4716	14.7687	-0.398833	0.725688
POLR1A	38.4164	33.1764	-0.211562	0.937264
LAPTM4A	175.817	194.348	0.144565	0.636446
TTC7A	17.8602	13.1889	-0.437425	0.578806
IP6K2	48.1014	43.1137	-0.157933	0.64316
STON1-GTF2A1L	0	0.00343044	Inf	1
SRBD1	4.84832	4.53365	-0.0968108	0.890067
CYFIP1	56.4639	38.7387	-0.543556	0.373467
KIF2A	74.9063	82.8825	0.145979	0.953217
RASGRP2	1.61884	1.26096	-0.360431	0.75085
PSME4	28.2686	26.2846	-0.104984	0.874085
IFT80	27.3258	22.4653	-0.282569	0.862338
SIRT2	8.78502	8.87725	0.015067	0.979782
ERLEC1	20.7792	20.4207	-0.0251076	0.96241
PPP2R5B	7.33494	5.57758	-0.395144	0.52231
PYGM	0.297198	2.04393	2.78185	0.0121662
PAGE1	0.111489	0.111905	0.00536649	1
PITX1	41.6873	41.8931	0.0071028	0.991309
TRPC7	0	0	0	1
MAST4	1.9114	0.982543	-0.960037	0.0735995
GPR116	0.00211131	0.00401481	0.927194	1
SDK2	0.0558202	0.0639222	0.19553	1
ADAM7	0	0	0	1
NUP133	25.5059	21.5092	-0.24588	0.424832
NUCKS1	3562.84	4164.33	0.225057	0.874808
VPS35	136.348	132.625	-0.0399437	0.958827
DNAJA2	42.4426	40.8137	-0.0564597	0.833954
BCL3	20.7331	20.3115	-0.0296424	0.971668
KCNAB2	39.8773	37.2351	-0.0989037	0.893047
ABCC9	0.421064	0.468342	0.153523	0.645446
GAL	257.555	288.085	0.161614	0.284628
CLEC2D	0.707214	0.855974	0.27542	0.877627
FUNDC1	29.9448	30.5953	0.0310015	0.935275
MAOB	14.1906	13.836	-0.0365054	0.954634
RORA	0.372079	0.257306	-0.532124	0.532568
DRD4	0.102296	0.235178	1.201	1
TGFBR3	17.9645	15.2693	-0.234519	0.566017
KIAA1107	0.349176	0.285942	-0.288235	1
PLA2G10	0.0510749	0.0288647	-0.823309	1
HES2	4.09646	4.60548	0.168972	0.914826
ATP1B3	1075.76	1032.65	-0.0589931	0.967485
NEDD4	35.2095	36.3406	0.0456156	0.970083
PIGB	13.6307	16.2789	0.256145	0.814556
MAPK6	24.6991	24.8217	0.00714171	0.991026
GNB5	16.4638	15.8567	-0.0542004	0.926871
RAB27A	21.0487	30.7284	0.545841	0.262434
CECR5	23.7669	26.7437	0.170241	0.328485
UFD1L	163.588	169.93	0.0548663	0.969545
LRP6	11.0454	9.42345	-0.229125	0.838988
