symbol	uninfected_48.FPKM	SC35M_dNS1_48.FPKM	uninfected_48_SC35M_dNS1_48.logfc	uninfected_48_SC35M_dNS1_48.qvalue
PI4K2B	11.9877	17.0703	0.509936	0.0157125
BOD1L1	17.882	10.4446	-0.775754	0.436284
MAT2B	36.9299	38.3039	0.0527016	0.921584
TLL1	0.303612	0.246369	-0.301407	1
EDC4	57.1606	55.9235	-0.0315665	0.965888
TRIO	23.4888	25.5061	0.118866	0.956479
VCAN	0	0	0	1
CLEC16A	5.63978	5.86805	0.0572433	0.939441
MSR1	0.0117611	0.219427	4.22165	1
CDH1	0.196877	0.784032	1.99362	0.0794376
SKIV2L2	87.7993	71.8624	-0.288973	0.371649
DNAH5	0.482806	0.226879	-1.08952	0.0714471
ZFYVE16	36.297	40.7697	0.167646	0.89266
FAM65A	45.1246	38.415	-0.232246	0.742984
C6	0	0	0	1
RAI14	9.5905	14.2663	0.572933	0.575822
SOX30	0.00358063	0.00342855	-0.0626134	1
PNKP	22.4698	23.2952	0.0520444	0.950448
BEST2	0.0504426	0.0392768	-0.360965	1
PHLPP2	3.91136	5.79336	0.566731	0.0946277
SPDL1	51.727	68.2031	0.39892	0.515456
STAU2	41.0736	41.8333	0.02644	0.988549
PQLC2	8.27475	14.1796	0.777024	0.000538752
CTNS	7.99726	10.5352	0.397641	0.326521
RTN4R	2.44382	2.49792	0.0315906	0.958706
PHF23	46.9484	47.2469	0.00914255	0.988216
CDH10	5.26461	4.12753	-0.351046	0.133547
INPP4A	6.07614	5.73557	-0.0832169	0.935164
RAB27B	4.58915	8.16966	0.83205	0.185297
PSMA4	227.42	333.128	0.550717	0.000538752
MYO16	0.680869	0.959513	0.494925	0.701908
LSG1	28.9884	34.4354	0.248418	0.51503
PARP3	11.3079	16.7417	0.566124	0.0579911
TNC	0.0114885	0.0330059	1.52253	1
THAP3	15.7664	16.1004	0.0302391	0.988076
FAM65C	0.106663	0.14868	0.479151	1
TDP1	27.6851	24.7873	-0.159506	0.686992
AIFM2	9.4106	14.9584	0.668599	0.000538752
C2orf83	0	0	0	1
SPATA7	2.76927	3.37714	0.286297	0.593447
MED17	73.0491	97.6664	0.418995	0.57293
RETSAT	25.7292	35.1929	0.451875	0.00592986
CAPG	212.313	269.107	0.341984	0.046771
AP2S1	170.406	189.908	0.156325	0.795311
USH2A	0.00206494	0.00146195	-0.49821	1
ZPBP	0	0	0	1
TG	0	0.0107813	Inf	1
ADAM28	0.171974	0.613845	1.83568	0.0321586
BARX2	0	0	0	1
DCUN1D1	49.0417	61.4958	0.32648	0.366042
PHF15	28.6933	38.8405	0.436847	0.154063
ZIC2	16.8814	10.5519	-0.677928	0.286715
LCP2	0	0	0	1
TRIT1	23.2126	18.569	-0.322014	0.169671
ADRB1	0.0379896	0.128602	1.75924	1
GUCA2B	0.155575	0.312903	1.0081	1
CUL7	5.16476	4.25229	-0.280462	0.678863
CTNNA1	355.275	301.625	-0.23618	0.390429
PHKA2	20.28	14.3041	-0.503624	0.733286
CNTLN	3.50239	2.90946	-0.267588	0.302503
EPHA3	0	0	0	1
HSPA5	181.243	645.279	1.832	0.000538752
DSG2	25.7103	31.9425	0.313134	0.00480514
GEMIN8	10.2059	5.08272	-1.00572	0.000538752
OFD1	22.4708	21.81	-0.0430601	0.960485
GPM6B	0.242639	0.30199	0.315689	1
MAGEC2	0	0	0	1
PREX2	0	0	0	1
WDR37	3.43844	3.04293	-0.176294	0.654264
YTHDC2	11.0256	8.71393	-0.339464	0.436022
CTPS2	18.0189	15.8233	-0.187458	0.722813
ATP6V1H	85.8477	97.8178	0.188316	0.643594
POLR2B	89.129	66.726	-0.417645	0.330984
FAM214A	16.169	18.1138	0.163854	0.815187
ARAP2	10.3243	7.2987	-0.500339	0.616739
TPR	55.3658	63.3846	0.195137	0.781788
CP	9.47349	23.9695	1.33923	0.000538752
KIAA0556	5.7806	5.60549	-0.0443773	0.965725
DTNBP1	12.3448	14.0153	0.1831	0.587934
XK	7.30177	7.35411	0.0103051	0.985485
ANO2	0.189162	0.0326856	-2.5329	1
C12orf4	4.91672	8.36806	0.767198	0.00878921
SCML1	10.0039	13.2191	0.402061	0.0108391
WWC3	6.60307	8.18567	0.309963	0.0742448
ARHGAP6	0.00567872	0	-Inf	1
FAM184B	0.622566	0.27318	-1.18838	0.000538752
MAP4	63.0135	43.419	-0.537332	0.00592986
GOPC	9.20316	8.25706	-0.156501	0.440673
ROS1	0.056656	0.0748146	0.401092	1
USP28	19.7329	17.5467	-0.169406	0.73346
HDAC9	0.0168772	0.0214229	0.344081	1
TSPAN17	9.62922	10.813	0.167272	0.53061
NOP16	78.1353	58.1527	-0.426127	0.342269
CC2D2A	10.2592	6.43571	-0.672741	0.083916
RRM2B	23.5798	50.9965	1.11284	0.502598
ZNF800	9.55947	12.2069	0.352695	0.264003
TNFRSF17	0	0.044988	Inf	1
SNX29	2.28213	1.86878	-0.288285	0.649566
LMO3	0.00235271	0.04359	4.2116	1
MRPS10	30.7381	18.3632	-0.743207	0.000538752
GUCA1A	0	0	0	1
RSF1	41.3406	51.5057	0.317175	0.591619
VPS13D	23.87	23.5991	-0.016471	0.993473
CELF2	0	0	0	1
FAM120A	59.8122	41.2806	-0.534976	0.000538752
R3HDM1	80.5216	54.432	-0.56492	0.744071
COL9A2	0.157547	0.304034	0.948448	1
KITLG	2.79949	3.24035	0.210989	0.636604
ERCC8	8.02155	6.67358	-0.265421	0.426462
ADAMTS6	0.294171	0.190001	-0.630646	1
H6PD	2.75135	4.13914	0.589191	0.000538752
VAMP3	131.2	160.371	0.28965	0.781203
PER3	0.860782	0.446985	-0.945422	0.270709
UTS2	0.349877	0.0959566	-1.86639	1
TNFRSF9	0.770375	0.520494	-0.56568	0.454978
EPN3	0.234568	0.141759	-0.726562	1
SRD5A2	0.00417113	0	-Inf	1
LTBP1	0	0	0	1
RCN1	364.31	381.407	0.0661657	0.888799
ELN	0.0583508	0.111398	0.932905	1
RFC2	106.894	101.52	-0.0744216	0.946629
ARID1B	8.34953	5.3338	-0.646531	0.000538752
CLPTM1L	242.571	268.293	0.145401	0.792549
NEDD4L	60.2818	86.5856	0.522405	0.305143
FOXP3	0.144432	0.163615	0.179914	1
PPP1R3F	1.45416	2.1539	0.566761	0.588357
HEXB	165.622	184.055	0.152244	0.782793
PTCD2	9.75971	12.3883	0.344068	0.596292
KIAA2022	0	0	0	1
JKAMP	26.1249	35.6809	0.449727	0.0255294
DKK3	0.100531	0.548525	2.44792	0.000538752
ARHGEF5	2.28754	3.52025	0.621883	0.0175605
NFE2L3	0.370565	0.456476	0.30081	0.508712
CCDC90A	19.8265	15.6605	-0.340299	0.0131611
LIMA1	23.668	64.4231	1.44464	0.000538752
LETMD1	124.33	67.446	-0.882366	0.000538752
SLC4A8	0.0097017	0.00722037	-0.426163	1
LAMC3	1.30554	1.20256	-0.118545	0.914506
PTGER3	0.00684482	0	-Inf	1
TNIP3	0	0	0	1
MAPK9	30.8673	31.6976	0.0382952	0.946788
COL23A1	0.00682756	0	-Inf	1
BCAR1	20.3866	31.3054	0.618786	0.00194575
FAM160A2	13.9875	13.486	-0.0526707	0.942363
HERPUD1	81.9048	82.3429	0.00769711	0.988985
HOMER3	14.3456	30.8991	1.10696	0.0160169
RAD51	62.7756	56.624	-0.14879	0.626224
POLQ	4.74107	9.89511	1.0615	0.0098168
PIK3CB	15.811	16.8037	0.0878487	0.873409
CYBA	490.565	519.967	0.0839749	0.78631
THOC3	40.0903	26.8692	-0.577304	0.016323
HEBP2	3.38345	7.34288	1.11785	0.000538752
MPHOSPH9	23.178	21.1436	-0.132536	0.908463
PLEKHA5	4.69366	5.85779	0.319644	0.332182
PRSS8	1.21194	1.74514	0.526028	0.333897
SIKE1	67.8274	84.5012	0.317104	0.601676
RRP12	19.7008	17.416	-0.177842	0.707521
FNIP2	0.57241	0.843194	0.558816	0.355998
MSMO1	30.1232	94.4377	1.64849	0.000538752
TTC17	30.9695	34.9179	0.173119	0.804511
ALX4	0.00878974	0.00456018	-0.946729	1
FSTL4	0.0620991	0.0363788	-0.771474	1
FOXN3	10.7444	8.947	-0.264104	0.802803
METTL24	0	0	0	1
AKR7A2	42.2583	32.5447	-0.376812	0.0786513
MRTO4	94.6878	70.1289	-0.433171	0.500193
NNAT	1.26942	0.825628	-0.620605	0.794806
USE1	37.3079	26.5857	-0.488833	0.000538752
MCF2L2	0.716208	2.68065	1.90413	0.000538752
NRIP2	0.145902	0.111717	-0.385154	1
LAMA3	4.72186	4.24927	-0.15214	0.824742
AP5M1	14.941	17.9071	0.261251	0.719427
ANAPC4	9.24443	8.99053	-0.040178	0.956137
KCNQ1	10.4052	2.2933	-2.1818	0.000538752
TRAPPC3	55.0203	54.378	-0.0169412	0.977217
THRAP3	96.5985	80.1223	-0.269797	0.73861
PHPT1	95.5234	66.9498	-0.512775	0.000538752
ENTPD2	0.405967	0.456025	0.16775	0.889199
LY75	0.00356459	0.00141984	-1.32801	1
ARID4B	13.0303	15.3059	0.232215	0.761746
OPN3	29.5041	30.4986	0.0478281	0.959314
SDCCAG8	22.812	21.4288	-0.0902409	0.957789
PTPRN	0.247847	0.217039	-0.191498	1
HHAT	0.0745598	0.0636046	-0.229268	1
KIF1B	10.8589	12.7077	0.226833	0.37733
FOXC1	16.2977	22.2246	0.447488	0.000538752
TBC1D22A	7.12021	6.66378	-0.0955772	0.808422
SYNE2	14.3077	14.814	0.050172	0.970083
PLEKHH1	7.74881	5.51746	-0.48997	0.715986
ATP9A	5.25286	5.72694	0.124663	0.670058
SPO11	0	0	0	1
CBLN4	0	0	0	1
CHRDL2	17.9124	26.9945	0.591703	0.0950162
FAM168A	9.95128	7.45663	-0.416358	0.0138143
RELT	5.25714	8.43167	0.68154	0.000538752
GALC	0	0	0	1
NOP58	81.89	72.1297	-0.183094	0.482688
SZRD1	99.5717	105.269	0.0802701	0.871984
KCNH2	0	0	0	1
CUL1	26.999	23.6221	-0.192764	0.174602
FAM114A2	10.512	10.2315	-0.03901	0.97998
CYFIP2	3.65755	5.15605	0.49539	0.154692
TAB2	12.4832	15.7226	0.332852	0.0474922
GINM1	15.9782	26.857	0.749191	0.000538752
EIF2AK2	30.3071	97.3901	1.68412	0.000538752
USP36	48.9562	37.9419	-0.367699	0.233013
MLL3	9.53998	7.73377	-0.302814	0.782872
MCOLN3	0.00438213	0	-Inf	1
CCDC85A	0.0103286	0	-Inf	1
PUM2	50.2779	31.9163	-0.655629	0.0371714
MRPL43	50.905	44.86	-0.18238	0.589959
ITIH4	4.51772	5.01796	0.151507	0.952729
ITIH1	0.0268221	0.0466788	0.799345	1
C4orf27	26.0356	21.6243	-0.267833	0.439067
ZFR	33.0476	38.6601	0.226301	0.26281
ZNF280C	1.72827	1.79045	0.0509917	0.928435
NPFFR2	0	0	0	1
PHF21B	0.00273576	0	-Inf	1
TRAF1	0.112763	0.277193	1.29761	1
RC3H2	31.615	37.8979	0.261505	0.950479
PCGF2	22.4762	30.2456	0.42833	0.402073
IL17RB	7.59104	3.75018	-1.01734	0.000538752
TRAF3IP2	17.3665	16.272	-0.0939133	0.957188
GYG2	0	0	0	1
DCBLD2	9.05227	14.3892	0.668634	0.309902
SERPINB3	1.34938	18.8297	3.80264	0.000538752
SOAT1	198.584	139.03	-0.514357	0.0098168
PKP2	7.47262	6.99391	-0.0955144	0.904402
MSH4	0.00635572	0	-Inf	1
F7	0.0327354	0.0174908	-0.904253	1
GDI2	118.127	108.328	-0.124938	0.651385
PRDM1	5.83268	9.60739	0.719984	0.0733838
ATG5	13.4786	11.5427	-0.223696	0.341049
TMCC3	0.67521	0.635349	-0.0877852	0.966049
PITHD1	41.529	31.6229	-0.393148	0.000538752
MTA3	24.3503	18.0638	-0.430838	0.333064
USP13	15.8538	13.3007	-0.253317	0.388387
ATP11B	16.7071	18.0825	0.11413	0.838282
LAMC2	0.0830268	0.275004	1.7278	1
CDK14	21.5318	15.1842	-0.503895	0.532463
SEC61A1	166.064	217.68	0.39047	0.303254
PPP1R12A	24.2657	24.4737	0.0123169	0.988754
RASGRF1	0.133198	1.46951	3.46369	0.0028049
CAMK2B	0.051999	0.156654	1.59103	1
CROCC	5.72406	3.38139	-0.759422	0.0382083
POLR3E	61.7628	50.2159	-0.298595	0.35859
ATP2B4	28.6591	27.9285	-0.0372568	0.921619
ZC3H11A	69.8537	71.765	0.0389435	0.95106
RIOK2	34.223	37.0789	0.11563	0.801282
YIPF1	6.63818	13.9118	1.06745	0.000538752
TMEM48	41.4424	31.9332	-0.376048	0.00238261
DGKG	0.518332	11.7794	4.50625	0.00948013
FLYWCH1	43.4655	46.048	0.0832667	0.891832
UNKL	35.186	24.8567	-0.501368	0.887296
TBXAS1	0.831729	0.77386	-0.104042	0.971645
PARP12	15.9515	51.5609	1.69258	0.000538752
ALDH18A1	97.4114	67.6306	-0.526415	0.0128282
TARBP1	17.9039	15.6743	-0.19187	0.837503
PET112	18.9099	14.4844	-0.384644	0.142003
MXD1	9.57985	24.2037	1.33715	0.000538752
CDK17	13.5667	44.8319	1.72445	0.000538752
DNAJC25	13.0085	13.4535	0.0485263	0.942229
SLC2A3	49.3213	68.3379	0.470475	0.176833
PSD	0.515859	0.444492	-0.214821	0.891402
CTDP1	4.90124	5.85816	0.257303	0.274224
CSDA	385.022	359.347	-0.0995634	0.703205
STYK1	1.50032	5.13025	1.77376	0.115656
WNK1	110.467	95.7787	-0.205838	0.772827
RPS17P5	0	0	0	1
CCAR1	125.267	112.318	-0.157414	0.757059
OGFR	30.0734	44.8495	0.576606	0.00103163
GNA15	0.383511	1.4147	1.88315	0.000538752
CREB3L3	0.291355	0.907135	1.63854	0.0643183
PIGV	10.7711	10.061	-0.0983898	0.847065
PTPRU	41.738	30.1462	-0.469386	0.305337
SNRNP40	79.4737	59.6774	-0.413294	0.0584152
RIMBP2	0	0	0	1
COL11A1	0.0111659	0	-Inf	1
QSER1	28.8982	18.3972	-0.651495	0.325332
MPC1	14.749	16.4316	0.155858	0.634114
ACAA1	16.7173	27.4128	0.71351	0.000538752
BCAT1	0	0	0	1
HDAC7	47.894	49.8043	0.0564244	0.949011
LZTS1	0	0	0	1
PRDM6	0.0676543	0.66063	3.28759	1
WNT8A	0	0	0	1
SPAG4	14.4858	16.2048	0.161782	0.686046
NCKAP1	58.5659	49.0341	-0.256275	0.750005
MRPS35	75.2624	72.9105	-0.0458034	0.940569
GUCY1B3	0	0	0	1
SFSWAP	25.2135	25.3653	0.00866182	0.993083
TNK2	70.9447	89.3661	0.333032	0.672056
MON2	9.42703	9.17184	-0.0395931	0.957857
CDH3	0.339057	0.791393	1.22287	0.18841
ARSF	0	0	0	1
GPBP1	32.9831	37.8843	0.199871	0.450723
DGAT2	3.79652	1.14437	-1.73012	0.000538752
ZFP112	1.85843	0.884608	-1.07098	0.0420479
CS	128.178	96.0569	-0.416189	0.154692
LTK	0.764661	0.336214	-1.18544	0.303483
MRPS24	128.554	91.2729	-0.494116	0.000538752
ELMO2	11.1029	21.9701	0.984602	0.000538752
WAPAL	33.7817	30.9504	-0.126284	0.886703
VMP1	211.75	296.09	0.483674	0.618518
APPBP2	15.2032	20.0345	0.398115	0.51693
POLD1	89.5193	80.6533	-0.150464	0.776211
SEZ6	0.0261018	0.0524577	1.00701	1
EIF4B	557.209	170.859	-1.70541	0.000538752
SLC6A16	0.935084	0.356897	-1.38959	0.164994
GLTSCR1	3.33869	3.18001	-0.0702513	0.975147
SPHK2	10.6359	12.0795	0.183623	0.91466
RPL18	1352.92	864.625	-0.645934	0.000538752
CA11	12.8274	15.5078	0.27377	0.880314
ISOC2	22.2686	24.8048	0.155608	0.436455
U2AF2	126.587	94.0822	-0.428137	0.0181708
EPN1	77.149	69.0492	-0.160022	0.584156
MED29	16.0332	22.7477	0.504656	0.0501676
AHRR	2.94192	4.38925	0.577218	0.411988
GSC2	0.0117989	0	-Inf	1
ZNF275	1.92567	2.23514	0.215001	0.214289
MTMR1	39.1256	28.5279	-0.455738	0.384068
GPC1	51.5126	48.369	-0.0908438	0.867923
ADCK1	5.10743	3.57089	-0.516316	0.0160169
HAGH	39.2316	40.9533	0.0619651	0.932055
RNF4	39.5454	43.862	0.149462	0.793162
CASP8	44.9454	72.349	0.686802	0.603787
LIMCH1	95.7537	148.95	0.637432	0.0211982
ASUN	59.1871	50.3907	-0.232127	0.520819
TM7SF3	339.556	231.36	-0.553508	0.403031
DLX3	0.362708	0.284597	-0.349889	0.642189
SPA17	7.50136	7.48184	-0.00375894	0.996241
TSPAN32	0.202135	0.148636	-0.443538	1
WISP2	122.987	57.2589	-1.10294	0.000538752
DMRT3	0	0	0	1
ST3GAL6	0.046818	0.0642624	0.456913	1
ATP2C2	0.332341	0.844121	1.34479	0.0617981
NGFR	0.0145466	0.0683105	2.23142	1
CDON	3.86803	2.88869	-0.421185	0.403375
TAF2	24.3235	25.5889	0.0731688	0.923229
HIPK2	2.09955	2.15358	0.0366579	0.929051
TNPO3	22.4617	18.6554	-0.26787	0.0291455
MEF2BNB-MEF2B	1.73137	1.35914	-0.349218	0.859039
RFXANK	37.2228	43.7027	0.231538	0.480721
TMEM161A	51.213	53.5961	0.0656173	0.933252
LPAR2	5.68351	10.3018	0.858038	0.0209003
CTSA	111.434	130.359	0.226296	0.22287
SUGP2	30.7959	27.1189	-0.183439	0.723304
SLC12A2	5.86277	6.20941	0.0828736	0.93631
SNX24	8.71848	7.94479	-0.134067	0.902844
EYA2	0	0	0	1
CNN2	71.9856	88.3119	0.294898	0.0708019
ABCA7	25.3123	28.5892	0.175634	0.740476
SNCAIP	0.0116559	0.00588226	-0.986624	1
DDX20	16.9981	17.3247	0.0274569	0.970515
BTBD1	46.0495	38.7074	-0.250576	0.278027
FAR2	1.31192	0.73388	-0.838067	0.825475
BCAS1	0.036566	0.0628326	0.781011	1
POU1F1	0	0	0	1
CHI3L2	0	0.00886402	Inf	1
SBNO2	44.5564	63.3325	0.507313	0.0775697
PMS1	14.6226	10.2381	-0.514247	0.449286
HMG20B	271.943	249.035	-0.126958	0.856644
CALCRL	0.149254	0.033178	-2.16947	1
TAF11	23.6957	23.8401	0.00876515	0.987077
ANKS1A	6.21876	6.08105	-0.0323071	0.936621
AP3D1	39.9741	35.8074	-0.15881	0.762727
ZNF76	13.3503	13.0883	-0.0285965	0.95711
SLC9A3R2	24.5587	21.0607	-0.221676	0.311861
NTHL1	24.4757	16.2175	-0.593795	0.123025
UHRF1BP1	9.74611	8.19945	-0.2493	0.107348
GNAI3	38.8877	48.0347	0.304763	0.00808873
IPO5	123.416	72.7721	-0.762069	0.00194575
OAT	27.8535	16.492	-0.756095	0.0051878
WDR3	41.5813	25.2806	-0.717906	0.000538752
PKN2	43.9965	35.4169	-0.312949	0.592618
WDR18	39.9767	37.9456	-0.0752296	0.922207
TRAM2	10.4689	8.56663	-0.289308	0.040524
NTN1	0.00670492	0.0046246	-0.535892	1
GLP2R	59.1126	78.2065	0.403821	0.189005
MCM10	17.5293	20.8516	0.250392	0.67891
DGKA	7.66688	7.01352	-0.128501	0.958867
ERBB3	13.2884	12.1649	-0.127447	0.937848
ROPN1	0	0	0	1
ANKRD44	13.4583	6.5809	-1.03214	0.370029
KARS	110.588	91.2637	-0.277077	0.289432
ADAT1	33.4127	37.3883	0.162194	0.844387
PDIA5	18.5735	40.6356	1.1295	0.00103163
TBC1D22B	4.51885	5.17374	0.195249	0.281152
NDUFB4	214.514	188.599	-0.185749	0.655527
SPEN	13.6847	17.4992	0.354722	0.508117
MYLK	0.370784	0.159248	-1.21931	0.141842
ZC3H15	51.2501	58.5628	0.192431	0.450577
MAP2K4	9.88726	14.4668	0.549107	0.139244
TMEM206	8.59638	11.8412	0.462012	0.128886
SNAP91	0	0	0	1
SLK	16.2154	23.0565	0.507812	0.000538752
CYB5R4	5.39256	6.49795	0.269015	0.174301
COL17A1	0.410309	2.25737	2.45986	0.000538752
GSTO2	1.9922	1.21697	-0.711069	0.105303
SEC61A2	3.9626	4.01104	0.0175285	0.991793
PRKCQ	0.936228	0.9552	0.0289432	0.967548
TLE2	17.2957	6.2101	-1.47773	0.000538752
ASB1	9.79418	14.4108	0.557151	0.223283
FAM107B	96.4771	101.998	0.0802874	0.898298
ME1	19.3223	16.6066	-0.218509	0.18841
TBC1D1	12.2796	12.178	-0.011993	0.986603
CDK13	10.7186	9.68608	-0.146128	0.564801
MTHFD2	110.794	72.1065	-0.619677	0.00666586
SLC9A7	1.30922	1.58991	0.280229	0.819181
FOXJ2	4.31122	4.47559	0.0539815	0.960133
YBX1	713.201	585.829	-0.283829	0.0209003
PDE4A	0.44488	0.312316	-0.510408	0.798029
PPP2R5A	19.0607	19.3408	0.0210454	0.960485
CTNNA2	0.0750555	0	-Inf	1
ELAVL1	58.4372	49.9278	-0.227042	0.273268
TIE1	0.0841341	0.232577	1.46695	1
DIP2B	7.46582	7.80323	0.063771	0.835823
SMARCD1	81.2781	82.9003	0.0285106	0.971536
KDM4A	25.7982	21.5533	-0.259359	0.758832
NFYC	70.6887	76.5853	0.115589	0.925175
ZMYND12	0.00603236	0.00638614	0.0822201	1
SLC9A3	4.39797	5.26519	0.25965	0.765842
NGEF	1.79689	1.2779	-0.491728	0.818037
ASPM	22.8186	19.0416	-0.261051	0.0944485
CD84	0.00342169	0	-Inf	1
ELOVL1	73.8588	96.979	0.392904	0.0028049
SPI1	0.036944	0.0216726	-0.769463	1
ZNRD1	42.0225	36.3091	-0.210833	0.246802
MPPED2	0.00638456	0.0100431	0.653546	1
CLDN18	0.0433485	0.0538925	0.314102	1
ZBTB11	7.27246	6.42097	-0.179652	0.329212
ATXN3	16.3955	16.7055	0.0270175	0.979311
GOLGA5	12.1976	12.8782	0.0783409	0.77852
FGFR2	0	0	0	1
LRRC40	7.52956	9.91636	0.397244	0.000538752
ISOC1	27.4153	20.5353	-0.416875	0.0356275
EML1	16.1242	11.0676	-0.542887	0.108096
TRMT11	17.2907	12.9657	-0.415297	0.880054
THUMPD1	14.3768	14.8463	0.0463646	0.934872
MSANTD3	22.2033	25.2013	0.182726	0.43554
KIF26A	13.5551	8.19001	-0.726894	0.000538752
ATG2B	5.44074	4.6769	-0.218248	0.748735
ARFGEF1	19.1781	22.246	0.214091	0.896849
ACSM2B	0	0	0	1
ZFAT	9.23711	6.29722	-0.552728	0.0389689
MTFR1	34.2702	30.1792	-0.183401	0.673566
STAG3	2.68126	1.6132	-0.732988	0.319125
FECH	18.5826	12.3137	-0.59368	0.00592986
MYO9A	19.5681	5.13812	-1.9292	0.318238
DDX3Y	0	0.0019986	Inf	1
PFKP	141.241	201.249	0.510829	0.11954
IDI1	26.8531	57.3414	1.09449	0.000538752
SP100	26.5554	81.0653	1.61008	0.000538752
KLF6	4.07548	23.2633	2.51301	0.000538752
PPAP2A	8.42628	9.63937	0.194042	0.81099
NEO1	18.5884	21.9726	0.241303	0.835258
TRAM1	92.4387	127.868	0.468082	0.0246834
PHKA1	9.7823	8.53851	-0.19619	0.214003
TNFRSF1A	128.053	257.274	1.00657	0.000538752
CACNB1	2.57547	2.85468	0.148496	0.879291
EVI5	11.7484	9.90357	-0.246439	0.670058
STOML1	5.67522	5.27836	-0.104586	0.919501
PKM	3381.7	3813.05	0.173196	0.615123
DHX29	10.4507	10.9553	0.0680236	0.900409
DNTTIP2	67.1834	84.5321	0.331395	0.137316
METTL22	10.5898	12.2547	0.21066	0.779928
TP53BP1	29.5874	34.9562	0.240565	0.69279
TRO	0.0117819	0.049999	2.08533	1
RRP15	23.1937	24.665	0.0887331	0.927751
RHOA	334.107	301.334	-0.148947	0.512523
DHX8	25.7673	28.2236	0.131363	0.867465
PMS2P4	3.40132	2.73619	-0.313926	0.828089
PRKCZ	16.1371	17.6515	0.129408	0.869146
ZFY	0.00546241	0.0105611	0.951155	1
IARS2	56.4465	44.3922	-0.34658	0.00103163
SYT1	0.188716	0.149657	-0.334555	1
NAV3	0.347853	1.92642	2.46937	0.00194575
IDH3G	47.0689	55.2917	0.232288	0.670454
ROGDI	10.5341	13.8241	0.392121	0.531977
PDZD4	0.0592669	0.0131897	-2.16781	1
ATP2B3	0	0	0	1
ROCK1	10.5232	10.5695	0.00633127	0.98367
CBFB	84.8414	81.94	-0.0502013	0.951949
PDK3	4.63645	3.08606	-0.587256	0.00402791
HYAL2	26.2793	62.0394	1.23926	0.0181708
HDAC4	11.2102	8.66191	-0.372056	0.779743
RASSF1	24.5638	14.1813	-0.792544	0.000538752
FGFR3	6.41672	5.59198	-0.198475	0.798989
IFI35	27.1937	264.593	3.28243	0.000538752
HEATR6	14.9323	14.6478	-0.0277555	0.969856
COASY	147.239	128.723	-0.193892	0.51222
PLEKHH3	10.7405	16.5913	0.627367	0.00194575
MEF2A	15.283	16.6418	0.122881	0.880835
OTUD5	62.6862	73.9048	0.23752	0.571012
TFE3	23.0118	29.0633	0.336826	0.00362295
TBC1D25	10.2964	12.8869	0.323774	0.399509
ACSL4	18.306	95.486	2.38297	0.000538752
INPP5A	15.7206	11.7058	-0.425431	0.317387
GPKOW	22.5158	28.983	0.36427	0.00321856
GRIPAP1	26.2218	37.1656	0.5032	0.000538752
FTSJ1	83.6195	88.7643	0.0861397	0.815249
PRR11	49.6372	17.2215	-1.52721	0.000538752
REEP1	6.93085	3.76216	-0.88147	0.00238261
ATP11A	23.4786	24.5549	0.0646688	0.968532
POLR1A	28.8616	22.2426	-0.37583	0.746631
LAPTM4A	159.232	219.661	0.464146	0.186606
TTC7A	19.531	13.6929	-0.512339	0.525861
IP6K2	52.7509	53.6432	0.0241998	0.963353
STON1-GTF2A1L	1.3891E-26	0.0113269	79.4319	1
SRBD1	5.17935	5.54059	0.0972709	0.872982
CYFIP1	59.0294	46.0557	-0.358055	0.611758
KIF2A	81.5537	74.7093	-0.126462	0.960646
RASGRP2	1.09118	0.869679	-0.32734	0.83641
PSME4	19.55	19.7374	0.0137612	0.983226
IFT80	28.3977	19.989	-0.506569	0.640856
SIRT2	7.89253	7.73881	-0.0283761	0.967638
ERLEC1	22.4652	35.3009	0.652015	0.000538752
PPP2R5B	7.25122	20.2802	1.48378	0.000538752
PYGM	0.668941	0.220058	-1.604	0.306223
PAGE1	0.2941	0.45553	0.631238	0.710067
PITX1	56.0452	35.1502	-0.673058	0.0241033
TRPC7	0	0	0	1
MAST4	0.43164	1.5496	1.844	0.000538752
GPR116	0.00292192	0	-Inf	1
SDK2	0.0205234	0.114965	2.48585	1
ADAM7	0	0	0	1
NUP133	22.7651	19.5103	-0.222583	0.446286
NUCKS1	3184.79	2965.08	-0.103125	0.956963
VPS35	132.236	124.816	-0.0833103	0.906435
DNAJA2	43.1461	42.6589	-0.0163838	0.965794
BCL3	20.3434	31.4075	0.62655	0.0105062
KCNAB2	35.8195	30.2927	-0.241773	0.545371
ABCC9	0.486548	0.442902	-0.135595	0.700324
GAL	132.429	143.714	0.117982	0.504207
CLEC2D	1.40977	4.57374	1.69792	0.0615689
FUNDC1	22.361	28.2423	0.336874	0.0150847
MAOB	22.1943	17.4754	-0.344867	0.0855646
RORA	0.28378	0.471019	0.731011	0.355589
DRD4	0.127029	0.125257	-0.0202693	1
TGFBR3	16.2949	14.928	-0.126405	0.853084
KIAA1107	0.295502	0.383866	0.377431	0.330814
PLA2G10	0.119041	0.0526132	-1.17796	1
HES2	2.74576	2.42801	-0.177429	0.91466
ATP1B3	1852.05	1652.24	-0.164705	0.904434
NEDD4	33.9324	37.6842	0.151297	0.887458
PIGB	14.3439	16.6221	0.212662	0.874364
MAPK6	19.5217	30.2803	0.633299	0.0340333
GNB5	15.5362	18.1711	0.226012	0.547678
RAB27A	19.132	20.7637	0.118079	0.90336
CECR5	22.3245	15.9598	-0.484178	0.000538752
UFD1L	109.109	132.28	0.277822	0.79427
