symbol	uninfected_12.FPKM	SC35M_dNS1_12.FPKM	uninfected_12_SC35M_dNS1_12.logfc	uninfected_12_SC35M_dNS1_12.qvalue
MAT2B	41.8908	46.006	0.13519	0.68418
TLL1	0.367933	0.283091	-0.378175	0.854915
EDC4	67.3853	68.4919	0.0234995	0.971947
TRIO	27.457	34.889	0.345599	0.772547
VCAN	0	0.00576033	Inf	1
CLEC16A	6.14077	6.52101	0.0866757	0.885635
MSR1	0.036396	0.04386	0.269126	1
CDH1	1.15711	0.512604	-1.17461	0.391259
SKIV2L2	89.0983	88.5496	-0.00891264	0.986893
DNAH5	0.582708	0.473663	-0.298912	0.641806
ZFYVE16	44.3094	42.3515	-0.0651985	0.959087
FAM65A	46.7009	52.9699	0.181724	0.79079
C6	0	0	0	1
RAI14	13.0582	12.8109	-0.0275773	0.986311
SOX30	0	0.00643098	Inf	1
PNKP	35.7194	29.5032	-0.275836	0.4734
BEST2	0.0168458	0.00402323	-2.06596	1
PHLPP2	4.44169	3.69278	-0.266402	0.580382
SPDL1	63.7625	65.3825	0.036195	0.969477
STAU2	40.4948	46.4568	0.198155	0.881152
PQLC2	8.99668	8.88205	-0.0185003	0.968777
CTNS	10.3146	10.4689	0.0214289	0.974344
RTN4R	1.95188	1.85633	-0.0724118	0.92873
PHF23	48.6422	53.6674	0.141836	0.785448
CDH10	4.38116	3.82904	-0.194333	0.564694
INPP4A	6.86695	5.86273	-0.228096	0.755107
RAB27B	5.9451	4.90999	-0.275979	0.755822
PSMA4	299.385	317.057	0.0827438	0.816884
MYO16	1.10766	0.523097	-1.08236	0.276959
LSG1	41.4902	38.7391	-0.0989794	0.885418
PARP3	10.3463	8.83304	-0.228139	0.635096
TNC	0.206793	0.337895	0.708392	1
THAP3	14.0042	14.67	0.0670096	0.977401
FAM65C	0.199132	0.124692	-0.675356	1
TDP1	32.3855	29.5956	-0.129963	0.686235
AIFM2	20.9692	18.2285	-0.202071	0.268959
C2orf83	0	0	0	1
SPATA7	2.44491	2.43992	-0.00295066	0.996649
MED17	80.702	83.4857	0.0489246	0.973176
RETSAT	23.5681	21.678	-0.120602	0.677243
CAPG	209.471	214.024	0.0310243	0.949855
AP2S1	254.084	227.796	-0.157563	0.654354
USH2A	0.00191283	0.00166846	-0.197189	1
ZPBP	0	0	0	1
TG	0.0533491	0.0230277	-1.21209	1
ADAM28	0.105943	0.209591	0.984282	1
BARX2	0	0	0	1
DCUN1D1	52.9654	53.4031	0.0118739	0.985843
PHF15	28.9334	28.6905	-0.0121626	0.985569
ZIC2	14.3913	11.5577	-0.316339	0.646164
LCP2	0	0	0	1
TRIT1	23.2051	18.9728	-0.290505	0.363737
ADRB1	0.0192557	0.0583077	1.5984	1
GUCA2B	0.204343	0.104488	-0.967664	1
CUL7	4.8466	4.8822	0.0105579	0.989154
CTNNA1	420.376	389.672	-0.109421	0.780546
PHKA2	20.5868	20.4311	-0.0109516	0.993628
CNTLN	3.33869	4.04678	0.277495	0.278265
EPHA3	0	0	0	1
HSPA5	178.77	184.528	0.0457308	0.871096
DSG2	29.9698	39.0357	0.381285	0.000538752
GEMIN8	9.34779	8.30856	-0.170027	0.571069
OFD1	17.8708	16.9452	-0.0767311	0.906871
GPM6B	0.140781	0.274651	0.964146	1
MAGEC2	0	0	0	1
PREX2	0	0	0	1
WDR37	2.73856	2.79667	0.0302892	0.969072
YTHDC2	11.6399	12.2801	0.0772437	0.946462
CTPS2	15.8265	16.4546	0.0561503	0.941781
ATP6V1H	88.8674	93.9074	0.0795851	0.888713
POLR2B	97.7382	90.8037	-0.106171	0.874714
FAM214A	11.5943	11.5355	-0.00733801	0.991323
ARAP2	13.527	10.8988	-0.311667	0.7873
TPR	60.5007	55.5031	-0.124383	0.877628
CP	4.5152	4.38913	-0.0408553	0.970424
KIAA0556	6.3422	6.28934	-0.0120745	0.989212
DTNBP1	11.3934	11.6309	0.0297641	0.965547
XK	5.8624	6.12581	0.0634077	0.913158
ANO2	0.0802448	0	-Inf	1
C12orf4	6.38707	5.59948	-0.189863	0.716007
SCML1	7.26067	8.96891	0.30483	0.153424
WWC3	5.84772	5.80469	-0.0106568	0.984873
ARHGAP6	0.00545742	0	-Inf	1
FAM184B	0.462765	0.454027	-0.0275011	0.965863
MAP4	57.2158	61.1209	0.0952529	0.818585
GOPC	6.82123	7.52047	0.140793	0.520581
ROS1	0.0522885	0.0469916	-0.154092	1
USP28	15.622	16.8424	0.108518	0.848978
HDAC9	0	0.0231467	Inf	1
TSPAN17	14.5699	17.1251	0.23312	0.35362
NOP16	80.4309	84.4321	0.0700417	0.939023
CC2D2A	11.8899	11.1157	-0.0971361	0.913231
RRM2B	37.6708	22.2621	-0.758854	0.703698
ZNF800	7.52294	7.22648	-0.0580039	0.943411
TNFRSF17	0	0	0	1
SNX29	3.02714	1.88384	-0.684276	0.180706
LMO3	0.071379	0.0059119	-3.59381	1
MRPS10	26.8613	28.2228	0.0713302	0.763625
GUCA1A	0	0	0	1
RSF1	41.9039	47.8397	0.191124	0.783114
VPS13D	17.0671	22.9345	0.426298	0.783835
CELF2	0	0	0	1
FAM120A	60.0944	56.8949	-0.0789317	0.800261
R3HDM1	84.0759	70.9741	-0.244401	0.92331
COL9A2	0.0648062	0.0329503	-0.97584	1
KITLG	2.60398	3.42165	0.393975	0.165488
ERCC8	8.5994	10.1381	0.237484	0.452238
ADAMTS6	0.191386	0.171832	-0.155494	1
H6PD	1.59828	1.36198	-0.230811	0.428208
VAMP3	153.095	159.265	0.0569972	0.971536
PER3	0.582151	0.90896	0.642825	0.426462
UTS2	0.128792	0.153544	0.253606	1
TNFRSF9	0.0994544	0.217648	1.12989	1
EPN3	0.353413	0.108732	-1.70058	1
SRD5A2	0	0.00873623	Inf	1
LTBP1	0	0	0	1
RCN1	289.663	279.914	-0.0493932	0.923316
ELN	0.0406996	0.0642237	0.65809	1
RFC2	116.202	113.816	-0.0299292	0.976958
ARID1B	6.93661	7.231	0.0599641	0.8955
CLPTM1L	330.87	335.112	0.0183776	0.979228
NEDD4L	74.9252	91.7778	0.292693	0.723304
FOXP3	0.113781	0.0922167	-0.303156	1
PPP1R3F	1.43899	0.414195	-1.79668	0.00629617
HEXB	147.882	154.917	0.0670454	0.936408
PTCD2	12.3332	12.0638	-0.0318684	0.980338
KIAA2022	0	0	0	1
JKAMP	35.614	32.7209	-0.122231	0.728048
DKK3	0.533372	0.275999	-0.950477	0.210236
ARHGEF5	2.39927	2.76685	0.205653	0.669298
NFE2L3	0.495584	0.599463	0.274542	0.477342
CCDC90A	22.1522	23.1517	0.0636662	0.817264
LIMA1	49.342	55.5346	0.17057	0.602921
LETMD1	68.1241	62.7917	-0.117592	0.772608
SLC4A8	0.0118757	0.0396685	1.73999	1
LAMC3	1.25357	1.07669	-0.219443	0.743018
PTGER3	0	0	0	1
TNIP3	0	0	0	1
MAPK9	29.3307	31.6115	0.108041	0.770624
COL23A1	0	0.0046874	Inf	1
BCAR1	24.2561	23.5885	-0.040265	0.951772
FAM160A2	17.1567	16.883	-0.0232052	0.974586
HERPUD1	57.1559	61.2164	0.099015	0.832547
HOMER3	27.4857	32.1069	0.224204	0.730113
RAD51	57.1916	63.4388	0.149562	0.685682
POLQ	5.38399	6.18431	0.199938	0.771564
PIK3CB	16.1351	16.4707	0.0296991	0.966119
CYBA	460.013	504.708	0.133775	0.579463
THOC3	47.9508	48.5695	0.0184959	0.971432
HEBP2	4.65864	5.03828	0.113022	0.827472
MPHOSPH9	29.4654	27.5635	-0.0962643	0.929838
PLEKHA5	5.47976	5.7805	0.0770808	0.895572
PRSS8	1.11993	0.914395	-0.29252	0.82524
SIKE1	91.586	84.7097	-0.1126	0.880333
RRP12	23.78	19.9037	-0.256708	0.425297
FNIP2	0.649179	0.665564	0.0359604	0.979276
MSMO1	26.9241	31.3625	0.220144	0.60951
TTC17	26.1058	29.1107	0.157183	0.867573
ALX4	0	0.00685102	Inf	1
FSTL4	0.0298963	0.052197	0.804	1
FOXN3	11.0307	12.4895	0.179197	0.882114
METTL24	0	0	0	1
AKR7A2	60.8612	57.8496	-0.0732152	0.857561
MRTO4	107.57	121.404	0.174539	0.827694
NNAT	1.29909	1.23183	-0.076695	0.979333
USE1	35.7887	35.3671	-0.0170957	0.967215
MCF2L2	0.742562	0.579875	-0.35677	0.626609
NRIP2	0.156037	0.175779	0.171876	1
LAMA3	3.13992	3.46959	0.144037	0.850242
AP5M1	17.3136	15.5982	-0.15052	0.89242
ANAPC4	13.4102	11.3963	-0.234763	0.508281
KCNQ1	9.93576	7.16749	-0.471162	0.0329459
TRAPPC3	60.1716	58.1843	-0.0484536	0.941781
THRAP3	95.7556	84.6864	-0.177228	0.825629
PHPT1	88.505	88.5523	0.000772103	0.997764
ENTPD2	0.39584	0.400466	0.0167613	0.990898
LY75	0	0.00400228	Inf	1
ARID4B	13.9139	14.2725	0.0367054	0.977805
OPN3	11.825	10.5023	-0.171142	0.847332
SDCCAG8	14.8568	10.8619	-0.451845	0.571433
PTPRN	0.165709	0.151443	-0.129877	1
HHAT	0.0440959	0.0279139	-0.65966	1
KIF1B	13.3118	12.844	-0.0516058	0.917874
FOXC1	8.15578	7.46644	-0.127402	0.497594
TBC1D22A	6.92815	6.47129	-0.098417	0.753454
SYNE2	21.0778	25.881	0.296172	0.635662
PLEKHH1	3.55487	3.23227	-0.13725	0.919826
ATP9A	6.25388	6.17679	-0.017894	0.981166
SPO11	0	0	0	1
CBLN4	0	0	0	1
CHRDL2	27.1408	32.9175	0.278389	0.477142
FAM168A	8.27714	8.32511	0.00833755	0.985139
RELT	5.91569	6.14119	0.0539722	0.928793
GALC	0	0	0	1
NOP58	82.9462	94.7416	0.191822	0.467921
SZRD1	116.402	119.631	0.0394666	0.946058
KCNH2	0	0	0	1
CUL1	24.9024	26.454	0.0871987	0.67706
FAM114A2	12.2558	10.7022	-0.195549	0.889879
CYFIP2	3.267	2.58345	-0.338666	0.56511
TAB2	13.089	13.3975	0.0336059	0.937556
GINM1	13.4222	14.1816	0.0793949	0.743169
EIF2AK2	33.8235	43.7052	0.369781	0.362453
USP36	36.343	35.0967	-0.0503429	0.942609
MLL3	7.79694	6.9718	-0.161375	0.893672
MCOLN3	0	0.00601699	Inf	1
CCDC85A	0.0123134	0.00503446	-1.29032	1
PUM2	40.4243	45.0738	0.157063	0.755477
MRPL43	65.0972	61.6366	-0.0788085	0.853846
ITIH4	1.82277	2.82465	0.63194	0.750827
ITIH1	0.0112958	0	-Inf	1
C4orf27	23.2124	22.6097	-0.0379543	0.94354
ZFR	35.4538	46.0605	0.377592	0.020594
ZNF280C	1.86185	2.02269	0.119531	0.688332
NPFFR2	0	0	0	1
PHF21B	0	0	0	1
TRAF1	0.0972841	0.0990993	0.0266706	1
RC3H2	38.0456	44.025	0.210593	0.951975
PCGF2	24.7625	25.5693	0.0462526	0.95948
IL17RB	5.61415	5.59208	-0.00568242	0.988985
TRAF3IP2	19.4242	22.9842	0.242787	0.862725
GYG2	0	0	0	1
DCBLD2	9.09936	9.07797	-0.00339552	0.996649
SERPINB3	4.59883	32.5064	2.82138	0.000538752
SOAT1	131.021	102.505	-0.354101	0.0720908
PKP2	8.43263	10.0015	0.246168	0.476154
MSH4	0	0.00314702	Inf	1
F7	0.00844846	0.0349295	2.04768	1
GDI2	124.303	128.912	0.0525273	0.90615
PRDM1	8.01814	10.1531	0.340574	0.398145
ATG5	13.9245	14.9444	0.101982	0.760808
TMCC3	0.71608	0.462072	-0.632004	0.695961
PITHD1	52.4359	51.1669	-0.0353454	0.91604
MTA3	23.5633	24.8262	0.0753248	0.925297
USP13	19.2321	17.4745	-0.138263	0.753234
ATP11B	19.2806	19.5258	0.0182284	0.976684
LAMC2	0.199294	0.389573	0.966996	0.580433
CDK14	23.2028	22.8281	-0.0234923	0.984597
SEC61A1	194.786	199.163	0.0320583	0.970931
PPP1R12A	22.3107	24.6756	0.145351	0.867102
RASGRF1	0.122795	0.253128	1.04361	1
CAMK2B	0.0453002	0.104255	1.20253	1
CROCC	4.9419	4.58878	-0.106954	0.896585
POLR3E	55.5661	52.4054	-0.0844885	0.880835
ATP2B4	28.4915	27.7725	-0.0368739	0.918601
ZC3H11A	61.5112	64.0478	0.0583007	0.919092
RIOK2	39.0303	44.5958	0.192312	0.559562
YIPF1	10.9715	11.586	0.0786182	0.829614
TMEM48	47.841	49.3065	0.043532	0.903113
DGKG	2.30241	1.50327	-0.615034	0.864701
FLYWCH1	52.1461	47.2651	-0.141786	0.808247
UNKL	49.451	38.8937	-0.346465	0.89512
TBXAS1	0.890825	0.757406	-0.234076	0.929585
PARP12	19.8716	20.2462	0.0269447	0.961193
ALDH18A1	90.7768	92.3136	0.0242195	0.968694
TARBP1	16.9442	13.2084	-0.359339	0.582288
PET112	17.7353	18.3283	0.0474477	0.92884
MXD1	10.6299	9.38549	-0.179628	0.81099
CDK17	17.9784	18.2186	0.0191466	0.981605
DNAJC25	9.28697	11.2608	0.278032	0.864117
SLC2A3	35.6768	67.035	0.909929	0.000538752
PSD	0.714333	0.506038	-0.49735	0.650464
CTDP1	6.37358	6.12103	-0.05833	0.901286
CSDA	444.522	479.7	0.109876	0.676216
STYK1	2.48578	2.66313	0.0994216	0.946879
WNK1	103.022	119.188	0.210286	0.736659
RPS17P5	0	0	0	1
CCAR1	135.197	150.72	0.156812	0.703278
OGFR	26.7086	29.2042	0.128875	0.715005
GNA15	0.70305	0.707776	0.00966508	0.991026
CREB3L3	1.11028	0.643953	-0.785891	0.342725
PIGV	10.4459	8.63398	-0.274838	0.308986
PTPRU	29.3939	23.0892	-0.348297	0.511023
SNRNP40	71.6503	75.2733	0.0711656	0.879428
RIMBP2	0.00274335	0	-Inf	1
COL11A1	0.0301007	0.0113804	-1.40325	1
QSER1	27.1074	33.2472	0.294548	0.771814
MPC1	22.5168	20.1083	-0.163209	0.640492
ACAA1	23.6392	23.7009	0.00376191	0.991104
BCAT1	0	0	0	1
HDAC7	57.7929	66.0086	0.191761	0.745202
LZTS1	0	0.001809	Inf	1
PRDM6	0.113127	0.120535	0.0915042	1
WNT8A	0	0	0	1
SPAG4	4.01173	5.82689	0.538501	0.369939
NCKAP1	52.291	57.1175	0.127371	0.854129
MRPS35	94.6437	96.7509	0.0317683	0.959027
GUCY1B3	0	0	0	1
SFSWAP	25.1717	22.3713	-0.170159	0.825015
TNK2	76.8433	70.3298	-0.127782	0.91191
MON2	9.39704	9.52878	0.0200854	0.979162
CDH3	0.235724	0.64907	1.46128	0.0708019
ARSF	0	0	0	1
GPBP1	27.7448	32.3536	0.22171	0.40959
DGAT2	2.76387	2.6687	-0.0505485	0.920033
ZFP112	1.65848	1.41706	-0.226966	0.891085
CS	154.159	152.944	-0.0114234	0.984099
LTK	0.358124	0.209672	-0.772322	0.518271
MRPS24	166.633	157.989	-0.0768499	0.806209
ELMO2	12.344	13.0518	0.0804284	0.851196
WAPAL	35.7221	41.6536	0.221623	0.729655
VMP1	273.503	348.438	0.349342	0.790692
APPBP2	19.7617	19.1864	-0.0426255	0.96702
POLD1	93.6002	87.4231	-0.0984968	0.865821
SEZ6	0.0447578	0.0356317	-0.328979	1
EIF4B	274.605	265.5	-0.0486446	0.945771
SLC6A16	0.587654	0.758172	0.367556	0.842138
GLTSCR1	4.30388	4.43317	0.0427014	0.985485
SPHK2	13.0706	10.7981	-0.275546	0.848057
RPL18	1135.2	1139.41	0.00534712	0.98645
CA11	11.3689	9.00905	-0.33564	0.830453
ISOC2	33.5932	31.7961	-0.0793192	0.766756
U2AF2	181.347	177.72	-0.029145	0.951157
EPN1	85.4542	86.4578	0.0168448	0.975037
MED29	17.2322	14.7279	-0.22656	0.463909
AHRR	5.44907	6.25292	0.19852	0.849996
GSC2	0.0232337	0.0119823	-0.955309	1
ZNF275	1.55582	1.54981	-0.00558422	0.987692
MTMR1	41.301	44.9003	0.120547	0.900902
GPC1	71.7354	55.5096	-0.369949	0.103909
ADCK1	5.47551	4.49194	-0.285653	0.384005
HAGH	32.4829	27.9643	-0.216098	0.565435
RNF4	42.0299	42.0471	0.000590953	0.999219
CASP8	43.43	51.6425	0.249867	0.894254
LIMCH1	83.1297	82.1626	-0.0168833	0.981388
ASUN	67.0215	71.1691	0.086626	0.885678
TM7SF3	214.106	219.322	0.0347259	0.977564
DLX3	0.363086	0.122687	-1.56533	0.0297079
SPA17	7.90324	6.43629	-0.296216	0.624813
TSPAN32	0.041282	0.0434356	0.0733641	1
WISP2	45.4462	32.8442	-0.468522	0.00149606
DMRT3	0	0	0	1
ST3GAL6	0.0846751	0.0061698	-3.77864	1
ATP2C2	2.18784	0.574309	-1.92961	0.150737
NGFR	0.0331528	0.0528458	0.672659	1
CDON	3.04901	3.24397	0.0894187	0.940947
TAF2	26.8137	28.8608	0.106141	0.863425
HIPK2	3.01547	3.26757	0.115837	0.711547
TNPO3	26.4803	26.4637	-0.000900089	0.996241
MEF2BNB-MEF2B	1.14355	0.540166	-1.08204	0.552459
RFXANK	43.3832	45.419	0.0661611	0.905099
TMEM161A	52.1187	51.7736	-0.00958319	0.987337
LPAR2	5.98409	5.9396	-0.0107659	0.988214
CTSA	113.862	103.42	-0.138769	0.589855
SUGP2	35.5593	33.1302	-0.10208	0.888822
SLC12A2	6.42024	7.28528	0.182358	0.79439
SNX24	12.782	11.0595	-0.208827	0.816382
EYA2	0	0	0	1
CNN2	92.4491	93.9831	0.0237415	0.956137
ABCA7	25.2498	18.0489	-0.48436	0.155943
SNCAIP	0.00762293	0	-Inf	1
DDX20	14.7682	13.4105	-0.139128	0.795311
BTBD1	48.906	52.1362	0.0922742	0.824587
FAR2	0.732574	0.989554	0.433802	0.926805
BCAS1	0.0233651	0.00151175	-3.95007	1
POU1F1	0	0	0	1
CHI3L2	0	0.120729	Inf	1
SBNO2	48.3195	59.3251	0.296037	0.363125
PMS1	11.3844	10.5467	-0.110272	0.936605
HMG20B	187.252	182.053	-0.0406256	0.958968
CALCRL	0.0343006	0.00820817	-2.0631	1
TAF11	26.8049	24.555	-0.126478	0.777437
ANKS1A	5.83958	5.68337	-0.0391191	0.925882
AP3D1	44.0522	40.6084	-0.117436	0.86984
ZNF76	13.8732	11.0376	-0.329875	0.113521
SLC9A3R2	28.2108	27.4414	-0.0398981	0.922304
NTHL1	25.965	22.5299	-0.204728	0.749682
UHRF1BP1	8.99312	8.33484	-0.109666	0.629827
GNAI3	49.8512	56.7242	0.186337	0.18304
IPO5	132.687	140.231	0.079781	0.89224
OAT	35.9325	38.5043	0.0997309	0.810232
WDR3	39.953	41.9537	0.0704947	0.88064
PKN2	37.0581	35.283	-0.0708153	0.955788
WDR18	54.1517	49.7853	-0.121286	0.769321
TRAM2	11.3907	11.0391	-0.0452385	0.893053
NTN1	0.00302959	0.00270454	-0.163738	1
GLP2R	51.0294	39.9732	-0.352294	0.302911
MCM10	19.6606	24.7493	0.332081	0.480189
DGKA	14.6054	8.03266	-0.862555	0.340483
ERBB3	12.2147	9.35062	-0.385485	0.724836
ROPN1	0	0.00668545	Inf	1
ANKRD44	13.8837	9.02884	-0.620775	0.55498
KARS	131.837	140.087	0.0875647	0.849877
ADAT1	43.7224	40.1127	-0.124316	0.883989
PDIA5	24.5448	32.1641	0.390033	0.320126
TBC1D22B	4.06649	4.60221	0.178544	0.355529
NDUFB4	241.088	236.885	-0.0253723	0.963406
SPEN	11.5912	12.1805	0.0715502	0.949714
MYLK	0.29772	0.19463	-0.613221	1
ZC3H15	59.0953	59.2113	0.00282867	0.993233
MAP2K4	10.3319	10.9202	0.0799058	0.913136
TMEM206	8.67141	8.92077	0.0409031	0.952994
SNAP91	0	0	0	1
SLK	18.7194	18.4317	-0.0223417	0.97716
CYB5R4	8.70836	9.12686	0.0677168	0.887487
COL17A1	0.452494	0.332061	-0.446449	0.834012
GSTO2	1.65859	1.25855	-0.398199	0.475061
SEC61A2	5.92905	4.45004	-0.413982	0.846335
PRKCQ	1.0271	1.16513	0.181913	0.676269
TLE2	9.93215	8.23361	-0.270582	0.549224
ASB1	15.2381	13.7605	-0.147144	0.753315
FAM107B	69.1464	66.8741	-0.0482065	0.947343
ME1	28.8985	28.6915	-0.0103698	0.977398
TBC1D1	14.6944	16.8625	0.198555	0.627397
CDK13	7.96596	9.0257	0.180191	0.499628
MTHFD2	75.9771	94.3166	0.311946	0.354492
SLC9A7	0.919628	1.21402	0.400674	0.664071
FOXJ2	3.97178	4.17904	0.0733866	0.936995
YBX1	891.594	936.077	0.0702414	0.764223
PDE4A	0.335417	0.35383	0.0770994	0.979857
PPP2R5A	19.4486	18.3104	-0.0870037	0.704886
CTNNA2	0.00406774	0.00216994	-0.906573	1
ELAVL1	72.248	74.6433	0.0470554	0.915589
TIE1	0.349788	0.0777984	-2.16867	1
DIP2B	8.74721	8.92272	0.0286609	0.948709
SMARCD1	96.0323	97.6023	0.0233961	0.976899
KDM4A	22.0066	22.3188	0.0203237	0.985485
NFYC	70.9732	88.7476	0.322435	0.647702
ZMYND12	0.0131329	0	-Inf	1
SLC9A3	5.01092	4.24453	-0.239471	0.786896
NGEF	1.19742	1.42888	0.254956	0.917235
ASPM	31.5787	28.6237	-0.141738	0.453535
CD84	0	0.0041672	Inf	1
ELOVL1	88.4354	86.8839	-0.0255347	0.952149
SPI1	0.13098	0.087599	-0.580359	1
ZNRD1	41.6016	43.4251	0.0618909	0.852365
MPPED2	0.00160995	0.00983694	2.6112	1
CLDN18	0.0869499	0.0878517	0.0148859	1
ZBTB11	6.0171	6.23182	0.0505842	0.886373
ATXN3	17.694	19.4656	0.137667	0.840003
GOLGA5	11.4065	11.5721	0.020787	0.960709
FGFR2	0	0.0116915	Inf	1
LRRC40	9.92548	9.53682	-0.0576288	0.843986
ISOC1	22.6894	22.2654	-0.0272114	0.962188
EML1	18.6239	15.391	-0.275073	0.443476
TRMT11	27.4057	18.9325	-0.533611	0.83298
THUMPD1	14.9641	16.4778	0.139011	0.688332
MSANTD3	27.6602	33.0491	0.256802	0.141668
KIF26A	12.9515	11.478	-0.174247	0.235999
ATG2B	5.21538	5.41435	0.0540138	0.96238
ARFGEF1	21.2542	24.4359	0.201253	0.907203
ACSM2B	0	0	0	1
ZFAT	8.77285	8.29392	-0.0809918	0.906925
MTFR1	42.1161	41.6588	-0.0157521	0.979981
STAG3	2.25057	1.65905	-0.439936	0.360156
FECH	21.0901	19.3764	-0.122267	0.81302
MYO9A	6.11924	4.04146	-0.598478	0.664402
DDX3Y	0	0.00156121	Inf	1
PFKP	136.632	134.23	-0.0255923	0.974547
IDI1	23.6846	27.6336	0.222474	0.590493
SP100	25.9595	32.5077	0.324523	0.43287
KLF6	6.54421	13.4596	1.04034	0.00480514
PPAP2A	11.736	10.1326	-0.211926	0.804025
NEO1	22.0171	22.2102	0.0125991	0.989168
TRAM1	88.2304	98.2736	0.155528	0.720382
PHKA1	9.13229	9.52383	0.0605653	0.830261
TNFRSF1A	191.167	225.179	0.236246	0.438098
CACNB1	3.08316	2.69526	-0.193986	0.836602
EVI5	11.981	12.4505	0.0554518	0.953251
STOML1	5.44305	5.64867	0.0534954	0.944822
PKM	4465.54	4511.95	0.0149167	0.979631
DHX29	14.0824	14.538	0.0459355	0.96548
DNTTIP2	81.8137	82.5958	0.0137256	0.979834
METTL22	17.4234	13.2736	-0.392465	0.387082
TP53BP1	33.6307	32.2331	-0.0612344	0.955526
TRO	0.00351671	0.0138345	1.97597	1
RRP15	27.0287	30.0841	0.154508	0.808184
RHOA	389.273	383.514	-0.0215044	0.965696
DHX8	30.8472	31.4128	0.0262163	0.978481
PMS2P4	3.62014	3.25589	-0.152997	0.928029
PRKCZ	16.5805	18.1305	0.12893	0.875153
ZFY	0.0104177	0.00355262	-1.55208	1
IARS2	56.9536	54.9949	-0.050489	0.848896
SYT1	0.0697455	0.0378717	-0.880978	1
NAV3	0.513446	2.29362	2.15934	0.0683334
IDH3G	69.0715	69.6812	0.0126776	0.983468
ROGDI	18.1099	14.1352	-0.357485	0.454203
PDZD4	0.0245929	0.0234568	-0.068235	1
ATP2B3	0.00226257	0.0015244	-0.569715	1
ROCK1	11.6733	11.8081	0.016565	0.967609
CBFB	101.763	105.083	0.0463225	0.952897
PDK3	4.25268	3.92699	-0.114948	0.746623
HYAL2	29.858	36.7886	0.301141	0.813664
HDAC4	6.09196	6.9153	0.182885	0.931407
RASSF1	15.7254	16.936	0.106997	0.604335
FGFR3	7.27824	3.66681	-0.989065	0.0246834
IFI35	42.1197	46.9018	0.155147	0.756398
HEATR6	13.8776	14.7224	0.0852535	0.912795
COASY	177.922	158.529	-0.166499	0.560315
PLEKHH3	11.0838	11.0748	-0.00116414	0.997497
MEF2A	14.4127	13.7688	-0.0659315	0.941791
OTUD5	68.8375	63.4483	-0.117613	0.842035
TFE3	34.4541	35.4754	0.0421413	0.891402
TBC1D25	14.7175	11.7138	-0.329322	0.210825
ACSL4	26.4786	30.7529	0.215895	0.656951
INPP5A	14.0956	14.0374	-0.00597561	0.992304
GPKOW	22.3349	22.4414	0.00685993	0.982704
GRIPAP1	28.8391	28.1714	-0.0337931	0.932266
FTSJ1	103.084	105.615	0.0349907	0.943895
PRR11	54.2215	55.0207	0.0211106	0.975148
REEP1	10.4782	12.038	0.20021	0.61529
ATP11A	19.4716	21.7465	0.159408	0.919635
POLR1A	38.4164	29.9362	-0.359829	0.819446
LAPTM4A	175.817	180.625	0.0389232	0.944863
TTC7A	17.8602	17.3711	-0.0400597	0.978207
IP6K2	48.1014	44.2281	-0.121118	0.751289
STON1-GTF2A1L	0	6.19791E-81	Inf	1
SRBD1	4.84832	5.84684	0.270174	0.520007
CYFIP1	56.4639	55.8363	-0.016127	0.987264
KIF2A	74.9063	92.1346	0.298655	0.884421
RASGRP2	1.61884	1.55325	-0.0596681	0.970591
PSME4	28.2686	27.5877	-0.0351762	0.963197
IFT80	27.3258	22.1123	-0.305417	0.863066
SIRT2	8.78502	8.0961	-0.117818	0.807293
ERLEC1	20.7792	20.3708	-0.0286435	0.956786
PPP2R5B	7.33494	8.10271	0.143619	0.88792
PYGM	0.297198	0.545512	0.876188	0.593093
PAGE1	0.111489	0.479837	2.10564	0.310387
PITX1	41.6873	41.1997	-0.0169753	0.982413
TRPC7	0	0	0	1
MAST4	1.9114	0.954606	-1.00165	0.0223696
GPR116	0.00211131	0	-Inf	1
SDK2	0.0558202	0.0735185	0.397319	1
ADAM7	0	0	0	1
NUP133	25.5059	26.0008	0.0277237	0.962985
NUCKS1	3562.84	3378.55	-0.0766227	0.967095
VPS35	136.348	142.708	0.0657657	0.927286
DNAJA2	42.4426	48.8294	0.202236	0.159688
BCL3	20.7331	36.1929	0.803768	0.00844291
KCNAB2	39.8773	38.8869	-0.0362852	0.962833
ABCC9	0.421064	0.387179	-0.121041	0.769141
GAL	257.555	244.725	-0.0737194	0.737038
CLEC2D	0.707214	1.31862	0.898806	0.502359
FUNDC1	29.9448	27.3725	-0.129578	0.506522
MAOB	14.1906	12.091	-0.230999	0.493627
RORA	0.372079	0.182939	-1.02425	0.154983
DRD4	0.102296	0.170179	0.734304	1
TGFBR3	17.9645	20.3509	0.179941	0.715218
KIAA1107	0.349176	0.272248	-0.359034	1
PLA2G10	0.0510749	0.0226682	-1.17195	1
HES2	4.09646	3.80064	-0.108136	0.94877
ATP1B3	1075.76	1051.86	-0.0324026	0.979565
NEDD4	35.2095	37.9536	0.108272	0.909868
PIGB	13.6307	13.767	0.0143478	0.989662
MAPK6	24.6991	26.0363	0.0760656	0.922726
GNB5	16.4638	16.8834	0.0363136	0.958359
RAB27A	21.0487	28.3706	0.430666	0.416042
CECR5	23.7669	23.8187	0.00313917	0.991557
UFD1L	163.588	180.789	0.144236	0.900594
LRP6	11.0454	11.3028	0.0332281	0.978481
