symbol	Uninfected_24.FPKM	SC35M_wt_24.FPKM	uninfected_24_SC35M_wt_24.logfc	uninfected_24_SC35M_wt_24.qvalue
FBXO42	6.97074	3.28416	-1.08579	0.00321856
MFAP3	20.658	22.3098	0.110973	0.928435
MRI1	15.9391	14.3217	-0.154366	0.838948
METTL1	20.8699	16.8637	-0.307506	0.803548
HOXC8	0.282133	1.98542	2.81499	0.0450161
AGA	12.8002	9.41162	-0.443647	0.488379
PI4K2B	17.109	18.6567	0.124936	0.887714
BOD1L1	17.9617	6.23008	-1.5276	0.000538752
MAT2B	42.9108	31.682	-0.43768	0.0417794
TLL1	0.315005	0.0687304	-2.19635	1
EDC4	48.9925	40.9175	-0.259844	0.571353
TRIO	25.5958	28.3259	0.146211	0.946203
VCAN	0	0.0202624	Inf	1
CLEC16A	6.15881	4.48524	-0.457466	0.24811
MSR1	0.126952	0.113976	-0.155553	1
CDH1	1.26471	0.57537	-1.13624	0.251023
SKIV2L2	79.4835	53.4076	-0.57361	0.0153955
DNAH5	0.489117	0.356105	-0.457875	0.470452
ZFYVE16	39.5431	38.8433	-0.0257618	0.982666
FAM65A	42.1379	47.6393	0.177034	0.807953
C6	0	0	0	1
RAI14	7.52983	11.2694	0.581724	0.564197
SOX30	0	0.055064	Inf	1
PNKP	26.9165	24.7671	-0.120065	0.857427
BEST2	0.0271195	0.379092	3.80515	0.00556088
PHLPP2	3.66456	2.07618	-0.819713	0.0482046
SPDL1	42.4871	46.6643	0.135292	0.853375
STAU2	47.8005	65.1928	0.447687	0.7901
PQLC2	9.48618	5.78245	-0.714145	0.000538752
CTNS	7.9652	6.68357	-0.253093	0.575739
RTN4R	2.97727	1.95304	-0.608265	0.0551652
PHF23	41.7731	32.9589	-0.341903	0.468403
CDH10	4.51151	2.14315	-1.07388	0.000538752
INPP4A	6.77574	5.25883	-0.365637	0.512372
RAB27B	7.31575	6.27237	-0.221995	0.834208
PSMA4	224.578	398.124	0.826	0.000538752
MYO16	1.29485	0.568912	-1.1865	0.0886133
LSG1	26.2826	38.5925	0.554212	0.0486907
PARP3	14.2204	15.1355	0.0899711	0.90397
TNC	0.148822	0.0755942	-0.977241	1
THAP3	13.9575	13.3728	-0.0617429	0.980088
FAM65C	0.117592	0.392268	1.73805	0.0694885
TDP1	28.7911	22.7084	-0.342398	0.275006
AIFM2	13.7933	15.7276	0.189324	0.320603
C2orf83	0.0105221	0.0576715	2.45444	1
SPATA7	2.46671	1.50327	-0.714482	0.133712
MED17	60.2023	50.3327	-0.258322	0.833293
RETSAT	25.8634	15.3035	-0.757049	0.0141357
CAPG	248.213	344.223	0.471761	0.00149606
AP2S1	209.334	312.089	0.576152	0.0260865
USH2A	0.00049968	0.00900546	4.17173	1
ZPBP	0	0	0	1
TG	0.00238525	0.293662	6.94387	1
ADAM28	0.0868258	0.106506	0.294733	1
BARX2	0	0	0	1
DCUN1D1	53.0334	43.4893	-0.28624	0.448676
PHF15	28.311	21.9955	-0.364159	0.346349
ZIC2	13.3449	8.213	-0.700311	0.0727507
LCP2	0	0	0	1
TRIT1	16.9835	17.7296	0.0620306	0.91219
ADRB1	0.0364237	0.0210382	-0.791864	1
GUCA2B	0.574648	0.667592	0.216289	0.925865
CUL7	6.1245	2.44183	-1.32663	0.000538752
CTNNA1	338.707	276.68	-0.291818	0.270105
PHKA2	24.0504	17.4896	-0.459561	0.678237
CNTLN	3.78976	2.99622	-0.338963	0.265528
EPHA3	0	0	0	1
HSPA5	152.875	129.732	-0.236815	0.0597447
DSG2	29.8505	26.8974	-0.150286	0.34414
GEMIN8	10.0943	8.43006	-0.259933	0.286479
OFD1	19.2685	16.4297	-0.229945	0.618679
GPM6B	0.290102	0.212325	-0.450289	1
MAGEC2	0	0	0	1
PREX2	0	0	0	1
WDR37	2.69852	2.19774	-0.296143	0.289817
YTHDC2	11.0535	8.8701	-0.317485	0.470452
CTPS2	18.6491	16.0532	-0.216239	0.701758
ATP6V1H	85.9846	83.0541	-0.0500256	0.938061
POLR2B	84.1818	96.4118	0.195702	0.752209
FAM214A	13.8884	7.56832	-0.875837	0.00773312
ARAP2	14.5794	4.93974	-1.56142	0.0549395
TPR	52.3416	27.0379	-0.952975	0.0051878
CP	5.65534	6.16956	0.125553	0.895206
KIAA0556	5.81831	6.61632	0.185428	0.889846
DTNBP1	13.6996	6.53798	-1.06722	0.000538752
XK	7.03176	4.87866	-0.5274	0.0397508
ANO2	0.0173328	0.315078	4.18413	1
C12orf4	6.28791	7.93147	0.335008	0.216527
SCML1	8.80488	22.9462	1.38188	0.000538752
WWC3	6.02962	9.26942	0.620413	0.000538752
ARHGAP6	0	0.0452257	Inf	1
FAM184B	0.528638	0.464816	-0.18562	0.567952
MAP4	58.947	41.1957	-0.516925	0.0263664
GOPC	7.20718	5.67354	-0.345186	0.0280432
ROS1	0.0137498	0.00803324	-0.775357	1
USP28	20.5458	14.5555	-0.497281	0.0348316
HDAC9	0	0.00950315	Inf	1
TSPAN17	10.6293	24.4614	1.20246	0.000538752
NOP16	56.6526	54.622	-0.0526593	0.966702
CC2D2A	10.6104	11.7804	0.150906	0.862206
RRM2B	31.9961	49.0274	0.615694	0.859479
ZNF800	7.55546	6.95622	-0.119217	0.825629
TNFRSF17	0	0	0	1
SNX29	2.43146	1.56495	-0.635705	0.196838
LMO3	0.0369481	0.210605	2.51097	1
MRPS10	30.0643	34.528	0.199715	0.15292
GUCA1A	0.00873588	0.0919117	3.39522	1
RSF1	38.9112	31.9426	-0.284705	0.65996
VPS13D	25.4876	11.2857	-1.1753	0.139797
CELF2	0	0	0	1
FAM120A	58.0244	84.8717	0.548625	0.000538752
R3HDM1	61.6124	110.822	0.846957	0.478631
COL9A2	0.077281	0.1451	0.908865	1
KITLG	4.02839	3.16366	-0.34861	0.525696
ERCC8	7.90586	16.9574	1.10092	0.000538752
ADAMTS6	0.473253	0.276288	-0.776437	0.327389
H6PD	2.83544	1.2947	-1.13096	0.000538752
VAMP3	137.701	230.769	0.744911	0.301175
PER3	0.878408	1.27858	0.541578	0.511023
UTS2	0.315398	0.256601	-0.297645	1
TNFRSF9	0.382353	0.10446	-1.87195	0.484162
EPN3	1.00282	0.479725	-1.06378	0.244814
SRD5A2	0.00194245	0.013665	2.81453	1
LTBP1	0	0.0665007	Inf	1
RCN1	289.373	342.408	0.242786	0.319771
ELN	0.054452	0.062492	0.198686	1
RFC2	138.802	138.563	-0.0024841	0.997421
ARID1B	7.6978	3.98788	-0.948824	0.000538752
CLPTM1L	245.928	545.486	1.14931	0.000538752
NEDD4L	73.2696	71.1119	-0.0431237	0.97271
FOXP3	0.183198	0.275387	0.588063	1
PPP1R3F	0.911729	7.18814	2.97894	0.000538752
HEXB	152.541	213.744	0.486684	0.192986
PTCD2	11.6546	8.52707	-0.45078	0.534867
KIAA2022	0	0	0	1
JKAMP	25.4426	38.8121	0.609261	0.00103163
DKK3	0.268164	0.266077	-0.0112759	1
ARHGEF5	2.58043	1.9162	-0.429364	0.460982
NFE2L3	0.560814	1.03227	0.88022	0.000538752
CCDC90A	20.4089	36.2385	0.828324	0.000538752
LIMA1	38.1155	33.6253	-0.180832	0.558046
LETMD1	109.104	93.2634	-0.226318	0.456368
SLC4A8	0.00313665	0.0377627	3.58966	1
LAMC3	1.50164	0.6044	-1.31297	0.0091353
PTGER3	0	0.0730276	Inf	1
TNIP3	0	0	0	1
MAPK9	25.8785	43.5277	0.750176	0.000538752
COL23A1	0.00631166	0.00665659	0.076764	1
BCAR1	17.1833	15.7931	-0.121714	0.769228
FAM160A2	12.2667	12.7946	0.0607934	0.924453
HERPUD1	85.3447	31.164	-1.45342	0.000538752
HOMER3	23.883	41.4302	0.794698	0.077223
RAD51	73.8059	47.6123	-0.632401	0.0028049
POLQ	4.43867	2.28213	-0.959745	0.00480514
PIK3CB	18.0794	15.4327	-0.228356	0.60951
CYBA	545.049	937.101	0.781819	0.000538752
THOC3	45.1487	47.9597	0.0871399	0.813425
HEBP2	4.15126	8.92652	1.10455	0.000538752
MPHOSPH9	28.5763	32.8535	0.20123	0.820269
PLEKHA5	4.22154	5.46782	0.373196	0.313713
PRSS8	1.39559	0.976812	-0.514723	0.398617
SIKE1	78.9361	99.3178	0.331367	0.440029
RRP12	16.0153	13.6552	-0.229998	0.582944
FNIP2	1.18558	0.524934	-1.17538	0.00666586
MSMO1	24.8337	26.9526	0.118126	0.845795
TTC17	26.7972	23.1127	-0.213398	0.679971
ALX4	0.0031977	0.0066315	1.0523	1
FSTL4	0.0264186	0.00359051	-2.8793	1
FOXN3	12.7206	13.7152	0.108615	0.944391
METTL24	0	0	0	1
AKR7A2	58.3166	81.4163	0.481411	0.00362295
MRTO4	81.285	139.512	0.779332	0.0440543
NNAT	0.934231	0.652674	-0.517416	0.888179
USE1	42.3997	44.3634	0.065315	0.841711
MCF2L2	0.772351	0.839456	0.120199	0.938598
NRIP2	0.135395	0.106357	-0.348259	1
LAMA3	4.93265	3.10433	-0.668081	0.0697054
AP5M1	16.0178	17.0185	0.0874347	0.945461
ANAPC4	12.54	15.6085	0.315802	0.431672
KCNQ1	12.7875	14.3625	0.167564	0.627875
TRAPPC3	50.1921	70.0014	0.479924	0.0961723
THRAP3	102.71	76.1176	-0.432269	0.439369
PHPT1	101.262	209.524	1.04902	0.000538752
ENTPD2	0.264366	0.260883	-0.0191314	1
LY75	0.00264616	0.04208	3.99116	1
ARID4B	10.3216	7.40779	-0.478549	0.546688
OPN3	19.9631	42.9265	1.10453	0.000538752
SDCCAG8	18.1497	10.1891	-0.832919	0.232759
PTPRN	0.165825	0.081275	-1.02877	1
HHAT	0.0708862	0.057803	-0.29436	1
KIF1B	12.4887	7.78998	-0.680931	0.0028049
FOXC1	10.0968	8.16974	-0.305529	0.0211982
TBC1D22A	8.57084	5.5389	-0.629836	0.000538752
SYNE2	23.5689	8.14363	-1.53314	0.000538752
PLEKHH1	4.77265	3.88408	-0.297217	0.949442
ATP9A	7.83879	4.89274	-0.679987	0.145499
SPO11	0	0	0	1
CBLN4	0	0	0	1
CHRDL2	26.9123	78.3172	1.54106	0.000538752
FAM168A	9.12127	5.13577	-0.828654	0.000538752
RELT	5.12371	3.39247	-0.594853	0.0442898
GALC	0	0	0	1
NOP58	67.6584	101	0.578009	0.000538752
SZRD1	93.8814	220.168	1.22969	0.000538752
KCNH2	0	0	0	1
CUL1	23.7355	20.6551	-0.20055	0.169199
FAM114A2	15.5394	16.789	0.111589	0.936259
CYFIP2	5.16534	6.22187	0.268485	0.685037
TAB2	10.8205	6.63253	-0.706131	0.000538752
GINM1	13.7523	18.9125	0.45967	0.000538752
EIF2AK2	31.9183	27.7206	-0.203426	0.7296
USP36	33.8211	29.6815	-0.18836	0.631852
MLL3	9.74674	6.40985	-0.604628	0.380874
MCOLN3	0	0.0378876	Inf	1
CCDC85A	0	0	0	1
PUM2	48.5112	25.557	-0.924597	0.00103163
MRPL43	60.6681	83.0292	0.452681	0.0131611
ITIH4	2.57944	3.70328	0.521749	0.734553
ITIH1	0.024463	0.167511	2.77559	1
C4orf27	25.9415	22.4682	-0.207376	0.545695
ZFR	31.2792	35.3237	0.175434	0.528305
ZNF280C	1.60913	1.34564	-0.25799	0.405136
NPFFR2	0	0	0	1
PHF21B	0.00540159	0	-Inf	1
TRAF1	0.0830933	0.06991	-0.249235	1
RC3H2	35.9682	41.4321	0.204026	0.952897
PCGF2	26.1806	35.0347	0.420285	0.276317
IL17RB	6.3834	5.81367	-0.134877	0.605858
TRAF3IP2	23.8479	12.9354	-0.882533	0.196696
GYG2	0	0	0	1
DCBLD2	8.82996	8.64432	-0.0306538	0.977754
SERPINB3	2.86151	15.4864	2.43615	0.000538752
SOAT1	163.245	118.569	-0.461306	0.0115022
PKP2	8.9356	10.6256	0.24991	0.583347
MSH4	0.00284678	0.28828	6.662	1
F7	0.0425762	0.0591438	0.474179	1
GDI2	117.565	133.955	0.188293	0.406672
PRDM1	7.64231	3.77012	-1.0194	0.00149606
ATG5	12.4996	12.4389	-0.0070288	0.984419
TMCC3	2.03341	0.412187	-2.30253	0.000538752
PITHD1	40.9376	40.7738	-0.0057833	0.984694
MTA3	27.3745	15.169	-0.851705	0.000538752
USP13	17.1387	10.4966	-0.707338	0.00103163
ATP11B	17.3391	14.366	-0.271372	0.393586
LAMC2	0.299835	0.271881	-0.141191	1
CDK14	23.8655	17.1399	-0.477563	0.594288
SEC61A1	162.148	152.678	-0.0868128	0.910782
PPP1R12A	23.2492	18.4463	-0.333851	0.585334
RASGRF1	0.587983	0.902563	0.618254	0.693598
CAMK2B	0.220115	0.113639	-0.953802	1
CROCC	5.02557	3.45395	-0.54104	0.21037
POLR3E	52.4528	58.1859	0.149651	0.723175
ATP2B4	36.4236	21.4207	-0.765867	0.000538752
ZC3H11A	61.9029	47.2797	-0.388785	0.11657
RIOK2	32.8372	23.7184	-0.469325	0.0874224
YIPF1	9.35758	17.0041	0.861676	0.000538752
TMEM48	35.8578	51.3403	0.517804	0.000538752
DGKG	0	2.10416	Inf	0.000538752
FLYWCH1	49.3582	43.9992	-0.165811	0.699814
UNKL	26.0861	51.3417	0.976853	0.558046
TBXAS1	0.759021	1.37326	0.855393	0.566726
PARP12	16.4827	19.8429	0.267664	0.251271
ALDH18A1	83.2416	80.4244	-0.0496702	0.933806
TARBP1	15.8949	21.6821	0.447944	0.440955
PET112	19.3342	24.5686	0.345658	0.148782
MXD1	10.5955	6.99547	-0.59896	0.326839
CDK17	9.64709	9.92895	0.0415475	0.95653
DNAJC25	11.6766	31.3083	1.42292	0.000538752
SLC2A3	42.9685	14.7976	-1.53792	0.000538752
PSD	0.664671	0.932498	0.488459	0.653425
CTDP1	4.53204	3.6782	-0.301158	0.540754
CSDA	376.311	621.189	0.723106	0.000538752
STYK1	2.30549	1.51019	-0.61034	0.602921
WNK1	136.469	99.8066	-0.451367	0.414424
RPS17P5	0	0	0	1
CCAR1	116.051	146.258	0.333761	0.199947
OGFR	25.2297	25.2232	-0.000374997	0.998958
GNA15	0.355146	0.544927	0.617654	0.335948
CREB3L3	0.48971	0.694661	0.504382	0.602489
PIGV	14.87	9.03607	-0.718633	0.0285934
PTPRU	36.7527	23.5962	-0.639295	0.0895888
SNRNP40	68.1617	69.4625	0.0272728	0.964795
RIMBP2	0	0	0	1
COL11A1	0.0388551	0.0616809	0.666722	1
QSER1	34.7818	23.7991	-0.547425	0.464622
MPC1	19.6836	34.5484	0.811627	0.000538752
ACAA1	22.7274	21.0865	-0.108116	0.730179
BCAT1	0	0	0	1
HDAC7	50.699	43.8709	-0.208691	0.75935
LZTS1	0	0.0255545	Inf	1
PRDM6	0.0759032	1.3166	4.11651	0.00703056
WNT8A	0	0.0346644	Inf	1
SPAG4	5.58952	3.43823	-0.701056	0.443891
NCKAP1	49.3783	54.2523	0.135806	0.898574
MRPS35	70.2679	117.677	0.743893	0.000538752
GUCY1B3	0	0	0	1
SFSWAP	25.4104	24.5788	-0.0480003	0.974055
TNK2	74.6717	70.9984	-0.0727745	0.96204
MON2	10.8759	6.20779	-0.80899	0.00238261
CDH3	0.719649	0.869231	0.272446	0.864314
ARSF	0	0	0	1
GPBP1	30.0069	20.9756	-0.516582	0.0494337
DGAT2	4.58866	3.24549	-0.499639	0.00808873
ZFP112	1.86675	0.84414	-1.14497	0.0959679
CS	126.647	148.597	0.230591	0.502664
LTK	1.29389	1.02171	-0.340726	0.539782
MRPS24	165.608	296.013	0.837885	0.000538752
ELMO2	13.2421	12.8695	-0.0411815	0.956984
WAPAL	32.6029	28.1556	-0.211578	0.755886
VMP1	219.461	261.066	0.250449	0.826538
APPBP2	17.3223	11.6175	-0.576337	0.313628
POLD1	92.3208	63.1195	-0.54857	0.0602062
SEZ6	0.0522432	0.052379	0.0037455	1
EIF4B	428.951	434.313	0.0179215	0.978551
SLC6A16	1.1274	1.1993	0.0891939	0.966177
GLTSCR1	3.85539	1.68552	-1.19368	0.343437
SPHK2	12.6752	7.55249	-0.746986	0.525778
RPL18	1112.37	2903.58	1.38419	0.000538752
CA11	18.0643	27.076	0.583872	0.480265
ISOC2	24.0064	49.6632	1.04876	0.000538752
U2AF2	145.379	159.022	0.129404	0.620852
EPN1	78.2841	141.676	0.855801	0.000538752
MED29	13.92	14.5094	0.0598344	0.915446
AHRR	4.27766	5.47764	0.356734	0.73594
GSC2	0	0.0968911	Inf	1
ZNF275	1.62788	1.2406	-0.391958	0.0138143
MTMR1	36.9046	32.1736	-0.197924	0.792366
GPC1	65.9911	62.9612	-0.0678076	0.904434
ADCK1	5.84458	5.2371	-0.158331	0.642359
HAGH	34.6532	60.6391	0.807258	0.000538752
RNF4	39.5123	37.6192	-0.070835	0.936562
CASP8	35.0573	39.5556	0.174164	0.93037
LIMCH1	80.2056	80.0999	-0.00190284	0.997059
ASUN	64.5217	60.6996	-0.0880954	0.899546
TM7SF3	312.677	537.25	0.78092	0.157356
DLX3	0.346654	0.102177	-1.76243	1
SPA17	6.20229	15.1019	1.28386	0.000538752
TSPAN32	0.215835	0.431348	0.998925	0.231425
WISP2	90.735	48.2528	-0.911046	0.000538752
DMRT3	0	0	0	1
ST3GAL6	0.00326634	0.0686944	4.39445	1
ATP2C2	0.446949	1.04054	1.21914	0.0516188
NGFR	0.041942	0.0712795	0.765092	1
CDON	3.65252	2.83753	-0.364258	0.506362
TAF2	25.1572	17.3379	-0.537044	0.0965572
HIPK2	2.42891	2.12663	-0.19174	0.278146
TNPO3	22.5913	21.1045	-0.0982143	0.622625
MEF2BNB-MEF2B	1.33473	1.60204	0.263369	0.933965
RFXANK	45.5817	45.5576	-0.00076371	0.998443
TMEM161A	47.1242	37.9629	-0.31188	0.374979
LPAR2	5.75618	7.08136	0.298914	0.518553
CTSA	108.254	83.0655	-0.382099	0.00194575
SUGP2	25.1454	36.2371	0.527171	0.147812
SLC12A2	5.49212	4.43182	-0.309465	0.648003
SNX24	10.9185	10.8393	-0.0105012	0.990826
EYA2	0	0.00881619	Inf	1
CNN2	59.9272	105.396	0.814534	0.000538752
ABCA7	23.2554	24.3432	0.0659535	0.930228
SNCAIP	0	0.0102124	Inf	1
DDX20	12.418	11.9599	-0.0542231	0.954038
BTBD1	42.7631	75.0259	0.811022	0.000538752
FAR2	0.968891	2.09514	1.11264	0.730821
BCAS1	0.00298648	0.00713316	1.2561	1
POU1F1	0	0.0678022	Inf	1
CHI3L2	0.004977	0.116287	4.54627	1
SBNO2	39.7006	37.1189	-0.0970048	0.872322
PMS1	18.2237	20.0339	0.136628	0.93184
HMG20B	183.574	274.062	0.57814	0.0118335
CALCRL	0.0391318	0.250557	2.67873	1
TAF11	24.0916	33.5242	0.476675	0.055402
ANKS1A	5.02283	4.33465	-0.212585	0.263273
AP3D1	38.2854	23.5668	-0.700037	0.0308117
ZNF76	16.1489	31.7692	0.976189	0.000538752
SLC9A3R2	24.8299	31.0918	0.324453	0.0501676
NTHL1	27.8765	31.3185	0.167966	0.76474
UHRF1BP1	10.9259	6.78045	-0.688303	0.000538752
GNAI3	40.5917	41.6867	0.0384011	0.902876
IPO5	112.937	118.117	0.0647066	0.916851
OAT	31.1918	32.0179	0.0377094	0.942926
WDR3	37.1413	32.4627	-0.194242	0.597385
PKN2	39.2116	20.6131	-0.927718	0.0134864
WDR18	46.9061	55.7986	0.250454	0.500775
TRAM2	10.6793	7.02225	-0.604814	0.000538752
NTN1	0.00288961	0.0160807	2.47639	1
GLP2R	52.5965	68.9401	0.390377	0.216125
MCM10	23.9376	14.2219	-0.751162	0.0305365
DGKA	9.91106	10.5683	0.0926284	0.960327
ERBB3	13.2842	11.3758	-0.223748	0.892829
ROPN1	0	0.0166598	Inf	1
ANKRD44	13.2694	4.56628	-1.53902	0.0108391
KARS	105.888	161.754	0.611263	0.0115022
ADAT1	48.3942	38.091	-0.345385	0.625307
PDIA5	22.258	11.9824	-0.893402	0.0913482
TBC1D22B	4.40396	2.875	-0.615243	0.000538752
NDUFB4	200.705	606.195	1.5947	0.000538752
SPEN	11.2434	10.1425	-0.148671	0.858803
MYLK	0.255022	0.529446	1.05386	0.34264
ZC3H15	46.8414	48.9964	0.0648908	0.893011
MAP2K4	8.33215	8.75591	0.0715683	0.949638
TMEM206	7.33418	5.24014	-0.485029	0.112603
SNAP91	0	0	0	1
SLK	15.5003	11.3187	-0.453585	0.00321856
CYB5R4	6.67445	11.6696	0.806031	0.000538752
COL17A1	0.601711	0.51979	-0.211141	0.926719
GSTO2	2.23942	3.00896	0.426139	0.26375
SEC61A2	4.0202	2.97657	-0.43362	0.802408
PRKCQ	1.01853	0.808391	-0.33336	0.293915
TLE2	13.8963	18.7533	0.432441	0.207132
ASB1	10.4082	11.9116	0.194646	0.787344
FAM107B	97.7393	86.1132	-0.182704	0.609977
ME1	22.6534	35.5729	0.651047	0.000538752
TBC1D1	12.3327	19.5576	0.665234	0.00666586
CDK13	9.91106	6.22326	-0.67137	0.0121662
MTHFD2	103.578	79.2725	-0.385824	0.175562
SLC9A7	1.76767	0.620096	-1.51128	0.00878921
FOXJ2	4.13683	2.79817	-0.564045	0.0917335
YBX1	839.645	2428.77	1.53238	0.000538752
PDE4A	0.343515	0.418579	0.285126	0.918202
PPP2R5A	18.7742	21.0846	0.167441	0.311502
CTNNA2	0.00331625	0.123881	5.22326	1
ELAVL1	58.5957	70.7498	0.271932	0.141316
TIE1	0.290097	0.210563	-0.462285	1
DIP2B	7.99141	5.24664	-0.607058	0.000538752
SMARCD1	72.6792	76.4074	0.0721702	0.926896
KDM4A	25.7335	11.4098	-1.17337	0.0101569
NFYC	74.7958	89.3387	0.256328	0.780546
ZMYND12	0	0	0	1
SLC9A3	4.62091	7.43275	0.685717	0.2576
NGEF	3.9999	1.36265	-1.55355	0.111117
ASPM	17.9128	9.7293	-0.88058	0.000538752
CD84	0	0.00718698	Inf	1
ELOVL1	73.6591	107.092	0.539913	0.000538752
SPI1	0.102265	0.435637	2.09082	0.0622639
ZNRD1	44.2677	61.2441	0.468316	0.000538752
MPPED2	0.00495008	0.0738388	3.89886	1
CLDN18	0.108175	0.0650545	-0.733652	1
ZBTB11	7.0868	5.29529	-0.420423	0.00592986
ATXN3	18.0213	13.5442	-0.412027	0.396676
GOLGA5	11.4399	8.65623	-0.402259	0.0297079
FGFR2	0	0	0	1
LRRC40	8.51977	9.72198	0.190436	0.240976
ISOC1	29.6244	26.4683	-0.162517	0.476422
EML1	17.2682	10.821	-0.674281	0.228082
TRMT11	21.7091	7.5949	-1.51519	0.284705
THUMPD1	13.1163	8.17263	-0.682487	0.00629617
MSANTD3	23.1434	38.2276	0.724015	0.000538752
KIF26A	13.0844	8.48324	-0.625162	0.000538752
ATG2B	5.65585	3.60147	-0.651156	0.234135
ARFGEF1	19.3261	11.7495	-0.717953	0.448759
ACSM2B	0	0.134575	Inf	1
ZFAT	9.81431	5.83639	-0.749811	0.00703056
MTFR1	34.3227	38.5007	0.165721	0.6323
STAG3	2.05029	1.62237	-0.337725	0.725242
FECH	24.4298	23.4165	-0.0611161	0.914767
MYO9A	8.96418	17.1872	0.93909	0.48066
DDX3Y	0	0	0	1
PFKP	145.758	180.8	0.310821	0.388728
IDI1	22.5129	26.9247	0.258178	0.406672
SP100	28.1579	25.634	-0.135481	0.886918
KLF6	2.98522	4.05354	0.441348	0.149404
PPAP2A	11.216	6.92817	-0.695013	0.160002
NEO1	22.1911	11.8141	-0.909475	0.0827577
TRAM1	84.7235	125.508	0.566946	0.00808873
PHKA1	9.37123	9.39214	0.00321539	0.990866
TNFRSF1A	138.094	105.799	-0.384325	0.292027
CACNB1	4.10657	3.21449	-0.353344	0.536994
EVI5	10.8572	7.5005	-0.533587	0.149589
STOML1	7.3794	4.88109	-0.596299	0.0572707
PKM	3704.2	3882.06	0.0676611	0.901618
DHX29	11.9169	14.5482	0.28783	0.709749
DNTTIP2	53.2933	59.8554	0.167526	0.594514
METTL22	13.5924	13.2901	-0.032451	0.975943
TP53BP1	35.553	16.352	-1.1205	0.00103163
TRO	0.0163236	0.0149694	-0.124946	1
RRP15	18.3533	20.7178	0.174833	0.798881
RHOA	342.124	700.972	1.03484	0.000538752
DHX8	23.7927	21.1731	-0.168283	0.792667
PMS2P4	5.09242	4.6341	-0.13606	0.925947
PRKCZ	17.8354	19.6074	0.136661	0.884759
ZFY	0.00555013	0.00413118	-0.425966	1
IARS2	58.2105	66.1977	0.185502	0.187669
SYT1	0.06817	0.0176054	-1.95312	1
NAV3	0.454909	1.05525	1.21394	0.107348
IDH3G	53.5674	60.7279	0.181006	0.753588
ROGDI	16.1738	15.5082	-0.0606246	0.954971
PDZD4	0.045479	0.601144	3.72444	0.274329
ATP2B3	0	0	0	1
ROCK1	10.8285	9.05572	-0.257935	0.0588561
CBFB	83.4699	91.3778	0.130588	0.792284
PDK3	4.99258	4.64846	-0.103032	0.766456
HYAL2	30.0601	53.818	0.840236	0.285456
HDAC4	10.6755	6.36819	-0.745354	0.481226
RASSF1	19.8129	15.4478	-0.359042	0.0028049
FGFR3	7.89996	5.42834	-0.541335	0.466663
IFI35	42.3081	47.5548	0.168656	0.730179
HEATR6	13.8891	8.59778	-0.691918	0.0340333
COASY	160.851	210.436	0.387661	0.0694885
PLEKHH3	10.1721	10.3522	0.0253232	0.978122
MEF2A	17.8677	14.1119	-0.340444	0.482688
OTUD5	55.4143	64.4306	0.217488	0.624877
TFE3	26.662	28.0844	0.0749886	0.765557
TBC1D25	11.3156	10.2339	-0.144962	0.816083
ACSL4	22.7234	21.2446	-0.0970868	0.896572
INPP5A	15.1136	20.7378	0.456414	0.256447
GPKOW	20.6765	15.8477	-0.383719	0.0028049
GRIPAP1	28.0047	21.3959	-0.38833	0.00194575
FTSJ1	80.5482	104.234	0.371899	0.0313554
PRR11	40.3695	37.2506	-0.116004	0.828483
REEP1	11.5805	10.2819	-0.171583	0.813825
ATP11A	19.6727	18.271	-0.106637	0.956811
POLR1A	26.5187	14.99	-0.823008	0.374538
LAPTM4A	182.849	312.781	0.7745	0.000538752
TTC7A	24.2927	15.456	-0.652359	0.355529
IP6K2	48.6126	47.2363	-0.0414369	0.93467
STON1-GTF2A1L	0.0156338	4.00493E-31	-94.9788	1
SRBD1	5.88557	3.88607	-0.59887	0.0280432
CYFIP1	52.8107	45.063	-0.228887	0.795122
KIF2A	75.3761	56.9589	-0.404185	0.826215
RASGRP2	2.18713	3.56686	0.705613	0.180109
PSME4	19.1703	15.5067	-0.305984	0.437898
IFT80	31.5929	25.5062	-0.308754	0.832741
SIRT2	8.86001	14.9807	0.757727	0.000538752
ERLEC1	20.7636	24.0547	0.212262	0.372683
PPP2R5B	5.09362	6.53113	0.358643	0.676935
PYGM	0.83827	8.23007	3.29542	0.0125
PAGE1	0.370184	0.768733	1.05424	0.346349
PITX1	60.0788	51.1617	-0.231794	0.590938
TRPC7	0	0.0112667	Inf	1
MAST4	0.775131	0.478632	-0.695523	0.254266
GPR116	0.00332147	0.00686284	1.04698	1
SDK2	0.0306357	0.0345231	0.172347	1
ADAM7	0	0	0	1
NUP133	20.2346	16.6615	-0.280301	0.421273
NUCKS1	3896.07	6119.14	0.651307	0.423568
VPS35	124.89	118.559	-0.0750537	0.916914
DNAJA2	38.4974	28.0465	-0.456937	0.000538752
BCL3	17.6531	15.2345	-0.212581	0.661331
KCNAB2	40.5089	51.3346	0.341694	0.322172
ABCC9	0.437013	0.825472	0.917543	0.000538752
GAL	193.949	497.719	1.35965	0.000538752
CLEC2D	1.20024	2.04708	0.770243	0.292722
FUNDC1	23.1894	29.2743	0.33617	0.00844291
MAOB	26.4258	20.7246	-0.350597	0.102407
RORA	0.344448	0.352639	0.0339055	1
DRD4	0.474875	0.407698	-0.220048	0.941781
TGFBR3	18.7074	8.65857	-1.11141	0.000538752
