symbol	uninfected_24.FPKM	SC35M_dNS1_24.FPKM	uninfected_24_SC35M_dNS1_24.logfc	uninfected_24_SC35M_dNS1_24.qvalue
PI4K2B	17.109	21.2068	0.309771	0.377256
BOD1L1	17.9617	15.2867	-0.232643	0.464463
MAT2B	42.9108	54.168	0.336099	0.0457835
TLL1	0.315005	0.251052	-0.32739	1
EDC4	48.9925	49.7709	0.0227413	0.974041
TRIO	25.5958	30.0109	0.229577	0.87646
VCAN	0	0.0295355	Inf	1
CLEC16A	6.15881	6.50221	0.0782789	0.879413
MSR1	0.126952	0.186367	0.553865	1
CDH1	1.26471	0.098652	-3.68031	0.000538752
SKIV2L2	79.4835	71.966	-0.14334	0.735246
DNAH5	0.489117	0.393752	-0.312892	0.670214
ZFYVE16	39.5431	38.655	-0.0327708	0.978103
FAM65A	42.1379	39.2234	-0.103404	0.925763
C6	0	0	0	1
RAI14	7.52983	24.3407	1.69268	0.144629
SOX30	0	0	0	1
PNKP	26.9165	24.3702	-0.14337	0.78663
BEST2	0.0271195	0.0518201	0.934183	1
PHLPP2	3.66456	3.22938	-0.182384	0.680432
SPDL1	42.4871	49.4891	0.220086	0.705722
STAU2	47.8005	33.0453	-0.532581	0.556708
PQLC2	9.48618	8.95687	-0.0828315	0.810426
CTNS	7.9652	8.89228	0.158842	0.803577
RTN4R	2.97727	2.52179	-0.239544	0.455772
PHF23	41.7731	52.0779	0.318099	0.295496
CDH10	4.51151	3.75086	-0.266388	0.323352
INPP4A	6.77574	5.64681	-0.262943	0.734647
RAB27B	7.31575	10.6299	0.539052	0.431599
PSMA4	224.578	322.994	0.524288	0.00238261
MYO16	1.29485	0.949397	-0.447696	0.775693
LSG1	26.2826	32.9278	0.325197	0.292613
PARP3	14.2204	13.2609	-0.100782	0.876995
TNC	0.148822	0.272081	0.87045	1
THAP3	13.9575	20.8768	0.580854	0.622257
FAM65C	0.117592	0.16766	0.511749	1
TDP1	28.7911	24.0316	-0.260691	0.348584
AIFM2	13.7933	13.7129	-0.00843557	0.982181
C2orf83	0.0105221	0	-Inf	1
SPATA7	2.46671	2.05781	-0.26148	0.661331
MED17	60.2023	84.527	0.489595	0.499413
RETSAT	25.8634	23.3079	-0.150091	0.561165
CAPG	248.213	254.595	0.036622	0.933336
AP2S1	209.334	207.984	-0.00933254	0.987606
USH2A	0.00049968	0.0048859	3.28955	1
ZPBP	0	0	0	1
TG	0.00238525	0.129761	5.76557	1
ADAM28	0.0868258	0.137972	0.668179	1
BARX2	0	0	0	1
DCUN1D1	53.0334	51.1974	-0.0508317	0.943033
PHF15	28.311	46.9788	0.730645	0.00844291
ZIC2	13.3449	9.43571	-0.500089	0.257075
LCP2	0	0	0	1
TRIT1	16.9835	22.5964	0.411959	0.0482046
ADRB1	0.0364237	0.0373847	0.0375688	1
GUCA2B	0.574648	0.214037	-1.42482	0.372911
CUL7	6.1245	4.79984	-0.351606	0.521455
CTNNA1	338.707	342.576	0.0163844	0.977805
PHKA2	24.0504	18.1359	-0.407215	0.747556
CNTLN	3.78976	3.594	-0.0765162	0.8918
EPHA3	0	0	0	1
HSPA5	152.875	233.963	0.613928	0.000538752
DSG2	29.8505	31.1934	0.0634887	0.794096
GEMIN8	10.0943	9.089	-0.151354	0.612594
OFD1	19.2685	20.7793	0.108903	0.856905
GPM6B	0.290102	0.265125	-0.12989	1
MAGEC2	0	0.0132365	Inf	1
PREX2	0	0	0	1
WDR37	2.69852	2.62638	-0.0390937	0.952049
YTHDC2	11.0535	12.7717	0.208443	0.706086
CTPS2	18.6491	15.2012	-0.294915	0.366443
ATP6V1H	85.9846	99.0524	0.204114	0.538929
POLR2B	84.1818	71.5633	-0.234287	0.628753
FAM214A	13.8884	15.9794	0.202329	0.748077
ARAP2	14.5794	21.4928	0.559927	0.549638
TPR	52.3416	53.1799	0.022923	0.979091
CP	5.65534	6.83892	0.274155	0.653535
KIAA0556	5.81831	6.37262	0.131285	0.887062
DTNBP1	13.6996	14.4693	0.078859	0.853693
XK	7.03176	5.69394	-0.304457	0.242605
ANO2	0.0173328	0.131835	2.92715	1
C12orf4	6.28791	9.46915	0.590655	0.0763708
SCML1	8.80488	10.1608	0.206643	0.264003
WWC3	6.02962	5.87752	-0.0368592	0.932949
ARHGAP6	0	0	0	1
FAM184B	0.528638	0.425231	-0.314032	0.229337
MAP4	58.947	51.8636	-0.184695	0.492407
GOPC	7.20718	6.89616	-0.0636415	0.856117
ROS1	0.0137498	0.0169405	0.301061	1
USP28	20.5458	23.5374	0.196107	0.599249
HDAC9	0	0.0179762	Inf	1
TSPAN17	10.6293	10.6408	0.0015654	0.996759
NOP16	56.6526	61.9929	0.129962	0.866727
CC2D2A	10.6104	11.0798	0.0624492	0.952075
RRM2B	31.9961	14.4544	-1.14639	0.418133
ZNF800	7.55546	8.25869	0.128394	0.727706
TNFRSF17	0	0.0430183	Inf	1
SNX29	2.43146	2.44308	0.00687497	0.992372
LMO3	0.0369481	0.0614495	0.733899	1
MRPS10	30.0643	27.6964	-0.118355	0.515456
GUCA1A	0.00873588	0	-Inf	1
RSF1	38.9112	48.0021	0.302913	0.567309
VPS13D	25.4876	26.2215	0.0409534	0.983226
CELF2	0	0	0	1
FAM120A	58.0244	56.6301	-0.0350905	0.931571
R3HDM1	61.6124	75.1046	0.28568	0.893979
COL9A2	0.077281	0.0722182	-0.0977502	1
KITLG	4.02839	4.12415	0.0338934	0.9622
ERCC8	7.90586	6.85447	-0.205875	0.656083
ADAMTS6	0.473253	0.629214	0.410938	0.739791
H6PD	2.83544	2.41927	-0.229002	0.181582
VAMP3	137.701	154.836	0.169208	0.901387
PER3	0.878408	1.41741	0.690294	0.374908
UTS2	0.315398	0.265985	-0.245828	1
TNFRSF9	0.382353	0.606733	0.666156	0.577818
EPN3	1.00282	0.88358	-0.182629	0.925865
SRD5A2	0.00194245	0	-Inf	1
LTBP1	0	0	0	1
RCN1	289.373	283.948	-0.0273076	0.960583
ELN	0.054452	0.0261958	-1.05565	1
RFC2	138.802	128.23	-0.114302	0.901733
ARID1B	7.6978	6.34395	-0.279065	0.215671
CLPTM1L	245.928	304.099	0.306307	0.411286
NEDD4L	73.2696	107.62	0.554664	0.308761
FOXP3	0.183198	0.105045	-0.802388	1
PPP1R3F	0.911729	1.05775	0.214319	0.881683
HEXB	152.541	144.4	-0.0791281	0.923514
PTCD2	11.6546	15.8351	0.442221	0.498497
KIAA2022	0	0	0	1
JKAMP	25.4426	30.497	0.261424	0.333466
DKK3	0.268164	0.313641	0.225998	1
ARHGEF5	2.58043	4.0448	0.648457	0.0091353
NFE2L3	0.560814	0.546419	-0.0375129	0.962439
CCDC90A	20.4089	21.4139	0.0693451	0.800241
LIMA1	38.1155	79.0306	1.05203	0.000538752
LETMD1	109.104	88.6246	-0.299921	0.1856
SLC4A8	0.00313665	0.0157933	2.33202	1
LAMC3	1.50164	0.997803	-0.589716	0.379246
PTGER3	0	0	0	1
TNIP3	0	0	0	1
MAPK9	25.8785	22.9668	-0.172207	0.56287
COL23A1	0.00631166	0.00417627	-0.595805	1
BCAR1	17.1833	22.5796	0.394011	0.14831
FAM160A2	12.2667	12.6197	0.040934	0.947699
HERPUD1	85.3447	94.5646	0.148	0.737733
HOMER3	23.883	28.0603	0.232544	0.72789
RAD51	73.8059	74.7446	0.0182339	0.97498
POLQ	4.43867	5.27886	0.2501	0.657658
PIK3CB	18.0794	19.743	0.126993	0.805457
CYBA	545.049	511.299	-0.0922174	0.769706
THOC3	45.1487	43.3554	-0.0584705	0.878091
HEBP2	4.15126	3.85202	-0.107932	0.896652
MPHOSPH9	28.5763	26.6491	-0.100731	0.912617
PLEKHA5	4.22154	4.9784	0.237912	0.41426
PRSS8	1.39559	0.770502	-0.857005	0.132477
SIKE1	78.9361	77.4403	-0.0276001	0.973641
RRP12	16.0153	17.4158	0.120947	0.833009
FNIP2	1.18558	0.922738	-0.361598	0.58773
MSMO1	24.8337	34.112	0.45798	0.0672042
TTC17	26.7972	31.8563	0.249497	0.650022
ALX4	0.0031977	0.00372192	0.219011	1
FSTL4	0.0264186	0.102622	1.95771	1
FOXN3	12.7206	10.1973	-0.318973	0.672814
METTL24	0	0	0	1
AKR7A2	58.3166	48.0095	-0.280587	0.216406
MRTO4	81.285	94.4154	0.216033	0.784848
NNAT	0.934231	0.667971	-0.483993	0.865821
USE1	42.3997	40.1465	-0.0787799	0.798547
MCF2L2	0.772351	0.724477	-0.0923168	0.940531
NRIP2	0.135395	0.137941	0.0268714	1
LAMA3	4.93265	4.12859	-0.256715	0.56982
AP5M1	16.0178	14.0059	-0.193632	0.815852
ANAPC4	12.54	12.0543	-0.0569885	0.941446
KCNQ1	12.7875	5.28438	-1.27493	0.000538752
TRAPPC3	50.1921	54.1061	0.10833	0.841526
THRAP3	102.71	103.309	0.00839451	0.991997
PHPT1	101.262	86.2899	-0.230827	0.215265
ENTPD2	0.264366	0.313977	0.248124	1
LY75	0.00264616	0.00767564	1.53638	1
ARID4B	10.3216	19.2549	0.89956	0.040778
OPN3	19.9631	16.0972	-0.310524	0.60448
SDCCAG8	18.1497	16.8698	-0.105501	0.961218
PTPRN	0.165825	0.0278923	-2.57172	1
HHAT	0.0708862	0.100232	0.49976	1
KIF1B	12.4887	13.0548	0.063962	0.90822
FOXC1	10.0968	12.5001	0.308052	0.016323
TBC1D22A	8.57084	7.27372	-0.236742	0.279186
SYNE2	23.5689	25.3086	0.102748	0.926805
PLEKHH1	4.77265	4.15447	-0.200125	0.886928
ATP9A	7.83879	5.87978	-0.414868	0.0450161
SPO11	0	0	0	1
CBLN4	0	0	0	1
CHRDL2	26.9123	41.8619	0.637372	0.0175605
FAM168A	9.12127	7.78733	-0.228105	0.374713
RELT	5.12371	5.98828	0.224952	0.44913
GALC	0	0	0	1
NOP58	67.6584	96.0751	0.505894	0.00321856
SZRD1	93.8814	105.088	0.162693	0.630339
KCNH2	0	0.00541297	Inf	1
CUL1	23.7355	23.6032	-0.00806768	0.980237
FAM114A2	15.5394	14.8938	-0.0612233	0.964247
CYFIP2	5.16534	3.53292	-0.548002	0.127465
TAB2	10.8205	14.5329	0.425559	0.00194575
GINM1	13.7523	13.364	-0.0413184	0.901989
EIF2AK2	31.9183	139.4	2.12677	0.000538752
USP36	33.8211	50.2654	0.571643	0.022651
MLL3	9.74674	10.9575	0.168925	0.89266
MCOLN3	0	0	0	1
CCDC85A	0	0	0	1
PUM2	48.5112	49.8068	0.0380246	0.965358
MRPL43	60.6681	54.377	-0.157943	0.570508
ITIH4	2.57944	3.34656	0.375623	0.879658
ITIH1	0.024463	0.00415832	-2.55653	1
C4orf27	25.9415	26.1599	0.0120958	0.98062
ZFR	31.2792	38.9985	0.318215	0.0714471
ZNF280C	1.60913	1.86736	0.214718	0.423713
NPFFR2	0	0	0	1
PHF21B	0.00540159	0	-Inf	1
TRAF1	0.0830933	0.752406	3.17871	0.000538752
RC3H2	35.9682	33.35	-0.109036	0.960485
PCGF2	26.1806	26.8235	0.0349947	0.968938
IL17RB	6.3834	4.82193	-0.404716	0.00844291
TRAF3IP2	23.8479	19.7152	-0.274556	0.794872
GYG2	0	0.00356202	Inf	1
DCBLD2	8.82996	8.29033	-0.0909759	0.945192
SERPINB3	2.86151	22.7736	2.99251	0.000538752
SOAT1	163.245	113.656	-0.522364	0.00441694
PKP2	8.9356	10.184	0.188674	0.629026
MSH4	0.00284678	0	-Inf	1
F7	0.0425762	0.0254185	-0.744172	1
GDI2	117.565	120.248	0.032555	0.949407
PRDM1	7.64231	10.2525	0.423901	0.124768
ATG5	12.4996	15.5856	0.31833	0.231667
TMCC3	2.03341	0.984457	-1.0465	0.2576
PITHD1	40.9376	42.3998	0.0506309	0.866072
MTA3	27.3745	24.96	-0.133215	0.777156
USP13	17.1387	14.0514	-0.286543	0.265528
ATP11B	17.3391	17.7645	0.0349665	0.961218
LAMC2	0.299835	0.626417	1.06295	0.509489
CDK14	23.8655	22.6846	-0.0732093	0.961586
SEC61A1	162.148	167.838	0.0497638	0.95211
PPP1R12A	23.2492	27.1374	0.223101	0.752966
RASGRF1	0.587983	0.2238	-1.39357	0.312742
CAMK2B	0.220115	0.118153	-0.897608	1
CROCC	5.02557	4.59331	-0.129753	0.856651
POLR3E	52.4528	50.9416	-0.0421733	0.954319
ATP2B4	36.4236	32.1189	-0.181453	0.265272
ZC3H11A	61.9029	68.8028	0.152461	0.679831
RIOK2	32.8372	43.6521	0.410722	0.0845346
YIPF1	9.35758	11.5642	0.305452	0.143407
TMEM48	35.8578	36.8242	0.0383673	0.913733
DGKG	0	0.774143	Inf	1
FLYWCH1	49.3582	42.1516	-0.227703	0.611758
UNKL	26.0861	37.5177	0.524293	0.833009
TBXAS1	0.759021	1.00279	0.401813	0.869596
PARP12	16.4827	77.7017	2.23699	0.000538752
ALDH18A1	83.2416	76.3512	-0.124654	0.748441
TARBP1	15.8949	19.648	0.305825	0.461792
PET112	19.3342	16.3641	-0.240621	0.328401
MXD1	10.5955	26.7157	1.33423	0.000538752
CDK17	9.64709	30.3074	1.6515	0.000538752
DNAJC25	11.6766	12.5164	0.100201	0.90822
SLC2A3	42.9685	50.7696	0.240686	0.597312
PSD	0.664671	0.449131	-0.565504	0.580376
CTDP1	4.53204	5.47892	0.273731	0.282382
CSDA	376.311	422.686	0.16766	0.357718
STYK1	2.30549	3.25532	0.497728	0.784242
WNK1	136.469	147.36	0.110775	0.92412
RPS17P5	0	0	0	1
CCAR1	116.051	134.894	0.217065	0.553869
OGFR	25.2297	65.2065	1.36989	0.000538752
GNA15	0.355146	0.526879	0.569062	0.400677
CREB3L3	0.48971	0.717597	0.551246	0.53676
PIGV	14.87	13.5262	-0.136648	0.700129
PTPRU	36.7527	32.9073	-0.159443	0.824352
SNRNP40	68.1617	73.8234	0.115117	0.746605
RIMBP2	0	0	0	1
COL11A1	0.0388551	0.0412698	0.0869829	1
QSER1	34.7818	21.675	-0.682302	0.373049
MPC1	19.6836	18.1094	-0.120256	0.74314
ACAA1	22.7274	22.404	-0.0206744	0.965936
BCAT1	0	0	0	1
HDAC7	50.699	52.7361	0.0568335	0.952583
LZTS1	0	0	0	1
PRDM6	0.0759032	0.200176	1.39903	1
WNT8A	0	0	0	1
SPAG4	5.58952	3.91473	-0.513813	0.418133
NCKAP1	49.3783	57.8815	0.229226	0.767698
MRPS35	70.2679	96.0394	0.450761	0.0535065
GUCY1B3	0	0	0	1
SFSWAP	25.4104	33.8625	0.41427	0.520282
TNK2	74.6717	53.2713	-0.487204	0.50581
MON2	10.8759	9.54369	-0.188521	0.696805
CDH3	0.719649	0.733624	0.0277471	0.988734
ARSF	0	0	0	1
GPBP1	30.0069	52.0496	0.794594	0.000538752
DGAT2	4.58866	3.12902	-0.552364	0.000538752
ZFP112	1.86675	1.39133	-0.424061	0.626417
CS	126.647	131.615	0.0555111	0.935687
LTK	1.29389	0.633308	-1.03073	0.102407
MRPS24	165.608	148.076	-0.161441	0.497241
ELMO2	13.2421	25.7403	0.958897	0.000538752
WAPAL	32.6029	31.9081	-0.0310769	0.974586
VMP1	219.461	274.028	0.320358	0.816418
APPBP2	17.3223	17.6896	0.030267	0.975881
POLD1	92.3208	86.4148	-0.0953775	0.894592
SEZ6	0.0522432	0.0801856	0.6181	1
EIF4B	428.951	317.231	-0.435282	0.103909
SLC6A16	1.1274	0.793092	-0.507435	0.714437
GLTSCR1	3.85539	4.99526	0.373681	0.838873
SPHK2	12.6752	10.0605	-0.333313	0.811589
RPL18	1112.37	1074.72	-0.0496855	0.873112
CA11	18.0643	10.9618	-0.720656	0.397728
ISOC2	24.0064	25.7474	0.101005	0.669298
U2AF2	145.379	152.197	0.0661213	0.84968
EPN1	78.2841	69.3751	-0.174302	0.549492
MED29	13.92	15.2335	0.130093	0.775349
AHRR	4.27766	6.72125	0.65191	0.280423
GSC2	0	0	0	1
ZNF275	1.62788	1.51355	-0.105058	0.692017
MTMR1	36.9046	40.2823	0.126346	0.892606
GPC1	65.9911	45.0515	-0.550697	0.00556088
ADCK1	5.84458	4.22168	-0.469282	0.0138143
HAGH	34.6532	29.0929	-0.252321	0.499875
RNF4	39.5123	44.5644	0.17359	0.811856
CASP8	35.0573	49.6786	0.502907	0.680018
LIMCH1	80.2056	101.812	0.344127	0.361469
ASUN	64.5217	63.8078	-0.0160514	0.977967
TM7SF3	312.677	268.848	-0.217883	0.815006
DLX3	0.346654	0.172535	-1.00661	1
SPA17	6.20229	4.95405	-0.324191	0.683501
TSPAN32	0.215835	0.23507	0.123161	1
WISP2	90.735	37.4776	-1.27563	0.000538752
DMRT3	0	0	0	1
ST3GAL6	0.00326634	0	-Inf	1
ATP2C2	0.446949	0.780443	0.804183	0.346769
NGFR	0.041942	0.114232	1.4455	1
CDON	3.65252	2.76777	-0.400167	0.41411
TAF2	25.1572	27.1074	0.107716	0.876177
HIPK2	2.42891	4.45738	0.875884	0.000538752
TNPO3	22.5913	23.6271	0.0646771	0.789479
MEF2BNB-MEF2B	1.33473	1.08021	-0.305228	0.909947
RFXANK	45.5817	46.0987	0.0162705	0.980734
TMEM161A	47.1242	49.4163	0.0685201	0.915502
LPAR2	5.75618	5.33345	-0.110042	0.876832
CTSA	108.254	100.478	-0.107534	0.651699
SUGP2	25.1454	33.3204	0.406111	0.298206
SLC12A2	5.49212	5.6063	0.0296849	0.976649
SNX24	10.9185	7.53121	-0.535816	0.298454
EYA2	0	0	0	1
CNN2	59.9272	62.0392	0.0499694	0.903144
ABCA7	23.2554	18.4472	-0.334161	0.301085
SNCAIP	0	0.00794749	Inf	1
DDX20	12.418	18.0053	0.53599	0.0821142
BTBD1	42.7631	50.2127	0.231686	0.342725
FAR2	0.968891	1.15406	0.252308	0.959425
BCAS1	0.00298648	0	-Inf	1
POU1F1	0	0	0	1
CHI3L2	0.004977	0.170492	5.09829	1
SBNO2	39.7006	57.8097	0.542153	0.0371714
PMS1	18.2237	15.6921	-0.215772	0.817382
HMG20B	183.574	187.469	0.0302888	0.968531
CALCRL	0.0391318	0.128044	1.71023	1
TAF11	24.0916	21.793	-0.144666	0.78881
ANKS1A	5.02283	6.58816	0.391376	0.00194575
AP3D1	38.2854	38.923	0.0238273	0.978622
ZNF76	16.1489	54.1481	1.74547	0.000538752
SLC9A3R2	24.8299	21.5514	-0.204295	0.38576
NTHL1	27.8765	23.3351	-0.256549	0.595634
UHRF1BP1	10.9259	12.509	0.195207	0.240438
GNAI3	40.5917	48.3003	0.250847	0.0415435
IPO5	112.937	112.39	-0.00699784	0.989055
OAT	31.1918	30.8008	-0.0182005	0.973193
WDR3	37.1413	40.9714	0.141593	0.701758
PKN2	39.2116	43.6458	0.15456	0.837789
WDR18	46.9061	45.7131	-0.0371657	0.959196
TRAM2	10.6793	9.43126	-0.179298	0.306687
NTN1	0.00288961	0.00895338	1.63156	1
GLP2R	52.5965	40.475	-0.377937	0.22633
MCM10	23.9376	24.8629	0.0547147	0.951386
DGKA	9.91106	8.21484	-0.270807	0.865181
ERBB3	13.2842	10.9818	-0.274601	0.826156
ROPN1	0	0	0	1
ANKRD44	13.2694	14.998	0.176663	0.918326
KARS	105.888	117.002	0.143993	0.6888
ADAT1	48.3942	42.8586	-0.175251	0.804361
PDIA5	22.258	23.2053	0.0601282	0.95236
TBC1D22B	4.40396	5.5238	0.326858	0.0235139
NDUFB4	200.705	215.77	0.104417	0.797784
SPEN	11.2434	15.7531	0.486554	0.340852
MYLK	0.255022	0.155939	-0.709636	1
ZC3H15	46.8414	55.5887	0.247006	0.337745
MAP2K4	8.33215	10.9167	0.389774	0.413477
TMEM206	7.33418	7.96733	0.11946	0.834165
SNAP91	0	0	0	1
SLK	15.5003	21.0449	0.441181	0.0196933
CYB5R4	6.67445	8.19735	0.296509	0.167779
COL17A1	0.601711	0.422431	-0.510355	0.69037
GSTO2	2.23942	1.43041	-0.646695	0.106056
SEC61A2	4.0202	4.83078	0.264987	0.898486
PRKCQ	1.01853	1.40135	0.46033	0.0643183
TLE2	13.8963	9.63511	-0.528328	0.0876094
ASB1	10.4082	14.5625	0.484529	0.219516
FAM107B	97.7393	97.8947	0.00229221	0.995646
ME1	22.6534	22.7662	0.00716381	0.982994
TBC1D1	12.3327	11.8112	-0.0623395	0.942382
CDK13	9.91106	9.59858	-0.0462194	0.932207
MTHFD2	103.578	97.4903	-0.0873854	0.887743
SLC9A7	1.76767	1.16885	-0.596754	0.427424
FOXJ2	4.13683	4.046	-0.0320305	0.973538
YBX1	839.645	797.925	-0.0735262	0.751382
PDE4A	0.343515	0.368833	0.102593	0.97296
PPP2R5A	18.7742	20.2378	0.108302	0.588839
CTNNA2	0.00331625	0.00398162	0.2638	1
ELAVL1	58.5957	57.9271	-0.0165551	0.972247
TIE1	0.290097	0.238265	-0.283971	1
DIP2B	7.99141	10.0269	0.327348	0.0537376
SMARCD1	72.6792	82.1692	0.177055	0.718742
KDM4A	25.7335	22.3212	-0.205237	0.750827
NFYC	74.7958	101.187	0.435988	0.449286
ZMYND12	0	0	0	1
SLC9A3	4.62091	3.75404	-0.299733	0.741854
NGEF	3.9999	1.8852	-1.08524	0.435133
ASPM	17.9128	16.0381	-0.159483	0.3668
CD84	0	0.00151991	Inf	1
ELOVL1	73.6591	80.0696	0.120391	0.538929
SPI1	0.102265	0.0314132	-1.70286	1
ZNRD1	44.2677	48.2586	0.124532	0.563676
MPPED2	0.00495008	0.00779543	0.655177	1
CLDN18	0.108175	0.0735307	-0.556954	1
ZBTB11	7.0868	7.70092	0.119898	0.563842
ATXN3	18.0213	19.8797	0.141592	0.825075
GOLGA5	11.4399	10.7091	-0.0952303	0.694769
FGFR2	0	0.00783362	Inf	1
LRRC40	8.51977	8.65534	0.0227763	0.953521
ISOC1	29.6244	23.091	-0.359451	0.0568101
EML1	17.2682	11.2792	-0.614451	0.0318963
TRMT11	21.7091	13.5674	-0.67815	0.735043
THUMPD1	13.1163	14.4605	0.140759	0.683851
MSANTD3	23.1434	21.8958	-0.0799456	0.817218
KIF26A	13.0844	9.39378	-0.478072	0.000538752
ATG2B	5.65585	6.84365	0.275024	0.678237
ARFGEF1	19.3261	19.9722	0.0474466	0.978796
ACSM2B	0	0.052971	Inf	1
ZFAT	9.81431	10.2859	0.0677134	0.9249
MTFR1	34.3227	31.369	-0.129826	0.762727
STAG3	2.05029	1.30205	-0.655042	0.284837
FECH	24.4298	18.9854	-0.363752	0.243399
MYO9A	8.96418	6.98201	-0.36053	0.635068
DDX3Y	0	0	0	1
PFKP	145.758	96.8297	-0.590051	0.0366677
IDI1	22.5129	31.49	0.484141	0.057517
SP100	28.1579	148.484	2.39869	0.000538752
KLF6	2.98522	41.8747	3.81017	0.000538752
PPAP2A	11.216	9.76366	-0.200066	0.812075
NEO1	22.1911	21.2231	-0.0643471	0.961186
TRAM1	84.7235	89.4928	0.0790097	0.861208
PHKA1	9.37123	8.95009	-0.066336	0.803275
TNFRSF1A	138.094	186.466	0.433257	0.117647
CACNB1	4.10657	3.13803	-0.388076	0.61241
EVI5	10.8572	11.3115	0.0591501	0.946879
STOML1	7.3794	7.59635	0.0418038	0.958251
PKM	3704.2	3913.86	0.0794291	0.873042
DHX29	11.9169	14.0669	0.239291	0.705956
DNTTIP2	53.2933	73.3673	0.461183	0.039223
METTL22	13.5924	17.2298	0.342101	0.504363
TP53BP1	35.553	32.9362	-0.110298	0.901887
TRO	0.0163236	0.0347025	1.08808	1
RRP15	18.3533	27.7201	0.594894	0.0874224
RHOA	342.124	352.178	0.0417853	0.924041
DHX8	23.7927	29.2591	0.298367	0.511097
PMS2P4	5.09242	3.07017	-0.730033	0.417195
PRKCZ	17.8354	17.3431	-0.0403782	0.967744
ZFY	0.00555013	0.0141501	1.35022	1
IARS2	58.2105	52.5178	-0.148474	0.340483
SYT1	0.06817	0.132761	0.961628	1
NAV3	0.454909	0.858011	0.915418	0.512235
IDH3G	53.5674	58.1936	0.119506	0.843061
ROGDI	16.1738	15.8209	-0.0318253	0.977981
PDZD4	0.045479	0	-Inf	1
ATP2B3	0	0	0	1
ROCK1	10.8285	10.9195	0.0120727	0.974931
CBFB	83.4699	90.4283	0.115519	0.823188
PDK3	4.99258	2.94145	-0.763259	0.000538752
HYAL2	30.0601	29.6992	-0.0174292	0.98944
HDAC4	10.6755	7.00263	-0.608341	0.501496
RASSF1	19.8129	19.4857	-0.024021	0.950422
FGFR3	7.89996	6.09665	-0.373828	0.709395
IFI35	42.3081	224.949	2.41059	0.000538752
HEATR6	13.8891	13.0201	-0.093209	0.906684
COASY	160.851	180.907	0.169525	0.552036
PLEKHH3	10.1721	10.4393	0.0374089	0.957363
MEF2A	17.8677	15.1976	-0.233508	0.681618
OTUD5	55.4143	63.6896	0.200798	0.662411
TFE3	26.662	28.5559	0.0990085	0.625469
TBC1D25	11.3156	11.0205	-0.0381176	0.957528
ACSL4	22.7234	42.5843	0.906139	0.000538752
INPP5A	15.1136	13.6082	-0.151373	0.843952
GPKOW	20.6765	22.4746	0.120309	0.538658
GRIPAP1	28.0047	34.2025	0.288436	0.0430682
FTSJ1	80.5482	86.1234	0.0965539	0.777618
PRR11	40.3695	32.9174	-0.294417	0.44426
REEP1	11.5805	6.924	-0.74202	0.0202939
ATP11A	19.6727	19.2602	-0.0305765	0.983809
POLR1A	26.5187	39.0553	0.55851	0.785448
LAPTM4A	182.849	214.717	0.231784	0.370723
TTC7A	24.2927	21.8932	-0.150038	0.890389
IP6K2	48.6126	49.0886	0.0140565	0.977555
STON1-GTF2A1L	0.0156338	0	-Inf	1
SRBD1	5.88557	7.15419	0.281605	0.387082
CYFIP1	52.8107	51.105	-0.0473668	0.966269
KIF2A	75.3761	83.3468	0.14502	0.955462
RASGRP2	2.18713	0.989546	-1.1442	0.0606828
PSME4	19.1703	21.0958	0.138083	0.812354
IFT80	31.5929	22.4712	-0.491522	0.669823
SIRT2	8.86001	7.13232	-0.312938	0.266156
ERLEC1	20.7636	21.3847	0.0425244	0.936891
PPP2R5B	5.09362	7.84002	0.622167	0.346349
PYGM	0.83827	0.690565	-0.279638	0.944959
PAGE1	0.370184	0.511982	0.467851	0.796074
PITX1	60.0788	44.3421	-0.438179	0.17318
TRPC7	0	0	0	1
MAST4	0.775131	1.24383	0.682279	0.210236
GPR116	0.00332147	0.0017014	-0.965104	1
SDK2	0.0306357	0.0734746	1.26203	1
ADAM7	0	0	0	1
NUP133	20.2346	22.6126	0.160301	0.674314
NUCKS1	3896.07	3135.17	-0.313477	0.804484
VPS35	124.89	126.288	0.0160605	0.980455
DNAJA2	38.4974	48.8257	0.342881	0.00194575
BCL3	17.6531	37.496	1.08681	0.000538752
KCNAB2	40.5089	37.106	-0.126585	0.841467
ABCC9	0.437013	0.376529	-0.214915	0.480938
GAL	193.949	183.473	-0.0801099	0.707804
CLEC2D	1.20024	2.00825	0.742613	0.492996
FUNDC1	23.1894	25.8319	0.155692	0.401561
MAOB	26.4258	13.9953	-0.917001	0.000538752
RORA	0.344448	0.487181	0.50017	0.507694
DRD4	0.474875	0.255601	-0.893654	0.691882
TGFBR3	18.7074	14.8234	-0.335736	0.358231
KIAA1107	0.395494	0.395511	5.87583E-05	0.999366
PLA2G10	0.0509042	0.0787047	0.628666	1
HES2	7.02714	3.71247	-0.920558	0.160964
ATP1B3	939.153	948.682	0.0145645	0.990368
NEDD4	32.6244	36.9583	0.179946	0.84524
PIGB	15.9881	13.6561	-0.227447	0.855612
MAPK6	20.0218	21.6245	0.111095	0.886074
GNB5	18.5538	17.5379	-0.0812357	0.899173
RAB27A	23.533	25.165	0.0967346	0.900745
CECR5	20.5489	21.3758	0.0569171	0.850115
UFD1L	127.551	131.53	0.0443115	0.977623
LRP6	8.88067	11.1046	0.322419	0.654174
GUCY2C	0	0	0	1
SCT	0.216383	0.572739	1.40429	0.742083
