symbol	uninfected_48.FPKM	SC35M_wt_48.FPKM	uninfected_48_SC35M_wt_48.logfc	uninfected_48_SC35M_wt_48.qvalue
FLT4	0.0108735	0.747135	6.10248	0.000538752
NSUN2	99.6557	166.982	0.744671	0.000538752
FBXO42	7.04242	4.05333	-0.796964	0.0479654
MFAP3	28.1685	25.5544	-0.140512	0.897014
MRI1	16.9868	15.6336	-0.119764	0.872937
METTL1	30.559	13.8525	-1.14145	0.114931
HOXC8	0.332069	5.95775	4.16521	0.000538752
AGA	14.3104	9.64078	-0.569838	0.110182
PI4K2B	11.9877	10.5092	-0.189899	0.700066
BOD1L1	17.882	7.64666	-1.22561	0.218631
MAT2B	36.9299	26.3182	-0.488728	0.017258
TLL1	0.303612	0.669197	1.1402	0.498187
EDC4	57.1606	50.5842	-0.176333	0.720382
TRIO	23.4888	24.0912	0.0365295	0.982794
VCAN	0	0.0596614	Inf	1
CLEC16A	5.63978	3.76846	-0.581664	0.0523398
MSR1	0.0117611	0.0590101	2.32694	1
CDH1	0.196877	3.52354	4.16166	0.000538752
SKIV2L2	87.7993	46.7035	-0.910679	0.000538752
DNAH5	0.482806	0.169092	-1.51364	0.0249735
ZFYVE16	36.297	46.9738	0.372006	0.688546
FAM65A	45.1246	54.3629	0.268706	0.70904
C6	0	0	0	1
RAI14	9.5905	31.5371	1.71737	0.00773312
SOX30	0.00358063	0.178657	5.64083	1
PNKP	22.4698	41.7789	0.894787	0.00480514
BEST2	0.0504426	5.78827	6.84235	0.00149606
PHLPP2	3.91136	3.94374	0.0118944	0.988895
SPDL1	51.727	72.6999	0.491036	0.379246
STAU2	41.0736	122.303	1.57417	0.55122
PQLC2	8.27475	7.07056	-0.226891	0.381297
CTNS	7.99726	7.72189	-0.0505522	0.961703
RTN4R	2.44382	1.36094	-0.844531	0.000538752
PHF23	46.9484	42.5085	-0.143326	0.807834
CDH10	5.26461	1.00552	-2.38839	0.000538752
INPP4A	6.07614	4.09389	-0.569683	0.392987
RAB27B	4.58915	6.64221	0.533437	0.484965
PSMA4	227.42	275.789	0.278206	0.173324
MYO16	0.680869	0.25835	-1.39805	0.051382
LSG1	28.9884	41.464	0.516386	0.106793
PARP3	11.3079	9.66628	-0.226292	0.690238
TNC	0.0114885	0.24286	4.40186	1
THAP3	15.7664	17.3499	0.138077	0.961225
FAM65C	0.106663	3.54378	5.05416	0.000538752
TDP1	27.6851	17.6409	-0.650185	0.000538752
AIFM2	9.4106	13.208	0.489056	0.0773682
C2orf83	0	2.70064	Inf	0.000538752
SPATA7	2.76927	2.07564	-0.415948	0.521152
MED17	73.0491	78.9423	0.111931	0.945261
RETSAT	25.7292	15.7974	-0.703716	0.0105062
CAPG	212.313	300.313	0.50027	0.000538752
AP2S1	170.406	307.931	0.853629	0.0532749
USH2A	0.00206494	0.0759953	5.20174	1
ZPBP	0	0	0	1
TG	0	1.18588	Inf	0.000538752
ADAM28	0.171974	0	-Inf	1
BARX2	0	0	0	1
DCUN1D1	49.0417	36.248	-0.436109	0.251405
PHF15	28.6933	26.8819	-0.0940779	0.904817
ZIC2	16.8814	14.2814	-0.241301	0.877242
LCP2	0	0.0887703	Inf	1
TRIT1	23.2126	15.8069	-0.554348	0.167628
ADRB1	0.0379896	0.385285	3.34225	0.0128282
GUCA2B	0.155575	0	-Inf	1
CUL7	5.16476	2.54988	-1.01827	0.0147632
CTNNA1	355.275	285.088	-0.317526	0.196696
PHKA2	20.28	9.91769	-1.03198	0.301787
CNTLN	3.50239	2.69435	-0.378401	0.273858
EPHA3	0	0	0	1
HSPA5	181.243	196.788	0.118713	0.491299
DSG2	25.7103	27.0632	0.0739887	0.737833
GEMIN8	10.2059	3.23075	-1.65946	0.000538752
OFD1	22.4708	17.9232	-0.326219	0.549567
GPM6B	0.242639	2.12051	3.12753	0.000538752
MAGEC2	0	0	0	1
PREX2	0	0	0	1
WDR37	3.43844	5.38564	0.647364	0.0051878
YTHDC2	11.0256	8.72202	-0.338125	0.37747
CTPS2	18.0189	7.4782	-1.26875	0.000538752
ATP6V1H	85.8477	66.8088	-0.361741	0.255272
POLR2B	89.129	94.0062	0.0768615	0.936562
FAM214A	16.169	10.3729	-0.640413	0.0641032
ARAP2	10.3243	2.76244	-1.90203	0.000538752
TPR	55.3658	34.7812	-0.670689	0.192842
CP	9.47349	4.68829	-1.01483	0.0118335
KIAA0556	5.7806	7.06021	0.288493	0.722466
DTNBP1	12.3448	5.23621	-1.2373	0.000538752
XK	7.30177	3.52492	-1.05065	0.000538752
ANO2	0.189162	0.0314637	-2.58786	1
C12orf4	4.91672	16.8327	1.7755	0.000538752
SCML1	10.0039	45.086	2.17212	0.000538752
WWC3	6.60307	8.96231	0.440734	0.107539
ARHGAP6	0.00567872	0.612838	6.75379	0.000538752
FAM184B	0.622566	1.06692	0.777147	0.000538752
MAP4	63.0135	33.6691	-0.904236	0.0232272
GOPC	9.20316	6.5361	-0.493699	0.000538752
ROS1	0.056656	0.0301909	-0.908116	1
USP28	19.7329	10.8362	-0.864747	0.0893972
HDAC9	0.0168772	0.0256513	0.603954	1
TSPAN17	9.62922	15.9786	0.730648	0.00103163
NOP16	78.1353	59.1438	-0.401747	0.421005
CC2D2A	10.2592	10.2619	0.00038912	0.999219
RRM2B	23.5798	41.6626	0.821202	0.404057
ZNF800	9.55947	7.06434	-0.436377	0.305232
TNFRSF17	0	0.264602	Inf	1
SNX29	2.28213	4.30487	0.91559	0.00629617
LMO3	0.00235271	1.04214	8.79101	0.000538752
MRPS10	30.7381	24.5893	-0.321994	0.00878921
GUCA1A	0	0.473827	Inf	0.00238261
RSF1	41.3406	41.7698	0.0149023	0.988378
VPS13D	23.87	13.3375	-0.839711	0.417881
CELF2	0	0.00633029	Inf	1
FAM120A	59.8122	76.364	0.352454	0.0187882
R3HDM1	80.5216	46.5694	-0.789994	0.660532
COL9A2	0.157547	0.40653	1.36758	0.0718729
KITLG	2.79949	4.69732	0.746676	0.0923076
ERCC8	8.02155	11.7197	0.546987	0.0400048
ADAMTS6	0.294171	1.07163	1.86509	0.000538752
H6PD	2.75135	0.670771	-2.03625	0.000538752
VAMP3	131.2	161.894	0.30328	0.79071
PER3	0.860782	4.00511	2.21812	0.000538752
UTS2	0.349877	2.21256	2.6608	0.000538752
TNFRSF9	0.770375	2.03613	1.4022	0.440903
EPN3	0.234568	0.0354305	-2.72694	1
SRD5A2	0.00417113	0.0456172	3.45107	1
LTBP1	0	0.457057	Inf	0.0901844
RCN1	364.31	312.987	-0.219062	0.460412
ELN	0.0583508	0.320206	2.45618	1
RFC2	106.894	119.441	0.160114	0.864153
ARID1B	8.34953	3.18383	-1.39093	0.000538752
CLPTM1L	242.571	534.013	1.13847	0.000538752
NEDD4L	60.2818	96.8783	0.684452	0.084129
FOXP3	0.144432	0.290252	1.00691	1
PPP1R3F	1.45416	9.34064	2.68333	0.000538752
HEXB	165.622	188.352	0.185537	0.746695
PTCD2	9.75971	6.34425	-0.621388	0.467995
KIAA2022	0	0.0102807	Inf	1
JKAMP	26.1249	42.1514	0.690157	0.00402791
DKK3	0.100531	1.99332	4.30946	0.000538752
ARHGEF5	2.28754	2.25195	-0.0226248	0.981591
NFE2L3	0.370565	1.87693	2.34058	0.000538752
CCDC90A	19.8265	28.7051	0.533876	0.000538752
LIMA1	23.668	60.9987	1.36584	0.000538752
LETMD1	124.33	90.2529	-0.462126	0.0235139
SLC4A8	0.0097017	1.41058	7.18384	0.000538752
LAMC3	1.30554	1.28147	-0.0268542	0.985463
PTGER3	0.00684482	0.332199	5.60089	1
TNIP3	0	0.128728	Inf	1
MAPK9	30.8673	25.9718	-0.249132	0.398703
COL23A1	0.00682756	0.300648	5.46056	1
BCAR1	20.3866	18.4516	-0.143875	0.682408
FAM160A2	13.9875	8.6859	-0.687389	0.134731
HERPUD1	81.9048	39.9678	-1.03511	0.0238151
HOMER3	14.3456	38.3367	1.41812	0.0150847
RAD51	62.7756	59.7523	-0.0712092	0.923228
POLQ	4.74107	3.46881	-0.450772	0.455289
PIK3CB	15.811	10.6147	-0.574872	0.0343017
CYBA	490.565	1028.33	1.06779	0.000538752
THOC3	40.0903	27.2769	-0.555575	0.182158
HEBP2	3.38345	5.43137	0.682823	0.00441694
MPHOSPH9	23.178	79.2584	1.77381	0.270851
PLEKHA5	4.69366	6.88688	0.553139	0.087226
PRSS8	1.21194	2.49314	1.04065	0.0770042
SIKE1	67.8274	88.7097	0.387224	0.383411
RRP12	19.7008	18.9212	-0.0582511	0.950665
FNIP2	0.57241	0.707895	0.306487	0.784274
MSMO1	30.1232	28.2905	-0.0905545	0.905279
TTC17	30.9695	24.7299	-0.324592	0.63431
ALX4	0.00878974	0	-Inf	1
FSTL4	0.0620991	1.1713	4.23739	0.329833
FOXN3	10.7444	15.6524	0.542808	0.509538
METTL24	0	0.419456	Inf	1
AKR7A2	42.2583	59.792	0.500718	0.0160169
MRTO4	94.6878	138.463	0.548246	0.305564
NNAT	1.26942	1.07728	-0.236779	0.935877
USE1	37.3079	39.1488	0.0694884	0.831205
MCF2L2	0.716208	1.54749	1.11147	0.00238261
NRIP2	0.145902	0.432941	1.56917	0.637227
LAMA3	4.72186	4.01057	-0.235548	0.685636
AP5M1	14.941	9.89378	-0.594683	0.216274
ANAPC4	9.24443	7.73751	-0.256715	0.654861
KCNQ1	10.4052	5.49816	-0.920277	0.28923
TRAPPC3	55.0203	45.0871	-0.287248	0.229483
THRAP3	96.5985	68.8211	-0.489149	0.545133
PHPT1	95.5234	190.578	0.996458	0.000538752
ENTPD2	0.405967	0.719436	0.825503	0.173832
LY75	0.00356459	0.630961	7.46767	0.0051878
ARID4B	13.0303	43.4385	1.73711	0.017258
OPN3	29.5041	24.5931	-0.262659	0.539472
SDCCAG8	22.812	12.6445	-0.851276	0.154218
PTPRN	0.247847	0.565526	1.19014	0.156383
HHAT	0.0745598	0.255265	1.77553	1
KIF1B	10.8589	10.3683	-0.0666943	0.901113
FOXC1	16.2977	10.6418	-0.614923	0.000538752
TBC1D22A	7.12021	4.3566	-0.708717	0.192986
SYNE2	14.3077	12.4473	-0.200958	0.819304
PLEKHH1	7.74881	5.53069	-0.486515	0.846841
ATP9A	5.25286	2.97589	-0.819783	0.000538752
SPO11	0	0	0	1
CBLN4	0	0	0	1
CHRDL2	17.9124	60.1474	1.74754	0.000538752
FAM168A	9.95128	4.24406	-1.22944	0.000538752
RELT	5.25714	6.06528	0.206295	0.589855
GALC	0	0	0	1
NOP58	81.89	129.658	0.662948	0.000538752
SZRD1	99.5717	200.003	1.00621	0.000538752
KCNH2	0	0	0	1
CUL1	26.999	18.7681	-0.524621	0.000538752
FAM114A2	10.512	13.4833	0.359142	0.783835
CYFIP2	3.65755	6.35361	0.7967	0.0379494
TAB2	12.4832	9.42334	-0.40568	0.317601
GINM1	15.9782	21.1785	0.406492	0.00402791
EIF2AK2	30.3071	30.9301	0.0293531	0.975037
USP36	48.9562	61.7644	0.335284	0.394095
MLL3	9.53998	6.95202	-0.456554	0.751175
MCOLN3	0.00438213	0.459595	6.71259	0.506522
CCDC85A	0.0103286	0	-Inf	1
PUM2	50.2779	27.6396	-0.863188	0.0472592
MRPL43	50.905	53.6824	0.0766406	0.891141
ITIH4	4.51772	7.08553	0.649281	0.72382
ITIH1	0.0268221	1.46445	5.77079	0.505235
C4orf27	26.0356	13.4498	-0.952904	0.000538752
ZFR	33.0476	51.1314	0.629665	0.0111727
ZNF280C	1.72827	2.75547	0.672968	0.000538752
NPFFR2	0	0	0	1
PHF21B	0.00273576	0	-Inf	1
TRAF1	0.112763	0.175345	0.636905	1
RC3H2	31.615	22.3906	-0.497717	0.930199
PCGF2	22.4762	37.182	0.72621	0.154063
IL17RB	7.59104	4.32517	-0.811542	0.000538752
TRAF3IP2	17.3665	13.7107	-0.341005	0.781653
GYG2	0	0.223151	Inf	1
DCBLD2	9.05227	21.9738	1.27943	0.00737689
SERPINB3	1.34938	9.89847	2.87491	0.000538752
SOAT1	198.584	74.428	-1.41583	0.000538752
PKP2	7.47262	15.3565	1.03916	0.00194575
MSH4	0.00635572	1.00218	7.30087	0.418066
F7	0.0327354	0.0477269	0.543951	1
GDI2	118.127	83.2915	-0.504097	0.0028049
PRDM1	5.83268	3.91992	-0.573334	0.262924
ATG5	13.4786	11.6986	-0.204338	0.339452
TMCC3	0.67521	0.162517	-2.05475	0.00103163
PITHD1	41.529	46.0504	0.149093	0.438977
MTA3	24.3503	13.3441	-0.867744	0.0768017
USP13	15.8538	12.2699	-0.369703	0.53695
ATP11B	16.7071	11.8713	-0.49299	0.500734
LAMC2	0.0830268	8.66263	6.70508	0.000538752
CDK14	21.5318	9.03407	-1.25302	0.0484468
SEC61A1	166.064	188.309	0.181359	0.745972
PPP1R12A	24.2657	53.2345	1.13345	0.0184811
RASGRF1	0.133198	0.825668	2.63199	0.016323
CAMK2B	0.051999	0.723534	3.79851	0.000538752
CROCC	5.72406	6.84992	0.259047	0.570581
POLR3E	61.7628	59.4778	-0.0543865	0.95063
ATP2B4	28.6591	10.4629	-1.45371	0.000538752
ZC3H11A	69.8537	57.9471	-0.269599	0.33431
RIOK2	34.223	30.1681	-0.181943	0.754055
YIPF1	6.63818	11.0892	0.740296	0.000538752
TMEM48	41.4424	51.4438	0.311891	0.0280432
DGKG	0.518332	16.5942	5.00066	0.0901844
FLYWCH1	43.4655	43.2229	-0.00807549	0.990129
UNKL	35.186	30.2259	-0.219218	0.941781
TBXAS1	0.831729	2.44146	1.55356	0.352399
PARP12	15.9515	17.746	0.153797	0.669823
ALDH18A1	97.4114	57.0008	-0.77311	0.0258047
TARBP1	17.9039	13.5083	-0.406422	0.451495
PET112	18.9099	11.863	-0.672677	0.000538752
MXD1	9.57985	21.5221	1.16774	0.00629617
CDK17	13.5667	17.0444	0.329227	0.390875
DNAJC25	13.0085	25.8938	0.993155	0.000538752
SLC2A3	49.3213	30.0029	-0.71711	0.126376
PSD	0.515859	4.75161	3.20337	0.000538752
CTDP1	4.90124	5.50127	0.16662	0.702343
CSDA	385.022	343.183	-0.165964	0.443388
STYK1	1.50032	3.54397	1.24009	0.494461
WNK1	110.467	93.2771	-0.24402	0.621051
RPS17P5	0	0	0	1
CCAR1	125.267	316.698	1.33811	0.000538752
OGFR	30.0734	28.3975	-0.0827246	0.861327
GNA15	0.383511	2.03863	2.41026	0.000538752
CREB3L3	0.291355	2.96255	3.34598	0.000538752
PIGV	10.7711	6.05147	-0.831803	0.00878921
PTPRU	41.738	19.0244	-1.13351	0.00238261
SNRNP40	79.4737	65.5235	-0.278466	0.316774
RIMBP2	0	0	0	1
COL11A1	0.0111659	0.011433	0.0340963	1
QSER1	28.8982	27.1452	-0.0902797	0.959037
MPC1	14.749	17.3456	0.233954	0.532424
ACAA1	16.7173	15.6615	-0.0941123	0.817218
BCAT1	0	0.02382	Inf	1
HDAC7	47.894	41.2609	-0.215071	0.771998
LZTS1	0	0.795404	Inf	0.000538752
PRDM6	0.0676543	0.327677	2.27602	1
WNT8A	0	0.465418	Inf	0.000538752
SPAG4	14.4858	8.08244	-0.841776	0.279783
NCKAP1	58.5659	38.6099	-0.60109	0.549714
MRPS35	75.2624	87.5488	0.218159	0.450631
GUCY1B3	0	0	0	1
SFSWAP	25.2135	33.0925	0.392312	0.456301
TNK2	70.9447	42.0133	-0.755848	0.102943
MON2	9.42703	6.70801	-0.490919	0.468765
CDH3	0.339057	1.69078	2.31809	0.00666586
ARSF	0	0	0	1
GPBP1	32.9831	28.2637	-0.22278	0.555154
DGAT2	3.79652	1.65981	-1.19366	0.000538752
ZFP112	1.85843	0.46206	-2.00794	0.0586312
CS	128.178	160.903	0.328038	0.342466
LTK	0.764661	0.909987	0.251027	0.708717
MRPS24	128.554	200.648	0.642292	0.000538752
ELMO2	11.1029	8.047	-0.464416	0.247314
WAPAL	33.7817	33.8627	0.00345513	0.996679
VMP1	211.75	248.698	0.232035	0.865034
APPBP2	15.2032	11.4327	-0.411203	0.665662
POLD1	89.5193	50.5987	-0.823098	0.0353584
SEZ6	0.0261018	2.15299	6.36605	0.000538752
EIF4B	557.209	482.204	-0.208576	0.601905
SLC6A16	0.935084	8.96461	3.26107	0.000538752
GLTSCR1	3.33869	3.26539	-0.0320297	0.986566
SPHK2	10.6359	10.9033	0.0358353	0.985026
RPL18	1352.92	3366.51	1.31517	0.000538752
CA11	12.8274	21.7749	0.76344	0.472312
ISOC2	22.2686	25.242	0.180815	0.348522
U2AF2	126.587	156.728	0.308131	0.18692
EPN1	77.149	131.009	0.763945	0.0111727
MED29	16.0332	20.7116	0.369377	0.426003
AHRR	2.94192	5.13995	0.804998	0.34958
GSC2	0.0117989	0.146625	3.6354	1
ZNF275	1.92567	1.14493	-0.750104	0.000538752
MTMR1	39.1256	24.3831	-0.682233	0.246142
GPC1	51.5126	56.9071	0.143684	0.78486
ADCK1	5.10743	3.13851	-0.702518	0.158239
HAGH	39.2316	51.7096	0.398418	0.325106
RNF4	39.5454	44.0274	0.154891	0.820305
CASP8	44.9454	52.6466	0.228169	0.901733
LIMCH1	95.7537	68.8376	-0.476132	0.161446
ASUN	59.1871	39.4712	-0.584485	0.176194
TM7SF3	339.556	585.375	0.785712	0.15359
DLX3	0.362708	0.110036	-1.72083	0.583709
SPA17	7.50136	9.9008	0.400393	0.531887
TSPAN32	0.202135	0.164158	-0.300233	1
WISP2	122.987	37.6792	-1.70667	0.000538752
DMRT3	0	0	0	1
ST3GAL6	0.046818	0.372567	2.99237	1
ATP2C2	0.332341	4.11882	3.63149	0.000538752
NGFR	0.0145466	0.0316349	1.12083	1
CDON	3.86803	1.32503	-1.54557	0.000538752
TAF2	24.3235	16.6017	-0.551019	0.252077
HIPK2	2.09955	1.63459	-0.361149	0.0489389
TNPO3	22.4617	19.4102	-0.210648	0.133882
MEF2BNB-MEF2B	1.73137	1.80348	0.0588671	0.976899
RFXANK	37.2228	38.8426	0.0614554	0.938018
TMEM161A	51.213	38.9148	-0.39619	0.218631
LPAR2	5.68351	7.43022	0.386624	0.547725
CTSA	111.434	87.499	-0.348855	0.0241033
SUGP2	30.7959	35.0812	0.187957	0.700861
SLC12A2	5.86277	5.84764	-0.00372609	0.996991
SNX24	8.71848	12.0418	0.465903	0.578872
EYA2	0	0	0	1
CNN2	71.9856	97.1848	0.433022	0.00556088
ABCA7	25.3123	19.5552	-0.372286	0.291766
SNCAIP	0.0116559	1.32565	6.82949	0.000538752
DDX20	16.9981	9.94258	-0.773678	0.0890076
BTBD1	46.0495	67.3364	0.548201	0.00103163
FAR2	1.31192	0.579857	-1.17791	0.639936
BCAS1	0.036566	0	-Inf	1
POU1F1	0	0	0	1
CHI3L2	0	1.73408	Inf	0.000538752
SBNO2	44.5564	30.8666	-0.529584	0.333957
PMS1	14.6226	9.89451	-0.563501	0.379962
HMG20B	271.943	245.783	-0.145921	0.818784
CALCRL	0.149254	2.58859	4.11632	0.00441694
TAF11	23.6957	20.8625	-0.183713	0.63431
ANKS1A	6.21876	4.81228	-0.369906	0.0683334
AP3D1	39.9741	24.6454	-0.69775	0.156383
ZNF76	13.3503	65.0768	2.28527	0.000538752
SLC9A3R2	24.5587	15.6295	-0.651962	0.000538752
NTHL1	24.4757	19.7946	-0.30624	0.616628
UHRF1BP1	9.74611	5.87032	-0.731388	0.000538752
GNAI3	38.8877	34.403	-0.176778	0.2223
IPO5	123.416	117.226	-0.0742392	0.891214
OAT	27.8535	33.0611	0.247279	0.548594
WDR3	41.5813	48.4245	0.219801	0.452793
PKN2	43.9965	14.0778	-1.64397	0.000538752
WDR18	39.9767	67.9093	0.764447	0.000538752
TRAM2	10.4689	5.46584	-0.937592	0.000538752
NTN1	0.00670492	0.0171152	1.35198	1
GLP2R	59.1126	34.4378	-0.779474	0.0160169
MCM10	17.5293	20.1234	0.199107	0.795921
DGKA	7.66688	6.31824	-0.279118	0.898105
ERBB3	13.2884	36.4545	1.45593	0.0669822
ROPN1	0	0	0	1
ANKRD44	13.4583	8.46253	-0.669338	0.540111
KARS	110.588	108.594	-0.0262485	0.968938
ADAT1	33.4127	48.1154	0.526104	0.294644
PDIA5	18.5735	14.8307	-0.324663	0.667183
TBC1D22B	4.51885	3.38382	-0.417305	0.0091353
NDUFB4	214.514	421.098	0.97308	0.000538752
SPEN	13.6847	9.7658	-0.486753	0.23638
MYLK	0.370784	1.10307	1.57287	0.0098168
ZC3H15	51.2501	55.4417	0.113416	0.76592
MAP2K4	9.88726	16.4895	0.737904	0.0551652
TMEM206	8.59638	5.47364	-0.65123	0.000538752
SNAP91	0	0	0	1
SLK	16.2154	15.6812	-0.0483263	0.921362
CYB5R4	5.39256	7.94982	0.559952	0.000538752
COL17A1	0.410309	0.259325	-0.66195	0.536647
GSTO2	1.9922	3.58788	0.848771	0.0532749
SEC61A2	3.9626	8.95659	1.1765	0.475061
PRKCQ	0.936228	0.841725	-0.153511	0.727087
TLE2	17.2957	20.5681	0.24999	0.602093
ASB1	9.79418	14.7784	0.593495	0.149768
FAM107B	96.4771	65.5142	-0.558379	0.0613448
ME1	19.3223	23.3666	0.274177	0.0523398
TBC1D1	12.2796	15.6103	0.346227	0.514773
CDK13	10.7186	9.42631	-0.185349	0.640279
MTHFD2	110.794	63.5708	-0.801442	0.00103163
SLC9A7	1.30922	1.3858	0.0820038	0.944492
FOXJ2	4.31122	2.52902	-0.769519	0.0202939
YBX1	713.201	2004.89	1.49114	0.000538752
PDE4A	0.44488	1.36468	1.61707	0.0950162
PPP2R5A	19.0607	18.8814	-0.0136336	0.974753
CTNNA2	0.0750555	0	-Inf	1
ELAVL1	58.4372	49.7845	-0.231191	0.273748
TIE1	0.0841341	0.969499	3.52648	0.000538752
DIP2B	7.46582	8.16435	0.129038	0.559887
SMARCD1	81.2781	68.1079	-0.255045	0.571433
KDM4A	25.7982	14.8695	-0.794913	0.0909544
NFYC	70.6887	80.2013	0.182148	0.894148
ZMYND12	0.00603236	1.02063	7.40252	0.103712
SLC9A3	4.39797	2.68223	-0.713405	0.228621
NGEF	1.79689	1.55434	-0.209203	0.94653
ASPM	22.8186	7.32434	-1.63944	0.000538752
CD84	0.00342169	0.032037	3.22696	1
ELOVL1	73.8588	92.8219	0.329697	0.1113
SPI1	0.036944	1.71575	5.53735	0.31815
ZNRD1	42.0225	45.196	0.105033	0.733396
MPPED2	0.00638456	0.110126	4.10842	1
CLDN18	0.0433485	0.101408	1.22612	1
ZBTB11	7.27246	13.6572	0.909147	0.00556088
ATXN3	16.3955	25.4211	0.632728	0.151896
GOLGA5	12.1976	7.21422	-0.757679	0.000538752
FGFR2	0	0.392964	Inf	0.000538752
LRRC40	7.52956	6.49263	-0.213763	0.226447
ISOC1	27.4153	13.9525	-0.974464	0.000538752
EML1	16.1242	7.33733	-1.1359	0.000538752
TRMT11	17.2907	11.5082	-0.587335	0.785067
THUMPD1	14.3768	9.70718	-0.566617	0.0951966
MSANTD3	22.2033	26.8417	0.273701	0.169199
KIF26A	13.5551	3.79239	-1.83765	0.000538752
ATG2B	5.44074	2.81579	-0.950263	0.0613448
ARFGEF1	19.1781	6.82084	-1.49144	0.00808873
ACSM2B	0	4.28255	Inf	0.000538752
ZFAT	9.23711	7.42297	-0.315446	0.539177
MTFR1	34.2702	31.8118	-0.107392	0.831147
STAG3	2.68126	3.15037	0.23261	0.824091
FECH	18.5826	13.8201	-0.427178	0.25809
MYO9A	19.5681	27.042	0.466697	0.74396
DDX3Y	0	0	0	1
PFKP	141.241	88.8257	-0.669106	0.0108391
IDI1	26.8531	30.5333	0.185294	0.660874
SP100	26.5554	20.3701	-0.382552	0.556331
KLF6	4.07548	17.7153	2.11996	0.000538752
PPAP2A	8.42628	6.44087	-0.387641	0.688643
NEO1	18.5884	10.9878	-0.758505	0.189898
TRAM1	92.4387	103.121	0.157766	0.618478
PHKA1	9.7823	7.29518	-0.42323	0.000538752
TNFRSF1A	128.053	114.12	-0.166185	0.708522
CACNB1	2.57547	4.07377	0.661529	0.374449
EVI5	11.7484	7.46243	-0.654742	0.0924953
STOML1	5.67522	4.96484	-0.192929	0.783242
PKM	3381.7	4146.5	0.294146	0.260176
DHX29	10.4507	14.2406	0.446403	0.395113
DNTTIP2	67.1834	97.1305	0.531821	0.00362295
METTL22	10.5898	13.64	0.365175	0.560891
TP53BP1	29.5874	24.6475	-0.263541	0.787394
TRO	0.0117819	0.0770436	2.7091	1
RRP15	23.1937	18.0817	-0.359199	0.617907
RHOA	334.107	495.81	0.569476	0.000538752
DHX8	25.7673	26.5302	0.0420932	0.96958
PMS2P4	3.40132	8.28106	1.28372	0.0953883
PRKCZ	16.1371	13.8063	-0.225058	0.831607
ZFY	0.00546241	0	-Inf	1
IARS2	56.4465	48.1589	-0.229083	0.0740187
SYT1	0.188716	0.15789	-0.257294	1
NAV3	0.347853	9.64994	4.79397	0.000538752
IDH3G	47.0689	52.3624	0.153757	0.884166
ROGDI	10.5341	10.3116	-0.0308058	0.981102
PDZD4	0.0592669	1.5368	4.69656	0.00103163
ATP2B3	0	0.0388345	Inf	1
ROCK1	10.5232	8.06458	-0.3839	0.104302
CBFB	84.8414	94.3699	0.153557	0.749725
PDK3	4.63645	3.35972	-0.464678	0.0725162
HYAL2	26.2793	43.4572	0.725664	0.33431
HDAC4	11.2102	9.18958	-0.286743	0.797941
RASSF1	24.5638	17.3623	-0.500574	0.000538752
FGFR3	6.41672	8.65998	0.432528	0.557125
IFI35	27.1937	49.6662	0.868991	0.000538752
HEATR6	14.9323	14.1346	-0.0792114	0.921471
COASY	147.239	144.848	-0.0236193	0.972702
PLEKHH3	10.7405	11.579	0.108442	0.8414
MEF2A	15.283	13.9222	-0.134546	0.863704
OTUD5	62.6862	55.7768	-0.168484	0.818396
TFE3	23.0118	23.5629	0.034144	0.937556
TBC1D25	10.2964	10.1885	-0.0151974	0.98855
ACSL4	18.306	35.2995	0.947331	0.0157125
INPP5A	15.7206	8.33854	-0.914793	0.00321856
GPKOW	22.5158	16.3979	-0.457425	0.000538752
GRIPAP1	26.2218	19.5391	-0.424403	0.00629617
FTSJ1	83.6195	75.8757	-0.140201	0.624429
PRR11	49.6372	50.0118	0.0108471	0.988345
REEP1	6.93085	8.5783	0.307659	0.641463
ATP11A	23.4786	18.9211	-0.311349	0.856724
POLR1A	28.8616	14.5052	-0.992586	0.171351
LAPTM4A	159.232	278.528	0.80669	0.000538752
TTC7A	19.531	9.47512	-1.04355	0.211999
IP6K2	52.7509	74.8517	0.504838	0.104696
STON1-GTF2A1L	1.3891E-26	2.5193E-29	-9.10691	1
SRBD1	5.17935	3.48725	-0.570679	0.221079
CYFIP1	59.0294	58.489	-0.013268	0.989682
KIF2A	81.5537	92.4208	0.180468	0.946629
RASGRP2	1.09118	12.6289	3.53276	0.000538752
PSME4	19.55	12.5935	-0.634497	0.0269316
IFT80	28.3977	13.8755	-1.03323	0.353947
SIRT2	7.89253	13.6162	0.786766	0.00402791
ERLEC1	22.4652	19.6688	-0.19178	0.483971
PPP2R5B	7.25122	10.4521	0.527497	0.526369
PYGM	0.668941	27.6983	5.37178	0.000538752
PAGE1	0.2941	0.400164	0.444284	1
PITX1	56.0452	32.8583	-0.770335	0.0348316
TRPC7	0	0.0463102	Inf	1
MAST4	0.43164	0.673928	0.642766	0.260061
GPR116	0.00292192	0.14419	5.62491	1
SDK2	0.0205234	11.2675	9.10069	0.000538752
ADAM7	0	0	0	1
NUP133	22.7651	14.6646	-0.63448	0.0462638
NUCKS1	3184.79	4351.26	0.450234	0.630758
VPS35	132.236	73.3098	-0.851036	0.00948013
DNAJA2	43.1461	29.5168	-0.547694	0.000538752
BCL3	20.3434	43.6881	1.10268	0.000538752
KCNAB2	35.8195	23.6271	-0.600302	0.00773312
ABCC9	0.486548	4.9301	3.34096	0.000538752
